id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta
7405,32.0,2.458540502823615,-4.793499253679073,-0.7348234816471286,0.0010298050589730157,1.4150303769861108,0.2876131396298902,3.0
7406,61.0,1.8820863359288922,-2.9850385274883853,-7.505879327521451,0.004322979191623459,1.023933483746473,0.14060902834864747,0.0
7407,57.0,2.4254236747163045,-2.8186685339528164,-5.2722687692059225,0.00998502281592703,1.4911337031414371,0.3095072336271993,3.0
7408,25.0,1.9338716241248506,-7.6544105333495525,0.0331035651756848,0.001664286952714728,1.4126868024734343,0.1235665562667355,5.0
7409,30.0,1.9181277383962232,-6.5980469340809185,-2.008589377117151,0.0006902570711840683,1.2322337535167927,0.14648233147917122,1.0
7410,24.0,2.2155849200559863,-3.326943318135126,-1.9991449509420998,0.005606540836008064,1.1354302881162157,0.2630945290664822,7.0
7411,16.0,2.1121591872948167,-4.182783687696069,-4.362240681625137,0.0014771378392496102,1.016936111576261,0.19029609292529925,7.0
7412,32.0,2.1453501386950835,-5.989108951343114,-5.827707380516745,0.003413872285612103,1.1802924136777413,0.23786795773023306,4.0
7413,36.0,2.741032688040104,-5.637890083810065,-3.1999791627867773,0.0019440032177681656,1.0812256464718362,0.3343514455869341,3.0
7414,35.0,2.765837859159586,-2.647681358447871,-5.452772230090333,0.0035953047692976123,1.3891165428650765,0.36849294789787895,4.0
7415,48.0,2.4101964097344575,-2.1232230544636974,-7.261378333561039,0.00229086217889092,1.0664268032592057,0.2631838980374311,2.0
7416,26.0,2.2066707533209526,-0.7577603067360723,-2.374834085476913,0.002603659877125383,1.2487323652581992,0.23432197134669225,5.0
7417,56.0,2.0691847426358643,1.8799849546679037,-1.4137732536005088,0.005409083776158898,1.2153049381790297,0.17960507169970227,2.0
7418,63.0,2.297825175752916,-7.127661314872286,1.9301153551877461,0.005959156491737536,1.2159046240666536,0.2941733369713897,1.0
7419,33.0,1.8523119393402554,0.9345580155029038,-4.51438974450851,0.003184712932506015,1.2925237065195558,0.124749994884414,3.0
7420,31.0,2.6997452919249385,-2.6608597192013472,-4.321545481773642,0.002687992773582555,1.207809227055394,0.3557323850483147,4.0
7421,60.0,2.075399243846705,-4.287623713541846,-4.838287722319995,0.002675888121943057,1.2030598352520556,0.205713151867576,0.0
7422,39.0,2.524069544838642,1.3589259277305203,-1.4782543958184082,0.00442847180614399,1.0834918941970355,0.3107954900729169,4.0
7423,61.0,2.2353981663883213,-4.053325270952615,-1.3277457665356218,0.006011871808174061,1.3575589521515443,0.2844047801414188,1.0
7424,61.0,1.778890858815291,-5.094015544977645,-1.470839690315246,0.006879486054243301,1.1044203690345962,0.12963092891218814,1.0
7425,27.0,2.693264388184471,-3.4663013655843327,-6.838193101397735,0.004516496324088617,1.2763395170899914,0.3449988597799342,6.0
7426,31.0,2.096609845334457,-1.7920408145747837,-2.4491893239515266,0.0023072411186802772,1.0614803690636678,0.1951964823484323,4.0
7427,34.0,2.2006646058341883,1.821131681468795,-1.3113377048422068,0.0044936727535970535,1.2576635972699652,0.22583849493574756,4.0
7428,62.0,2.4500026754667963,2.097205836282426,-5.199653664562006,0.009169300695345727,1.4293522807585715,0.3312040370473442,2.0
7429,60.0,2.2447699532664083,-5.910737493926262,-6.890489097597975,0.0018926696228892359,1.311289118242293,0.27272629733487264,0.0
7430,62.0,1.941737049158211,-6.021144892302908,0.19654918249442188,0.00454818206288838,1.2101082142718413,0.17631382307658075,0.0
7431,59.0,1.835019155082825,-2.8479665784293493,-1.791162945152752,0.0059066424488576795,1.3422735207609844,0.12681760372297798,1.0
7432,23.0,2.1732095020356486,1.9706671092304902,-1.0743575457318209,0.002567635916318258,1.227930441252532,0.20572515033426328,6.0
7433,50.0,2.854455128402963,2.2187619012322815,-2.9789506923259284,0.0033994179598968977,1.3574101158729235,0.3626661400410958,2.0
7434,58.0,2.7327991975955106,-1.017879559707041,-5.284101107272539,0.003435396158181149,1.0491773400619109,0.3890762051227329,1.0
7435,49.0,2.0952102619603754,-0.47598889676619227,-4.29136116185434,0.0031018598826619177,1.4422832564791863,0.18582609385298582,2.0
7436,30.0,1.8783708091389855,-0.2671677991493624,-0.6868845811224893,0.0033157626661508227,1.4326734952309692,0.1176501644511057,4.0
7437,20.0,2.2079089017644846,1.3453448610402936,-0.9154774409413167,0.004184123317716219,1.4186860703471318,0.2538272303238073,7.0
7438,52.0,2.659690788057828,-8.957383479632867,-4.640031932764928,0.006661659471082725,1.2313699034128502,0.3526897622622497,3.0
7439,34.0,2.399265460190904,0.27626580254058175,-4.895517795325862,0.006451853587807312,1.1150485093063398,0.30986723379612857,5.0
7440,53.0,2.744718263435425,-5.51669969621207,-1.6910954407888161,0.007477544340955017,1.2016719513885203,0.3753931850356439,3.0
7441,38.0,2.209537463589622,-2.572321713115449,-5.23814843575104,0.003617876136092876,1.3255530523141965,0.23771451386762116,3.0
7442,31.0,1.9753169978506298,-7.712944129710829,-5.324136296410062,0.00251638181622724,1.2085068815793347,0.17940248136813952,3.0
7443,61.0,1.761568722283657,2.040960857239232,-3.8522780693397607,0.0047020589790455584,1.3785156553248232,0.10606610327584873,0.0
7444,59.0,1.8610739047349134,-1.6201898370365444,-2.2607239926723683,0.004665440261229151,1.2688023623017985,0.14580599934231964,1.0
7445,41.0,2.0251077679219067,-7.864379692033831,-7.5597817068913145,0.00507171406607401,1.1093241251392387,0.16236346071073915,3.0
7446,51.0,2.5673419078355386,-4.279644288800099,-0.24426356128438265,0.004746003373082724,1.4309171304013701,0.340542132519172,2.0
7447,62.0,2.261241913757392,-8.994563461087393,-6.975235357037717,0.002826633217555976,1.4768169007327072,0.25506366698051613,0.0
7448,25.0,2.1058023314645458,-7.502433440652223,1.6034686823683209,0.0032805538467938775,1.4622030667563433,0.21694116757269227,6.0
7449,34.0,2.4070851042380372,-8.219238357127637,-3.0390126266907584,0.005442051634382385,1.4118074074242475,0.3164060040801475,5.0
7450,31.0,2.494070383291857,-8.973127962555154,0.7372466878108122,0.00326094230230045,1.1431182640788684,0.30126192018287173,4.0
7451,45.0,1.9356030682318486,0.2850593561055548,-7.066733563575173,0.004658696258137916,1.199806793390632,0.16462481511406404,2.0
7452,61.0,1.8991726953418193,-3.640866260435375,-3.0424910321259815,0.00564205074947639,1.1151996516382543,0.17328858647117237,1.0
7453,26.0,2.5185562312982928,-4.106408189297541,-7.091813556587071,0.0010112904396035523,1.2166083545996624,0.31249109146381354,3.0
7454,29.0,2.627851639951938,-7.29665847000615,-6.525192500151949,0.0014904134346902089,1.3550112416371667,0.3382089097432237,3.0
7455,50.0,2.4610655574285163,2.0027344963091265,-8.227092393929217,0.005330915287091399,1.2303448601139053,0.28389070244746867,3.0
7456,24.0,2.2221486476701284,-2.8023876183697007,-0.4989188987217714,0.00459105907148248,1.186053697708707,0.2674128631364978,6.0
7457,26.0,2.255049467954832,-2.797239824372433,0.9045460363476417,0.0029166208954117265,1.1725324343687376,0.24552708867095996,5.0
7458,59.0,2.629982632205615,-7.174848982100901,-0.5356568531309089,0.0037551594892916624,1.276487261780049,0.36210679013868013,1.0
7459,58.0,2.081079253083738,-3.6427087550503914,-1.9237193932755983,0.0030882334565700475,1.0809355875794548,0.2592961612042959,0.0
7460,36.0,2.3609523413545404,-0.49719980256262164,-1.199986073662573,0.0012014068581088391,1.2801911850695245,0.2610848045886567,2.0
7461,34.0,2.061045225940525,1.402528686706026,-1.551223231202263,0.004055636867808907,1.1092952779532628,0.21272382536028658,4.0
7462,38.0,2.4714956736329254,-4.32577312606208,-4.918974326055381,0.0033423595528553505,1.1065377758794572,0.2901184764034995,4.0
7463,30.0,1.9454643499805488,-1.6328394690647605,1.4407655645143593,0.005749304173525047,1.2086410650164736,0.17248884718855237,5.0
7464,58.0,1.8167981678046792,-5.531485079767799,-7.207233154704611,0.005455381662723074,1.4212225809473482,0.10849705025709877,1.0
