id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta
7355,38.0,2.218473789865544,-6.494895958239994,-2.48060156182594,0.0017131577133005077,1.2520485990055443,0.25022040610984114,2.0
7356,55.0,1.8948209249384933,-0.5568552357646994,-5.022592419012494,0.0032882614848287425,1.0870326893616307,0.11998539951011046,1.0
7357,43.0,2.170488113008625,-3.090473086648129,-9.138776529516823,0.0024401376442623494,1.0220712343589713,0.2287821136827649,2.0
7358,58.0,1.9932033878869582,-4.368469305982345,-4.268627471397449,0.0034056629386433933,1.20143620556942,0.14772002870785186,1.0
7359,24.0,2.305900413221665,0.6935213852854207,-8.68441994602145,0.003620287293960697,1.1246845698552406,0.2829010815475858,5.0
7360,35.0,2.607005761378866,-5.064135980654581,-2.14948487545203,0.0018537180712756476,1.3543873457814979,0.3361718627370194,3.0
7361,59.0,1.8171478415511082,-3.633538401270521,-0.03665167086521315,0.005326446657663286,1.435194945848651,0.10751119805173427,1.0
7362,32.0,2.7255697930712666,-7.581640183717581,-0.28535546238266063,0.004605303009157261,1.3623943139218697,0.38285462371222867,5.0
7363,33.0,2.1650784414055533,-8.153656117032796,-0.32565696754230067,0.003189172734687077,1.103700692740854,0.24207416314163951,4.0
7364,59.0,2.693528021478264,-7.925831447314864,-1.7327759703113634,0.006220359146875458,1.130045422326908,0.37292846453071793,2.0
7365,21.0,1.8949884488316941,-1.1951696973202899,-1.86089884277217,0.003532587138155997,1.1615712611031301,0.15386479340047848,6.0
7366,55.0,2.2851064756599584,-6.4210534903084415,0.8981194280913217,0.002432436832888941,1.1042931714490638,0.2519785983006321,1.0
7367,31.0,1.9845811336384593,-1.7655093173550447,-7.253395659242169,0.0033245516543256555,1.1063494511142329,0.18130743574776897,3.0
7368,21.0,1.942634610458978,-4.359107817408349,-1.4759228959784334,0.0019152173457070568,1.2304355743397537,0.12178824587703638,6.0
7369,54.0,2.2785065893930523,-0.43989249189816576,-7.374788622854368,0.0029388771381813994,1.106692766182307,0.2889449378189774,1.0
7370,57.0,2.1083774930797587,-1.3942887697987705,-6.253417788587415,0.0030340769157558914,1.4762254085645687,0.22421315544131556,0.0
7371,55.0,2.494669492078098,-3.509409505457636,-4.767427917867801,0.0035185255272320807,1.3431207948523434,0.30216968265546146,1.0
7372,43.0,2.1185257116893723,-4.449611578453297,-1.3831052879893386,0.0036289366068751605,1.2487083884392403,0.21877768491721192,2.0
7373,53.0,2.2893822232245515,-9.142468905547398,-7.158973911711005,0.0029792376521544667,1.3825244612022132,0.2573065431493843,1.0
7374,60.0,2.5262954552386336,-7.331874018683852,-8.081676749499323,0.01353026135821783,1.0846274593456287,0.3260904940777631,3.0
7375,60.0,1.8501765943905388,-3.9363688696065244,-0.04280838917012553,0.00383045120446387,1.3953827223360329,0.12435681737322614,1.0
7376,63.0,2.682879690342198,-3.3847378937653634,0.05569468223066898,0.0024178424369283844,1.365448578808434,0.38145063033941073,0.0
7377,61.0,2.1948160418016176,-0.04848687864380086,-5.393015037238722,0.00978567213063531,1.1193544667316286,0.23094594785637612,2.0
7378,59.0,2.0282281802962614,-2.188618021390857,-7.3973185868688205,0.004518368114801867,1.1563039477842003,0.20332363829174901,1.0
7379,38.0,2.019663483476853,-1.3836712447583244,-5.178978985119592,0.0024243939574532174,1.1202574749860066,0.1985578645981509,2.0
7380,33.0,2.1066980175521817,-2.2343182496955545,-4.926291405054255,0.002868549291189274,1.2156437088922314,0.2566411524967924,3.0
7381,54.0,2.184169762113881,-7.4573158223305915,0.20593271636892285,0.004173402806510609,1.2049916735837531,0.22496411044168033,2.0
7382,26.0,2.2450643909791905,-8.257122946506852,-0.0158907456410895,0.0026556374256279497,1.4385707000882904,0.2344616409742343,5.0
7383,56.0,2.5102303121891714,-2.321429069017531,0.822096520500498,0.00466669685182922,1.2321973203861771,0.2870407412296254,2.0
7384,36.0,2.437675907676928,-5.961441079386645,-3.497589494892794,0.0011516417087911383,1.1915297793321242,0.30529960094651787,2.0
7385,59.0,2.4354010334695,-6.712043800372671,-7.497241762573612,0.005902023078199077,1.3847873915476647,0.3082050669326507,2.0
7386,27.0,2.5541485900198957,-4.367748139001106,-4.170683022169717,0.0035049851927623013,1.239161003598941,0.328495931231688,5.0
7387,20.0,1.9474068331421786,1.2236520515357818,-2.8441592840912326,0.008078878278045763,1.369825100274357,0.3059486563706325,7.0
7388,58.0,2.464783274750931,0.6359898884859955,-8.79304981199668,0.004863254102353503,1.1519057673296569,0.30462343219790233,2.0
7389,21.0,1.8279928596434976,-8.500974404672778,0.15910069283789174,0.002842522718766505,1.3671432284776313,0.11069396715329383,6.0
7390,23.0,2.1669924338205657,-5.669201929913366,1.6621163996492982,0.0031241261537593287,1.4758464010948174,0.20518100819193932,6.0
7391,37.0,2.1805752389124073,-4.428806552735123,-7.331065836277676,0.003938104718244918,1.2140449271728473,0.266265574988652,4.0
7392,60.0,2.1280681338657206,-3.2653070652346536,-5.814102540672073,0.006614665949419922,1.3531254289580836,0.26383377244197753,1.0
7393,36.0,2.048312141417367,-3.3650421121490277,-6.728937009546659,0.00284089482400727,1.0440009415296443,0.17731255227517764,3.0
7394,24.0,2.1872903998183384,-6.427623012242634,-0.05750268145653181,0.005920426864417972,1.4095165193339338,0.24760319538664446,7.0
7395,56.0,2.5381654241147578,-5.648137767236698,-4.3813399858817395,0.0021953528682953564,1.0420343731827377,0.3353194966642748,0.0
7396,33.0,1.9990433992140375,-3.861944440032387,-0.045436488675365094,0.004476499157523337,1.08568262834159,0.18889203684376274,4.0
7397,26.0,1.9411221075131875,0.31551029270411585,-6.3256446330458775,0.002615706288300255,1.196424125490112,0.18896538260954093,3.0
7398,26.0,2.424317966376502,-2.982163196266696,1.6350233305636988,0.000989248776150007,1.1864415060941855,0.27353574017922044,3.0
7399,31.0,2.2399468851642363,-0.9580790186531378,-2.3723738130198493,0.003101042205205937,1.2653902184497732,0.24905576891643344,3.0
