id,Delta,R0,i0_q,r0_q,start_week_delta,t_alpha_delta
9057,54.0,1.1403053520579727,0.003820051997284567,0.22830095052125662,7.0,4.0
9058,62.0,1.466546845033101,0.005649132432063574,0.34305166994975184,6.0,27.0
9059,60.0,1.5669630144663433,0.0031834267842257326,0.37029553919244085,7.0,37.0
9060,59.0,1.5315205650091672,0.004224965032102554,0.38157150620880764,6.0,37.0
9061,51.0,1.5692359779185618,0.0063959211459756055,0.38420485044911545,6.0,6.0
9062,60.0,1.1332256848444502,0.004636230427897637,0.259449184014059,7.0,19.0
9063,58.0,1.3833844844121845,0.0035319807029114596,0.28121589105795725,6.0,42.0
9064,62.0,1.3519458878367314,0.0035343906203791587,0.2992226947625509,7.0,37.0
9065,59.0,1.255081134102864,0.003980253548818178,0.31004927945583477,7.0,23.0
9066,47.0,1.4344479300405937,0.0042414035652833,0.33040272023519285,7.0,23.0
9067,55.0,1.219668925331158,0.004009326663776869,0.23519672208488906,6.0,30.0
9068,53.0,1.0656610088585856,0.006531793132737933,0.10890430488850711,6.0,39.0
9069,62.0,1.3397603941832046,0.0038694314795260556,0.296179504546828,4.0,13.0
9070,62.0,1.2702885987177872,0.0041560260063783615,0.29989104323420906,7.0,42.0
9071,59.0,1.5186389810833307,0.004320152128595865,0.35939386385076255,6.0,28.0
9072,38.0,1.3816103898153718,0.00520639731215967,0.3134231883502723,7.0,38.0
9073,50.0,1.41392034660157,0.00575283040978522,0.30260397229978836,7.0,40.0
9074,51.0,1.3047198576589842,0.0028774802776423813,0.2162722934046708,6.0,40.0
9075,49.0,1.433961731161239,0.004994725044806216,0.32288190323417065,7.0,33.0
9076,58.0,1.4152015295142422,0.005086136070896628,0.3305034752688967,6.0,3.0
9077,58.0,1.353105845917526,0.0032870290589187947,0.2729325725744908,6.0,39.0
9078,56.0,1.2908003495081153,0.004113170911396642,0.24936559048128099,7.0,39.0
9079,56.0,1.33634887715645,0.005471859436715454,0.3046870135433389,5.0,38.0
9080,54.0,1.3983464802824308,0.00620405343406023,0.300334541495116,6.0,21.0
9081,61.0,1.5645237954447389,0.005373081734734909,0.37662030776464367,6.0,38.0
9082,61.0,1.2684725935292052,0.005703469730005193,0.2981096432474008,5.0,42.0
9083,47.0,1.208890761892958,0.004210035070698572,0.2167299597092016,7.0,32.0
9084,59.0,1.4280745807212372,0.0051134991521221695,0.34266709700051773,6.0,16.0
9085,48.0,1.227274827454489,0.0047592419492142836,0.2421686656475261,7.0,39.0
9086,58.0,1.1962176197006604,0.0031938549007885526,0.17664616960832108,7.0,42.0
9087,61.0,1.3880819523383936,0.005229395830882655,0.366591115106713,6.0,42.0
9088,54.0,1.312564247458002,0.00518873185486564,0.34725064776762904,7.0,29.0
9089,59.0,1.3313873856140723,0.0037363147186054687,0.3507772229063008,7.0,32.0
9090,59.0,1.3588085819404228,0.004847004098721698,0.29562261925083855,6.0,27.0
9091,60.0,1.1484581789912103,0.006190023794172321,0.15134585867938455,6.0,37.0
9092,60.0,1.282186073565823,0.005294477270293991,0.3328444264964425,7.0,30.0
9093,48.0,1.2998527742760164,0.006168089941334399,0.2545956029968287,7.0,38.0
9094,60.0,1.2201151468449025,0.005468468050455299,0.2515279852191466,6.0,9.0
9095,60.0,1.1425837973838682,0.0056802573693507065,0.22265104436946048,7.0,29.0
9096,47.0,1.4004905403426118,0.002965981425458162,0.33140156749593475,7.0,41.0
9097,60.0,1.4663920058341917,0.0049142649001747115,0.36710278270433827,6.0,19.0
9098,61.0,1.1811010382182137,0.005062734269081318,0.16702950569331707,6.0,37.0
9099,58.0,1.3907180977255644,0.004841806930804856,0.34149611425275533,7.0,7.0
9100,56.0,1.2546162115867936,0.004739042634677516,0.21184189735122474,5.0,38.0
9101,60.0,1.4117126913417068,0.00384655773229735,0.3190856947789464,6.0,18.0
9102,58.0,1.058488482865628,0.005496351003079276,0.15703678750069652,6.0,7.0
9103,62.0,1.1238308784850668,0.004267664128439575,0.13962185327947538,4.0,33.0
9104,61.0,1.3908963005923258,0.004489782057419339,0.34289302884008266,7.0,25.0
9105,60.0,1.2366124466004762,0.003452545502232779,0.30047213859442495,6.0,8.0
9106,54.0,1.3949299824274641,0.004355698342482562,0.2932850436814128,5.0,40.0
9107,53.0,1.4640916877774124,0.0031479932847939293,0.31292981619714677,4.0,41.0
9108,55.0,1.458141441377285,0.005426433790728495,0.38329923527599535,7.0,14.0
9109,52.0,1.386641042399223,0.0052933965931423535,0.3615408146764142,7.0,2.0
9110,52.0,1.367987134609066,0.005218261922631097,0.3089903786482648,6.0,36.0
9111,58.0,1.263792416130392,0.0041546135760179735,0.2968317678069106,7.0,29.0
9112,61.0,1.4097213926026408,0.005969571408027142,0.33020825996950065,5.0,42.0
9113,61.0,1.178696592154594,0.004655652612330423,0.16157322636346683,7.0,42.0
9114,61.0,1.0225952250278278,0.006517443291585136,0.18822067291581543,7.0,3.0
9115,58.0,1.3823905580515363,0.006064941860490595,0.3102448067697648,5.0,40.0
9116,53.0,1.2285297872217817,0.004395110934019063,0.24846068583139835,7.0,39.0
9117,62.0,1.1706887168103364,0.004883766544755431,0.1826753115163754,5.0,37.0
9118,61.0,1.2870564823615676,0.005363161863255047,0.27497830761005687,7.0,22.0
9119,63.0,1.516990462496345,0.0033724955014072847,0.388688233968574,7.0,37.0
9120,53.0,1.2219796725251741,0.005498039400073847,0.20372770251289563,7.0,38.0
9121,55.0,1.2116281855376718,0.004846795975097107,0.19296404448468338,7.0,30.0
9122,58.0,1.2432732346667614,0.004089478684554626,0.3029247076538744,7.0,22.0
9123,60.0,1.1648714586280613,0.005145264395022649,0.16562099183276974,6.0,30.0
9124,52.0,1.4428850471460255,0.004790964921231505,0.3323347671843209,7.0,14.0
9125,61.0,1.236756492525455,0.005332535755505446,0.29359917319227635,6.0,12.0
9126,63.0,1.4048698504476496,0.0038974872879447607,0.2934012326726666,5.0,38.0
9127,62.0,1.3792448421623222,0.004146276548289173,0.32929483298479145,5.0,28.0
9128,52.0,1.3797068655257292,0.005042293622919242,0.3587155874207029,7.0,42.0
9129,54.0,1.4063217991364663,0.006624016991438211,0.35739267797587804,7.0,33.0
9130,61.0,1.3187552898297257,0.0034108642520799906,0.27776577530795954,6.0,40.0
9131,62.0,1.1958869072626077,0.005251989438344072,0.24306432905534653,6.0,22.0
9132,59.0,1.2265343507523292,0.005296430517870938,0.26237752477328513,5.0,21.0
9133,53.0,1.4645286912697044,0.005006307248470981,0.3098439979409836,6.0,31.0
9134,62.0,1.4535935548748289,0.006457121693491044,0.3619206225331334,6.0,39.0
9135,61.0,1.2702756834973623,0.006496912584151551,0.28472372647958866,7.0,20.0
9136,60.0,1.13267038875895,0.005927745294447308,0.21432537467605914,5.0,33.0
9137,60.0,1.3683534496249183,0.0038599925288302648,0.36732553859523853,7.0,16.0
9138,61.0,1.2914001261147214,0.004390576960696677,0.3287264911795121,7.0,36.0
9139,55.0,1.309141885354699,0.00360873141742064,0.2472997822129902,4.0,42.0
9140,61.0,1.1359243099555574,0.005406559149851402,0.21715512469951528,7.0,3.0
9141,61.0,1.3838478588228293,0.00457926458805533,0.3687420400934383,7.0,40.0
9142,59.0,1.396053287220072,0.004458564234423353,0.29992218638160606,7.0,29.0
9143,60.0,1.3970507845785622,0.003253996719173995,0.30460424732675595,7.0,25.0
9144,58.0,1.4827057631747562,0.005854533887395733,0.37654290725706513,5.0,8.0
9145,61.0,1.494595137376312,0.0034782950223645227,0.38262024476211476,7.0,17.0
9146,60.0,1.3388909761149344,0.0043093818145938595,0.30096219840731825,6.0,24.0
9147,61.0,1.3229613683477515,0.0054739242582748,0.3379447340336231,6.0,0.0
9148,61.0,1.3275596714787588,0.003958175501003875,0.32956798445987723,7.0,38.0
9149,59.0,1.4292947383940062,0.005363501277981892,0.36619741848119736,6.0,42.0
9150,62.0,1.4806342431415116,0.0033252563612615246,0.36297395769085167,7.0,21.0
9151,59.0,1.4970169202141117,0.00523427566148026,0.39130470686777413,7.0,39.0
9152,61.0,1.1435536282728367,0.004776365984703487,0.1404875085594721,6.0,40.0
9153,52.0,1.4844254999950783,0.003833532804907875,0.3083560616542372,6.0,39.0
9154,56.0,1.1962547604233311,0.003959323417608797,0.21895398594435203,5.0,40.0
9155,62.0,1.264406386808505,0.003954956794314091,0.3091240499307034,7.0,24.0
9156,60.0,1.168287393608197,0.0037023578883259903,0.2301954750231023,5.0,39.0
9157,62.0,1.1227707990742744,0.005517033814536123,0.1763462747289224,6.0,8.0
9158,52.0,1.1361173868533827,0.0048649577995055785,0.19181768075689484,6.0,28.0
9159,59.0,1.5703826369452332,0.0033816463047825402,0.3820735768106021,6.0,37.0
9160,59.0,1.07278833863202,0.005806096324468944,0.1511318580301407,6.0,2.0
9161,62.0,1.094213969558808,0.003752216908239286,0.1948864149030863,7.0,9.0
9162,60.0,1.4969148208786458,0.00436298153385573,0.33839942654559585,4.0,37.0
9163,63.0,1.2657564056618051,0.003580255181967891,0.2233791687230185,5.0,40.0
9164,61.0,1.4148211393530696,0.004105789718524103,0.34685651758838737,4.0,33.0
9165,51.0,1.1383450319060726,0.0057470735320707764,0.16113345356242384,6.0,36.0
9166,53.0,1.3883548168572923,0.005625280892163293,0.3191483294625411,6.0,30.0
9167,54.0,1.2324669387897287,0.0037665404144085796,0.1771482993471647,6.0,36.0
9168,52.0,1.1566121082351435,0.004935108038477705,0.218333942335449,7.0,38.0
9169,60.0,1.5045162224896504,0.006349812606185685,0.3950856763076191,6.0,12.0
9170,60.0,1.1865275884385809,0.004588155978016,0.24932590228864057,5.0,42.0
9171,61.0,1.5654853602311645,0.0038372127719512408,0.3845756713579904,7.0,38.0
9172,57.0,1.3099941610903176,0.004264588846094539,0.27174442835367746,6.0,21.0
9173,61.0,1.348342551655848,0.0032097198548324676,0.3417095582621744,7.0,34.0
9174,61.0,1.2354001848466367,0.00410841040573261,0.25487435503215367,6.0,33.0
9175,60.0,1.3146016617746112,0.0051491021248398616,0.26465862295865844,5.0,22.0
9176,60.0,1.3726567240822898,0.005438239645843618,0.336499961595005,7.0,9.0
9177,41.0,1.6801032739637476,0.005072059679537078,0.3794584840647491,6.0,35.0
9178,54.0,1.175790924587923,0.004031836500056831,0.2668111922722499,7.0,5.0
9179,52.0,1.375276660917966,0.0060972411467426135,0.3434953677429429,7.0,7.0
9180,62.0,1.076430713742875,0.003757590246888342,0.1873128695076088,7.0,29.0
9181,60.0,1.2812715044398681,0.0033702849506530973,0.2880113601890142,6.0,18.0
9182,48.0,1.0905823340720713,0.005381357296484635,0.11583768992844348,7.0,31.0
9183,62.0,1.264729589253895,0.006451618111223786,0.24299575622547903,4.0,42.0
9184,53.0,1.3682465889900932,0.004298036362478449,0.3291522425412727,7.0,42.0
9185,51.0,1.3673834974065346,0.003893824012472301,0.31859572440132355,7.0,32.0
9186,61.0,1.4513022805373625,0.00510050382764952,0.3327325671549366,7.0,19.0
9187,56.0,1.4987900089503488,0.004303121727147732,0.36335486720409105,7.0,41.0
9188,55.0,1.2581477909712828,0.00633431048635266,0.28407088934287283,7.0,0.0
9189,55.0,1.1658540437546892,0.005155380235636727,0.21519111528493387,7.0,36.0
9190,62.0,1.2886689312707558,0.00435668260112499,0.26622363659700043,6.0,13.0
9191,47.0,1.2899258671578397,0.0045222124531301405,0.24781673540277216,6.0,37.0
9192,53.0,1.2977781073925607,0.005975098758393948,0.29067408454712546,7.0,1.0
9193,62.0,1.3721236825289649,0.006746567367826867,0.3424627593370955,6.0,7.0
9194,59.0,1.4364217335433314,0.006207766865841833,0.3386716477489229,7.0,41.0
9195,61.0,1.307292042227268,0.003591310476967712,0.32565871422507053,7.0,29.0
9196,51.0,1.0768818300006535,0.006309036957551505,0.17176571738961283,7.0,37.0
9197,54.0,1.5382316333388,0.005519902559927741,0.355370013350312,7.0,39.0
9198,62.0,1.3751531453962094,0.00507934487458173,0.336494646382097,6.0,40.0
9199,60.0,1.1933908161804534,0.005623294195622139,0.24665468055172116,6.0,42.0
9200,60.0,1.1652199704945276,0.004197906227736389,0.20132288665043968,5.0,24.0
9201,54.0,1.6008507286197347,0.003379311624258599,0.39232671215180076,7.0,42.0
9202,59.0,1.1497749497537648,0.005444316441629276,0.2300258869424892,6.0,32.0
9203,58.0,1.515545338315217,0.004543442709937918,0.3535415062966745,4.0,3.0
9204,62.0,1.2017997745946905,0.006447306677814166,0.24789426656935504,7.0,4.0
9205,61.0,1.2039518765905757,0.005466845464051325,0.1949377215439147,7.0,40.0
9206,58.0,1.3039325913693627,0.004679580955016189,0.26732187311483363,6.0,42.0
9207,57.0,1.385873932681264,0.003078021727657078,0.2455560784806872,6.0,42.0
9208,59.0,1.1224517347871679,0.003945489764261303,0.24540030816725011,7.0,0.0
9209,57.0,1.1983091425414978,0.005174100674826871,0.2289843221495469,6.0,18.0
9210,62.0,1.4577484604751763,0.004696260439922622,0.36735294853123684,6.0,41.0
9211,59.0,1.2634287024213908,0.005494485153453165,0.2726797631878353,5.0,8.0
9212,48.0,1.1770580656917742,0.00614349082728431,0.2237125790912379,7.0,42.0
9213,59.0,1.077207607954126,0.00511470165081876,0.1794773821020586,7.0,16.0
9214,44.0,1.2752446571482936,0.005807477556083142,0.2548249708536447,7.0,39.0
9215,61.0,1.2437724802187193,0.005687564038798893,0.2448076101156263,6.0,19.0
9216,58.0,1.374744164311037,0.004091193453514526,0.32731833244144604,5.0,39.0
9217,61.0,1.3353089201606452,0.00535429983916311,0.26659086751012245,6.0,41.0
9218,47.0,1.2396584260364507,0.0042543179310888775,0.2643474453494312,7.0,41.0
9219,60.0,1.638339576241984,0.005248096956208926,0.3963651759492719,6.0,28.0
9220,62.0,1.4418559474262187,0.0037533895162118144,0.3520009198937699,4.0,38.0
9221,54.0,1.4895510138217223,0.004657981041722377,0.35816758038134516,5.0,30.0
9222,59.0,1.4138329427024534,0.004724682216382345,0.37296954613952743,7.0,22.0
9223,58.0,1.3010263334777685,0.0028868210388137893,0.26661274315420774,6.0,36.0
9224,58.0,1.345727612523019,0.004766158947975285,0.3397567991598436,6.0,36.0
9225,54.0,1.1791732108030857,0.004751573197523727,0.21963363004628972,6.0,2.0
9226,55.0,1.04147556540771,0.005049524898614583,0.11890441708429668,6.0,38.0
9227,54.0,1.3333593753541004,0.004982461498911892,0.2725882970771675,6.0,16.0
9228,53.0,1.3997532203710572,0.00499278843200114,0.31537770339477955,7.0,31.0
9229,59.0,1.2810045023169017,0.0034684975957417243,0.2384175714868039,7.0,32.0
9230,50.0,1.1249257265196833,0.005553289107895612,0.17753898290474276,7.0,34.0
9231,40.0,1.4021616405144939,0.005556105280667502,0.3240687435461856,7.0,28.0
9232,41.0,1.3171992432231363,0.004118264052325422,0.29482527547492976,7.0,17.0
9233,52.0,1.2289139732908267,0.004355622545753463,0.25376634824526056,7.0,39.0
9234,63.0,1.381211894028418,0.005307089214400985,0.34832696674616037,5.0,14.0
9235,60.0,1.288391333170667,0.005111890707424219,0.291581528254229,7.0,42.0
9236,57.0,1.5652446286753041,0.004817624165866629,0.357477581379076,6.0,30.0
9237,52.0,1.1377607143355035,0.005127815302836696,0.22572323029225175,7.0,30.0
9238,60.0,1.1935391089713145,0.0051063163504033865,0.26656279329723703,7.0,4.0
9239,63.0,1.3797418538966286,0.0034821188345749527,0.2834244077430159,6.0,42.0
9240,61.0,1.0945655997681567,0.005113139544946596,0.21494665316823827,6.0,23.0
9241,63.0,1.1063651110772128,0.004278236223391503,0.14733941011882068,6.0,34.0
9242,55.0,1.230590807310525,0.006165591259274644,0.22636645666963284,6.0,38.0
9243,53.0,1.4276878294990445,0.003956519436492151,0.3455529388922045,6.0,40.0
9244,50.0,1.2861495473102476,0.0046026920879615844,0.3062264533066228,7.0,13.0
9245,61.0,1.2989993841848584,0.004554163988473681,0.28990208548505064,7.0,33.0
9246,62.0,1.1625169052986883,0.0038997704322677267,0.22387025725359713,5.0,26.0
9247,59.0,1.0691825309941372,0.004867140696590085,0.1830674050090148,6.0,24.0
9248,52.0,1.1732298593897785,0.005427406357997212,0.23454309496291412,7.0,39.0
9249,58.0,1.350228512042138,0.0034947245771825455,0.32127175739542013,6.0,30.0
9250,54.0,1.1974344020560306,0.00473214948006345,0.28227838695452884,7.0,20.0
9251,58.0,1.3294318003745549,0.005374071154251563,0.29841059705183537,7.0,11.0
9252,60.0,1.1171157085761727,0.004839942413774804,0.14782582656697424,6.0,42.0
9253,53.0,1.2143148184811092,0.003996876956762741,0.22388036278580956,7.0,36.0
9254,58.0,1.115906684500289,0.0045921941434897895,0.22302927920833654,7.0,42.0
9255,49.0,1.2038187722878642,0.0047664770433418465,0.18670289124176387,6.0,42.0
9256,55.0,1.6139772004679878,0.0034586146352254335,0.35092788528884644,6.0,38.0
9257,60.0,1.3791953361455436,0.005989620046328197,0.3638010690715623,6.0,13.0
9258,58.0,1.1999889229710703,0.002817677837501229,0.2269274569048259,7.0,42.0
9259,61.0,1.156662258124218,0.005232691520618178,0.194889498032475,6.0,42.0
9260,61.0,1.4531850558504247,0.004686463664843973,0.3426166144531644,6.0,38.0
9261,48.0,1.142170174103697,0.00486575047647574,0.22454146998821428,7.0,32.0
9262,58.0,1.2951966574647211,0.005669647228684891,0.2755814806506557,7.0,24.0
9263,50.0,1.4123341339262372,0.004535005497119858,0.3158943991566704,7.0,28.0
9264,47.0,1.157025371918939,0.005377515596755511,0.22593691312581404,7.0,36.0
9265,55.0,1.5982789533851385,0.0037626879315014366,0.3862119597701915,4.0,42.0
9266,53.0,1.1217143228799502,0.004517888467209525,0.21085095471896703,7.0,19.0
9267,62.0,1.3558313817279783,0.004533402068834188,0.28764900377233876,7.0,30.0
9268,63.0,1.2113281706253995,0.0039367836561324445,0.21135731332794086,7.0,29.0
9269,63.0,1.1833350914187233,0.004763974262005337,0.21286903428066176,6.0,4.0
9270,62.0,1.557502507966588,0.004816070744210225,0.3727235006815405,6.0,23.0
9271,52.0,1.2823422029826343,0.004205976812489832,0.32910796814260074,7.0,1.0
9272,58.0,1.1369640221398711,0.004992421066237554,0.2124819847821918,7.0,32.0
9273,59.0,1.1730663377275599,0.0038751130515913557,0.2198126375198005,5.0,24.0
9274,60.0,1.3934411501159196,0.004236076325876388,0.29212702598198986,6.0,5.0
9275,61.0,1.2992536795956537,0.0036554245126645592,0.2825559457419051,5.0,33.0
9276,61.0,1.293917207294352,0.0030025046979578556,0.2618168079169809,6.0,40.0
9277,54.0,1.4448599652125753,0.004204564580000682,0.3585842609252499,7.0,32.0
9278,59.0,1.418408589106431,0.004035979940190608,0.2908535860011343,6.0,24.0
9279,62.0,1.1159237630641061,0.003447823347808413,0.2011320388514182,7.0,34.0
9280,60.0,1.0069012540214086,0.005366029496711194,0.14117013746463608,6.0,8.0
9281,40.0,1.421049457596099,0.005136195457584153,0.3122622171939101,7.0,38.0
9282,62.0,1.5118298386097226,0.004568495897808225,0.34404870588784614,5.0,35.0
9283,54.0,1.032428342312525,0.004505223468810833,0.11168499156639693,7.0,24.0
9284,51.0,1.3939610504278843,0.004312081675563141,0.3624178787345647,7.0,22.0
9285,60.0,1.2961522958566536,0.0036006279383167766,0.2790185479168802,6.0,10.0
9286,60.0,1.2112616540392513,0.00455061784725224,0.2257573222352851,5.0,1.0
9287,56.0,1.0876143763189183,0.003928142626683781,0.14543976100883385,6.0,28.0
9288,55.0,1.5500477385198292,0.005441003254129833,0.36934807204590503,6.0,17.0
9289,58.0,1.2060517405901832,0.0038840635187115287,0.23130450785509807,5.0,24.0
9290,62.0,1.3880594907955315,0.004559099202970799,0.29674831260859635,6.0,30.0
9291,55.0,1.2942317570487558,0.004847401161906581,0.3332982684650372,7.0,10.0
9292,54.0,1.272860790322948,0.005486902103898413,0.2225111983276336,6.0,21.0
9293,59.0,1.186917836834027,0.00442409116460772,0.21547195602531435,6.0,31.0
9294,53.0,1.3913522378038856,0.003335974290113895,0.3210218690405324,7.0,29.0
9295,60.0,1.2082441471829455,0.00546093333061209,0.22154618123522501,7.0,36.0
9296,61.0,1.455091857843528,0.005495583358421183,0.3315311325769173,6.0,14.0
9297,56.0,1.432776993527615,0.0045815515321923645,0.34759080363269806,7.0,42.0
9298,54.0,1.313397513836899,0.0061247460218865745,0.34743618225050055,7.0,7.0
9299,61.0,1.0882844721608391,0.0037585525166062097,0.2154696709261198,7.0,35.0
9300,52.0,1.0976547701570762,0.005877313470473159,0.2187032915973025,7.0,40.0
9301,50.0,1.2728688694004595,0.005133679990203846,0.2495098616663038,6.0,17.0
9302,52.0,1.276959577050246,0.0035048125254114547,0.21076271327486903,7.0,39.0
9303,54.0,1.4112430287673536,0.005006022410050277,0.3319267833022127,7.0,7.0
9304,55.0,1.129929170729319,0.005332636548454741,0.22257316650424155,7.0,19.0
9305,56.0,1.3579762049765347,0.004761672809824151,0.2739787112124964,6.0,21.0
9306,59.0,1.2225120744357456,0.006052507481754172,0.20671589462542034,6.0,36.0
9307,48.0,1.3613885649961017,0.004256735896929843,0.27749588397918074,6.0,41.0
9308,62.0,1.5310995824323617,0.004551074913492666,0.39919116421009754,7.0,3.0
9309,53.0,1.4391275584870806,0.004326922709433798,0.2975719640422602,6.0,42.0
9310,60.0,1.1569451328606841,0.003268515684902853,0.2415369910956787,7.0,13.0
9311,59.0,1.206584976372072,0.005484250934751167,0.2520272805626325,7.0,3.0
9312,63.0,1.3520500199164647,0.003258922430688867,0.31162809385409324,5.0,30.0
9313,61.0,1.4789758822030112,0.004665405958342514,0.3544418943170733,5.0,27.0
9314,51.0,1.1594717664574847,0.005311853164773272,0.16273850907322693,7.0,38.0
9315,55.0,1.3827647792763633,0.005911404315068263,0.30523668973554857,7.0,38.0
9316,58.0,1.3542541734001072,0.00474187877037078,0.26886364089243237,7.0,39.0
9317,59.0,1.3324197551959474,0.005785354513425164,0.31105358667477107,7.0,29.0
9318,60.0,1.5193328602775396,0.0035973625868257926,0.3635016421803995,5.0,41.0
9319,59.0,1.2179236414498018,0.005580768868325268,0.24620800374384105,6.0,14.0
9320,51.0,1.1030644491496804,0.004516442116417145,0.17587625084404016,7.0,37.0
9321,62.0,1.1519843145582267,0.005257888226456334,0.17900056387637706,7.0,41.0
9322,63.0,1.2624552570827026,0.004433562020170493,0.3277129959148478,3.0,33.0
9323,49.0,1.3871181072954901,0.004187357317853143,0.29224244420627066,7.0,38.0
9324,59.0,1.2747814577125438,0.005369308045020124,0.25802321741706824,5.0,30.0
9325,54.0,1.1872255408348422,0.0055808618862966215,0.23778434697946899,6.0,35.0
9326,41.0,1.384223026644095,0.005716805543491655,0.3147064902959057,7.0,42.0
9327,53.0,1.1790190211376386,0.005464564830228953,0.21142456649038577,6.0,41.0
9328,53.0,1.1958178737966942,0.005630361212654127,0.2055485478800155,5.0,24.0
9329,59.0,1.2176033186533575,0.005278253483424621,0.1803441600226255,5.0,37.0
9330,62.0,1.213916637526701,0.004902702124080975,0.25306359092649927,5.0,33.0
9331,59.0,1.2145482664580434,0.0031049873306299193,0.24233495509416914,7.0,10.0
9332,54.0,1.3464211077154895,0.005374084368742496,0.3055585372602222,6.0,40.0
9333,57.0,1.2597308393653197,0.004394052805043146,0.27144292778379703,7.0,17.0
9334,61.0,1.211966234727332,0.0038414245927915654,0.2113534724925124,6.0,27.0
9335,61.0,1.4596073121801305,0.004936380181684097,0.39463664479305777,7.0,21.0
9336,58.0,1.488371745459312,0.002805634002852227,0.3766813360251626,6.0,33.0
9337,60.0,1.077585002709776,0.0051093544452037384,0.1653500129766964,6.0,13.0
9338,51.0,1.4457223783872553,0.005086013374649387,0.36446225676234434,7.0,39.0
9339,61.0,1.2172863285451612,0.006210530194199913,0.2346262627933494,6.0,34.0
9340,60.0,1.1231007549399767,0.005138865904665878,0.2284462002226305,7.0,9.0
9341,49.0,1.1356639490005453,0.003370827092054934,0.10589132870769236,6.0,38.0
9342,49.0,1.3381350858048435,0.004691601446212841,0.2725557552002016,7.0,41.0
9343,62.0,1.1366060812448016,0.004974599487095551,0.17435922413932323,7.0,41.0
9344,58.0,1.2754723185245482,0.0052678841328202795,0.275151253400632,7.0,14.0
9345,59.0,1.3310330990848869,0.0067706822966265515,0.2904459226696547,5.0,38.0
9346,55.0,1.4618160488699963,0.004883759498790347,0.3218650043923874,5.0,33.0
9347,60.0,1.174660899454199,0.005715534378853073,0.2269884408309809,7.0,32.0
9348,59.0,1.4783380307667116,0.005907338480674525,0.32521291453199574,6.0,42.0
9349,60.0,1.5599295990191593,0.004209744044685277,0.39832124713205014,7.0,13.0
9350,59.0,1.5292815658748695,0.0031605270176043145,0.3208163822921763,6.0,24.0
9351,53.0,1.4941225561320002,0.004492299073187093,0.3940047873000865,7.0,16.0
9352,58.0,1.4926605330217817,0.0032331601422535996,0.3241073846908589,7.0,37.0
9353,62.0,1.5488944547738894,0.005498259600176361,0.3616566001263231,6.0,15.0
9354,61.0,1.288935288294563,0.0033450643280438096,0.2347645735486302,5.0,42.0
9355,59.0,1.2023211551818576,0.004844569295667508,0.24176542060579534,5.0,26.0
9356,59.0,1.5277468367538352,0.005943914943830829,0.37797396276867185,7.0,41.0
9357,59.0,1.3935272640206557,0.003785223469533762,0.3380701984735791,6.0,10.0
9358,61.0,1.312719519998652,0.005486474557256376,0.2801012705198168,5.0,38.0
9359,62.0,1.3831617557160123,0.0035490730206598794,0.36555658598980834,5.0,25.0
9360,60.0,1.0980901024344236,0.0047868567206897465,0.1786421304317446,7.0,42.0
9361,62.0,1.0690772900642442,0.005024219442642104,0.132263714281081,6.0,22.0
9362,59.0,1.3413294508143856,0.003991973125070423,0.30992938327462694,7.0,34.0
9363,60.0,1.4960592254487146,0.004656783895373347,0.3592114581123365,7.0,41.0
9364,60.0,1.348621573075217,0.006305730177689469,0.3634846308117607,7.0,3.0
9365,60.0,1.3903895140045055,0.006543385317151168,0.31755361779368874,4.0,28.0
9366,60.0,1.4308604406027354,0.006124777923141665,0.35033061083799094,6.0,23.0
9367,54.0,1.1925585704661221,0.005169764426249167,0.21573823885891424,6.0,30.0
9368,54.0,1.4971606968145714,0.0038880658631626226,0.385131401932357,6.0,38.0
9369,49.0,1.2889463564033563,0.004183664281902508,0.3057529681495466,7.0,36.0
9370,59.0,1.230864426677351,0.004606247369503249,0.1867483070270176,4.0,40.0
9371,63.0,1.4321630987224307,0.005014870198442928,0.38264765839961584,7.0,20.0
9372,62.0,1.3503789408354931,0.0038274999935442003,0.32818037993159627,6.0,27.0
9373,61.0,1.3124594387660293,0.005072630337812152,0.2838603081704143,5.0,20.0
9374,58.0,1.2504810779994968,0.003686108632265396,0.23064591731852455,4.0,33.0
9375,58.0,1.426535537013057,0.004635671398422132,0.3786851395710134,7.0,38.0
9376,62.0,1.5301165647250152,0.0037838404259456955,0.324363038426918,6.0,37.0
9377,54.0,1.2392917205575453,0.005406203260722223,0.23850140840880424,5.0,33.0
9378,61.0,1.1731140319126432,0.00496094045868708,0.17547745972835516,6.0,17.0
9379,50.0,1.4183824786113668,0.004530377254183869,0.31228930572529295,6.0,40.0
9380,62.0,1.2041561142502297,0.005271980887312368,0.25268332055877474,7.0,33.0
9381,54.0,1.5067600383270723,0.004137433160858386,0.3622571527114152,7.0,42.0
9382,58.0,1.4315865210172083,0.006162173870903773,0.37253826755456737,7.0,18.0
9383,55.0,1.3680214089763727,0.00517037684978207,0.28001769591905223,6.0,21.0
9384,59.0,1.4581398936728427,0.003631607213469069,0.34518753272089386,4.0,28.0
9385,61.0,1.3798087218700985,0.004052646775567901,0.26055095902448167,5.0,33.0
9386,62.0,1.3592958831357813,0.004494844653231674,0.3466902669550519,7.0,39.0
9387,51.0,1.1063890368115317,0.00578304354423507,0.19258877975314367,7.0,27.0
9388,54.0,1.2309799357322162,0.005199142211936969,0.18054382992916163,6.0,32.0
