id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta,t_alpha_delta
9494,48.0,1.4765852974181732,-3.561308413942905,1.680806338286878,0.004494648900566677,1.037873803469391,0.3652979533430262,7.0,18.0
9495,58.0,1.4486917601512075,-6.089560990382784,-5.77355990926817,0.005675596185787751,1.1381045722005172,0.38676492573778654,7.0,41.0
9496,54.0,1.2532854969401321,-2.4982597984058117,-1.0374062899360965,0.003921139354391446,1.3482045566203251,0.21284520007907043,7.0,38.0
9497,53.0,1.1359891281026644,-6.974840110300389,-2.762678522731586,0.004985188423946576,1.0884538644998327,0.18850151184740166,6.0,7.0
9498,55.0,1.325872594395384,-3.404063186186863,0.8701654494097865,0.005653045881563842,1.1737295630350673,0.2587888476857678,6.0,32.0
9499,46.0,1.4364970920366877,-5.760809336198488,-5.778083191408432,0.0031919030288895343,1.3802213647353687,0.3649425928519207,7.0,31.0
9500,59.0,1.4874744854666668,-6.166607746656867,-7.516733705356066,0.005620077223867287,1.4145691308131612,0.39413212937934755,7.0,0.0
9501,61.0,1.310405600887137,-8.805850529131519,0.835267342535137,0.006188279855236722,1.1772484808247128,0.30043837717494304,7.0,35.0
9502,55.0,1.3238293311266602,-8.646385438686266,-2.9100989392211427,0.004352552009448522,1.3686164558513805,0.3509053507470776,3.0,28.0
9503,61.0,1.3349911456608987,-7.943026554021881,0.44305644257091736,0.005499821120292982,1.4658041755776634,0.27081825667831666,6.0,40.0
9504,61.0,1.1174586654461012,-1.096829727344114,-8.904316716334314,0.005497798246151577,1.0644322960830774,0.17582938913845808,6.0,20.0
9505,46.0,1.494409315015752,-4.142049293897964,-7.624301325800872,0.004612970992065825,1.123229392342931,0.36046179977181053,7.0,13.0
9506,48.0,1.3051524510472692,0.9572420918378579,0.01739920883672008,0.003102707993393139,1.16032653870553,0.2656534905536601,7.0,41.0
9507,53.0,1.2410865349697409,-5.662279794016432,-0.1663345153661667,0.005159464321386316,1.4315156233537178,0.24645190828434144,7.0,31.0
9508,56.0,1.3178396786002566,-5.4678569227683305,-5.870123631682625,0.0037363434807489698,1.482253098224971,0.2788511614375826,6.0,26.0
9509,55.0,1.5076473726228241,2.2370024954647456,0.21565749305892745,0.005385504562649513,1.0443929749891632,0.3481785169412035,6.0,25.0
9510,62.0,1.461441965172825,-5.920319081047804,-1.546376143212795,0.005378153115214823,1.4475142976472377,0.33000940039236765,5.0,20.0
9511,52.0,1.3934234825023613,-8.555505388051301,-7.671920408790467,0.0038526732967668212,1.2980664987210748,0.36867452675277324,7.0,16.0
9512,61.0,1.30586905900314,-8.904966943473017,-5.574127894041823,0.00319194128245227,1.3038063612481139,0.2674654631906048,5.0,41.0
9513,61.0,1.102302418013487,-7.488138207241531,-5.046569676616009,0.004348472363343566,1.229227664484922,0.16351134993713357,5.0,42.0
9514,62.0,1.4810259045287668,-8.243820290352962,-5.130994729612262,0.005011438712180875,1.1445229450629983,0.3692733052682772,6.0,42.0
9515,62.0,1.1636506730820344,-4.225167300936267,-5.953214543305841,0.005185652017899725,1.2495858041856835,0.21834799469926042,5.0,35.0
9516,61.0,1.3686789892179059,-7.724410402277639,-6.152348406009994,0.0050676840243923035,1.3408137479518074,0.28600650081562873,5.0,20.0
9517,59.0,1.2779515146415594,-6.140433232047712,-0.5432276298568448,0.005260193881051955,1.2162244272638751,0.25413336160986166,7.0,37.0
9518,61.0,1.3087820490645292,-7.144312085364324,-3.5923897905066937,0.004490532333032722,1.2079783553275425,0.2652660279257039,5.0,36.0
9519,59.0,1.0935614021025193,-7.546825140751756,-6.097684375217954,0.006104991137087016,1.0753949436124306,0.1729106814349404,7.0,13.0
9520,59.0,1.5239912421463315,-4.697701290679022,1.6770757833725232,0.005615875590237908,1.1300011327306279,0.38202910738067714,7.0,21.0
9521,54.0,1.5283489723618178,-6.496020423074107,-8.025916946150877,0.003459109553612146,1.1359680998746777,0.37970197993874605,7.0,42.0
9522,62.0,1.4960529347522227,-1.3285634831536501,-1.7469353021887222,0.003307845173957276,1.341221816005838,0.34866135854150787,6.0,41.0
9523,55.0,1.4551186849618711,1.6751282969577561,-1.155055348674366,0.00556869583491825,1.3356792167066953,0.33001099361165254,5.0,40.0
9524,59.0,1.119642132435128,-0.8313781593102788,-4.25630966887465,0.0057037323279813465,1.245243004545658,0.16550669530679452,6.0,38.0
9525,60.0,1.4958008696004235,-2.2605407997415305,-8.843751744414776,0.004081281114272597,1.301445114521705,0.3148233545502953,7.0,40.0
9526,55.0,1.4483993463108384,0.7825406755293247,-2.25309686665166,0.004433439996852374,1.3811048123984353,0.33587158625007935,7.0,29.0
9527,59.0,1.3080590450570122,2.112517126621319,1.0798882108948573,0.0034653582453977004,1.2235058562496826,0.30471792887413723,5.0,42.0
9528,60.0,1.3702454721083694,-3.5773497620731227,-5.5913182899512215,0.003732046500880175,1.2292665606131579,0.31767873400819285,7.0,42.0
9529,61.0,1.2132478672405869,2.0318119876852077,-0.9062745229248941,0.005475951542770958,1.3107823862515,0.22203342269821427,7.0,34.0
9530,48.0,1.0520401187811954,-1.4059704687061152,1.6614941798770322,0.00429786955064819,1.3637512127622862,0.13874114711637847,7.0,39.0
9531,63.0,1.1077010554016375,-4.294408204296641,-4.204914567990596,0.005346015279270436,1.2145050196939982,0.14440229471185054,6.0,31.0
9532,46.0,1.5147749958217696,-4.801221728894696,-1.1648450641449792,0.003832310758399836,1.4589243585264886,0.3593844929820169,6.0,40.0
9533,58.0,1.3228835192821922,-3.7890927263274703,-0.6088388792715763,0.004180888283651772,1.0434345013206718,0.2956946476762135,5.0,34.0
9534,52.0,1.4082026550853304,-2.3605623615505085,1.0597953699057523,0.00403231706536987,1.4593701841395859,0.37045250079007286,7.0,23.0
9535,60.0,1.2312921293977057,-0.31478581048739385,2.0252114393788965,0.0031566479207207772,1.4643641305978115,0.26587256610280824,5.0,30.0
9536,62.0,1.4210803966257972,1.1207759372760442,-5.19639385895505,0.0044964124738908805,1.2642258483781528,0.3325842003059296,5.0,29.0
9537,59.0,1.2815325303283371,-8.264295794496611,1.3680265501439506,0.004623504862948522,1.052572722857236,0.2769925540266697,7.0,23.0
9538,61.0,1.3488681009187593,1.557240044478117,-5.2766946471076475,0.0042619874403207,1.1967960403101965,0.3536908563976878,7.0,39.0
9539,61.0,1.517232536511683,-0.18766740686272265,-0.08066278460418808,0.005896250710443943,1.3343588668994115,0.3612622155946848,6.0,20.0
9540,58.0,1.3619222616156461,-5.296132784473205,-6.090975199871069,0.004782100574802437,1.1874177936656818,0.3366748255899578,7.0,31.0
9541,60.0,1.36447843917603,-1.7479476781697143,-0.4538798458912985,0.00306639825823825,1.30400063702854,0.3158482166665274,6.0,35.0
9542,54.0,1.1848718319753662,-3.8030861847870874,-2.9865127347896556,0.0033776974982981755,1.1837147903986405,0.19432285240233274,7.0,40.0
9543,59.0,1.1167107572116495,-1.8879312558761174,0.4905399419113152,0.00373591902863313,1.4480102335947562,0.1962641906890964,6.0,8.0
9544,59.0,1.3114882460881054,2.1075539276295734,-7.697115979133336,0.0032412014419800055,1.1493494794799952,0.22580621917519056,6.0,28.0
9545,52.0,1.269745085780002,0.16014624908554836,1.2748820911291734,0.0065303187452006905,1.0739877751904168,0.29294182080027165,7.0,16.0
9546,59.0,1.2031819889487732,-3.587539637391332,-5.70375360714594,0.003949533841270275,1.4383410862727148,0.19884952836962422,5.0,35.0
9547,60.0,1.1840572909694658,-3.3339643113383715,0.9664107385987757,0.00436752912530362,1.12447560314708,0.27600158776478845,7.0,20.0
9548,61.0,1.5053584138207612,-8.681396905100705,-7.938167552404122,0.005258865622684988,1.2310879400717505,0.37038836244929746,5.0,38.0
9549,55.0,1.232525854138247,0.24240134429233984,-1.748440295563145,0.004403652396208225,1.3005342064885488,0.24533459475950414,6.0,27.0
9550,50.0,1.2335021487313504,-2.9361114784050626,0.18831298515243522,0.005167045076128664,1.1667030278796788,0.23321967391744913,7.0,13.0
9551,61.0,1.292743470425585,1.5493141622434203,2.1937494161210513,0.005298963260303497,1.105625528667431,0.2472462331532154,5.0,30.0
9552,59.0,1.364745941822374,1.9836638691766186,-6.565377994528731,0.0037713914422889583,1.3738965467028175,0.2679853498573785,7.0,42.0
9553,59.0,1.155161425536514,-7.272929245856236,0.178237800675644,0.004756292227959213,1.289976329217617,0.2361325878088975,6.0,31.0
9554,55.0,1.153809749022205,-3.4500083766901564,-2.2529526640795527,0.004364604086095763,1.0192077189507929,0.2120158396988662,5.0,34.0
9555,52.0,1.380033842272267,-4.310918165036099,-3.7110078772276505,0.004901257814131815,1.0751255914959656,0.30329068792733266,6.0,42.0
9556,58.0,1.3942890535774963,-6.468323739562779,-4.191633976620469,0.004164377838422871,1.1542602623635514,0.29142745285731747,7.0,38.0
9557,51.0,1.2534455320625795,0.648697187991201,1.76807146137005,0.0034047804672806604,1.0014495119205293,0.26862904123623493,7.0,32.0
9558,59.0,1.1470195685398978,-7.132154209109383,-6.9329339713597395,0.00456912305759589,1.1763298335274692,0.13102770954045814,6.0,41.0
9559,58.0,1.5015584764548102,-5.9642142536904235,0.6876081145788646,0.005003555700831033,1.2243807123643236,0.3461706261029086,6.0,34.0
9560,56.0,1.579631396351944,-1.2766672264275787,-2.6636017103562857,0.004155214421754854,1.2465706131088268,0.36234522709997147,5.0,32.0
9561,62.0,1.1565263456000212,-5.587501480726414,-5.944545725001898,0.004081689446802601,1.2486156777760966,0.18111176940887505,5.0,23.0
9562,62.0,1.3264605950560522,-5.210359448797094,-7.671935767761849,0.005619987137745202,1.0800971985049366,0.3429721037218439,7.0,14.0
9563,51.0,1.2586110644069992,0.9259587848540678,1.9888787940334918,0.006001021983671883,1.3627511148567548,0.2957181891368492,7.0,26.0
9564,62.0,1.1736063864900124,-6.953529380393093,1.0743010786381335,0.004862698024466646,1.1863877539136989,0.30162845685007084,3.0,38.0
9565,59.0,1.1000863602315354,-7.271841950678998,-0.3608301870401497,0.0032069879307394366,1.204036661893028,0.14695530654277347,5.0,33.0
9566,54.0,1.3895856358077396,-1.0531004801726074,-1.462754478995775,0.003475167337841696,1.2675086835820395,0.3416236302663466,7.0,42.0
9567,50.0,1.3536469720788988,-1.5342223568396722,-5.769569547078801,0.004002793692305159,1.1483496282270367,0.31035043297572157,7.0,13.0
9568,51.0,1.1818510795464514,-8.897214532811239,-5.44237681507634,0.00484666504186337,1.4235658510679199,0.14291941713248746,6.0,40.0
9569,61.0,1.3008742770374266,-1.4651020562186388,0.8418615905298543,0.003894071730060655,1.1632103396403881,0.2528586919805501,4.0,42.0
9570,58.0,1.5312699846560789,-3.184500459191225,-0.8860968423672694,0.003950663827087719,1.2926014429898744,0.38271088310999074,6.0,21.0
9571,59.0,1.1339040542141665,-0.04118729156661827,-4.485853906482093,0.0037950738893045483,1.3399806087633728,0.1686966002946361,6.0,16.0
9572,62.0,1.4007236157696654,-7.037007244141582,-7.4634964919548885,0.005156460056956523,1.1073121539109856,0.3613782381258609,6.0,24.0
9573,61.0,1.4193301894848411,1.985042456912039,2.24445314449396,0.004459201306315424,1.0899716769509629,0.3446337507035207,7.0,15.0
9574,52.0,1.3297026253414024,-4.018892565920711,-1.9325866214818943,0.005624922345526778,1.4854523427162833,0.3081071557644882,7.0,41.0
9575,53.0,1.2654641499235115,-5.6284243929392765,-1.4658648154112555,0.004237761681787476,1.4041500306461143,0.33450291613279476,7.0,37.0
9576,62.0,1.0994215941992782,-3.4775979535142207,-9.016608336062616,0.004368167659181475,1.2125107032761733,0.11949201732640788,4.0,24.0
9577,58.0,1.1355766765491777,-7.457907537104922,-1.7100018904655792,0.004830220456378609,1.4508086712935453,0.2557929701590335,7.0,1.0
9578,59.0,1.2052218409513684,-5.690164616181814,-8.482032748591568,0.0062399504249624725,1.1538481187282805,0.22700711365121023,7.0,40.0
9579,61.0,1.1025562845799664,-1.5918620029617792,-8.553992195137269,0.0035266047468585685,1.432926950583662,0.16963489847017643,7.0,20.0
9580,51.0,1.4326995666410178,0.6202101535341251,-5.671754461142089,0.004873951812092495,1.4447857498276935,0.31487964713555916,6.0,41.0
9581,60.0,1.1864476576875933,-1.1019417533910556,-2.171930134277513,0.0037921821715430977,1.198183377688689,0.23003103158030178,5.0,33.0
9582,61.0,1.6546889409236865,-7.3270900750059615,-0.518061536036109,0.0037486290384912252,1.2164754756405942,0.3939937320456912,7.0,21.0
9583,54.0,1.4795309058288046,-3.7764805560594743,-2.8574832788420137,0.0036207619665741373,1.0071420869855157,0.34825439504062594,7.0,32.0
9584,61.0,1.4689751783178628,-0.2051575890069749,-5.752021919537503,0.006097804954740796,1.147635540409052,0.38917953939705374,6.0,6.0
9585,61.0,1.1135856590618725,-1.3995815445562063,-1.9439285760226888,0.004812136214053595,1.1588942735920589,0.16442890615937172,6.0,2.0
9586,60.0,1.3618725085201369,-7.160398901335634,-2.6521968022812925,0.004358256658118075,1.3292055844389985,0.2909149708954283,6.0,11.0
9587,58.0,1.2701489702511826,-0.9193804483760275,-4.0791900604310465,0.005195290336324729,1.3229474886738235,0.22968714463601,5.0,30.0
9588,54.0,1.2220527915845167,-1.2242541536260143,-2.881470168817054,0.004023618757563826,1.2926136799207157,0.24128349217016118,6.0,14.0
9589,59.0,1.3937040642486636,-4.644566462061032,-8.03227598087055,0.004278722504991027,1.0789090891678619,0.3570351770068371,5.0,14.0
9590,56.0,1.4559533787718342,-5.69393663969434,-7.0386528110560045,0.004448525504247633,1.1538295365800058,0.324001812078253,7.0,40.0
9591,50.0,1.4566705052609505,-2.5074183412756086,-6.112434173229526,0.005342087568434766,1.2340825518219125,0.33456714117828,6.0,38.0
9592,59.0,1.2124450032605205,-4.577639392591843,-2.1427353640183555,0.006192861520827384,1.4297587816992008,0.2669070540293486,6.0,2.0
9593,61.0,1.2721552617462242,1.2715164976160949,-5.694132793788482,0.0033234420291564,1.218835158363443,0.2939732674250862,7.0,11.0
9594,62.0,1.1945944616404949,-1.9659699556333257,-2.9105912893760246,0.004078447558036291,1.2295144764642236,0.17800488014061586,4.0,42.0
9595,59.0,1.445889114408777,2.000218237411883,-8.094049810998296,0.0036354500528297403,1.1047557249573088,0.3506060053273688,7.0,28.0
9596,60.0,1.2416027002607595,2.1046382667252814,-6.890837418336265,0.005418417835378807,1.308818283646361,0.27305843610133723,6.0,35.0
9597,62.0,1.3402270185282197,1.6056314053407958,-5.975187564963851,0.0055076483139668885,1.1671141269768426,0.3447158721963604,5.0,22.0
9598,47.0,1.3055536788041484,-5.080077875120178,-6.449435298375454,0.004951861165770988,1.3391211986456424,0.2602463695114731,6.0,32.0
9599,62.0,1.2481458357725912,-3.630130921819031,-6.904604454111876,0.004727723603047826,1.049647583598966,0.3115977315585831,3.0,38.0
9600,51.0,1.2702667460625208,-6.588227334153509,-4.024622582829978,0.004310784311233871,1.3304466206948526,0.2850612775410271,7.0,40.0
9601,55.0,1.194196541173237,-5.403983912679715,-0.5667495571794368,0.004674081261806738,1.0797455497027628,0.17945795422327612,6.0,20.0
9602,56.0,1.3894468169399068,-6.144807943042243,-0.23178710634904798,0.003273199406468885,1.2825063995584587,0.32348611082455586,5.0,32.0
9603,58.0,1.4024371490574543,-8.873827798908186,-6.852751349206631,0.003434895621622481,1.333606162442537,0.33664451083334285,5.0,29.0
9604,59.0,1.3102943186712697,-0.4316946052741273,-2.292406007204775,0.005578093689569584,1.1449046247703438,0.31199145701030867,6.0,27.0
9605,55.0,1.239660850930383,-4.518985720945824,-4.9123262751005115,0.0040247184260600736,1.0721934211102828,0.25863838245402127,5.0,19.0
9606,61.0,1.4848791840019433,-4.235956006692188,-0.7797773979167568,0.00495409727820172,1.3968859448491098,0.3447594468067451,4.0,41.0
9607,52.0,1.1421754438341294,-4.9193152031478125,-5.336880026669684,0.005907979470088617,1.3210475938327702,0.16943437695885885,7.0,36.0
9608,63.0,1.1810769829526655,-2.677634308854338,-4.813814509501819,0.005386803338270783,1.2400456674658993,0.2277311342269925,7.0,35.0
