id,Alpha_increase,Delta,R0,i0_q,r0_q,start_week_delta,t_alpha_delta
9021,2.1724467458381227,37.0,1.5317804637790156,0.008123336974753231,0.17723307995522553,7.0,7.0
9022,2.204135578759594,35.0,1.7510798750648375,0.0048277265284259316,0.18623577384213827,6.0,3.0
9023,2.2976258658441764,38.0,1.2872325727194132,0.006436949953106147,0.2631393218930652,5.0,0.0
9024,2.4317061824209687,57.0,2.097468286727304,0.0016396345654636005,0.17084757383024818,2.0,1.0
9025,2.1242385106266926,43.0,1.5088474208524658,0.0028543544509871824,0.15740858026610804,4.0,9.0
9026,2.4100742965368793,49.0,2.188489925302919,0.003693916739637513,0.1883495148605858,3.0,0.0
9027,2.1308429002958267,59.0,1.6247789840657967,0.007333723548432261,0.230979840580981,4.0,0.0
9028,2.2004058951452667,41.0,1.788199043587457,0.0031328641840612154,0.3125684844149821,4.0,1.0
9029,2.2523626790511337,35.0,1.7443703842573464,0.0015649913627476478,0.25327938648506965,4.0,18.0
9030,2.4630640456211483,44.0,1.8366601184163092,0.005837975827525284,0.15941059185640483,2.0,0.0
9031,2.2210279298914464,58.0,1.4658811085186987,0.009902059682659645,0.1117619885952324,6.0,4.0
9032,2.2798778050058797,37.0,1.8554306670962546,0.003809279014356632,0.2280823950336246,6.0,14.0
9033,1.9422666398830406,49.0,1.9368069402384662,0.006318004807350328,0.1471231854317538,3.0,10.0
9034,2.139784662244745,35.0,2.085401647963467,0.005368983245045752,0.2405027605771655,3.0,1.0
9035,2.30665099102923,51.0,1.6643743773220327,0.005197341347775273,0.24586173216295215,4.0,5.0
9036,2.2600168182179194,30.0,2.225192378639099,0.0009942662368934516,0.2549664754367107,2.0,9.0
9037,2.435825768504664,49.0,1.5910271467861927,0.0045520672196314145,0.21333941376908597,4.0,6.0
9038,2.0843608264736235,59.0,1.9248306358634966,0.001045580846715098,0.14167189974247368,0.0,20.0
9039,2.279994908718616,47.0,1.5372383499693918,0.004398636199947943,0.3270350270355896,5.0,10.0
9040,2.0105860325967075,30.0,1.947244021208194,0.0018635521089675978,0.10772241172110131,3.0,7.0
9041,2.249546171954756,49.0,1.7941583889977446,0.004305252882235185,0.14594032493096692,2.0,6.0
9042,2.01114453560617,35.0,1.4384212354397412,0.004296751793049287,0.17718107578751063,4.0,4.0
9043,2.256097166912242,42.0,1.929776810218054,0.0026278641019591266,0.14096356450293052,2.0,7.0
9044,2.458008263272819,62.0,1.9424311919539692,0.01709160487679662,0.35541809916679706,7.0,2.0
9045,2.263365111566649,38.0,1.9484765504989523,0.007092234743086906,0.3122677608723252,7.0,13.0
9046,2.085852285714179,44.0,2.009159873384704,0.0044081091038984405,0.1737110394665735,3.0,20.0
9047,2.416477978020576,57.0,1.7096817129214443,0.005879846965653899,0.28294944717283105,4.0,6.0
9048,2.414065422622571,54.0,1.5671830502357669,0.012347767946595761,0.15477957833898437,6.0,2.0
9049,2.4020587713601067,49.0,1.6313120644728853,0.006802828623528119,0.2435913281726203,4.0,1.0
9050,2.328870886905612,63.0,1.814720078169213,0.008039837823196082,0.11537372267433846,3.0,0.0
9051,1.9995966026310896,39.0,1.8523751665227044,0.004020423568544096,0.12510933630187238,3.0,18.0
9052,2.4946583859809106,36.0,2.0279581465571708,0.00451399789813793,0.16462872336203077,3.0,9.0
9053,2.287599190997396,50.0,1.7977704398905996,0.00666735180404648,0.23723557619861155,6.0,7.0
9054,2.4409084929079965,50.0,1.6338718596987023,0.008430157102114144,0.27281185048757056,4.0,7.0
9055,1.7128942082621146,44.0,1.8420464266159273,0.0018327709455054336,0.14167152764468358,2.0,0.0
9056,2.0247553161622442,54.0,1.848972411420375,0.006793434347641169,0.11197685259731872,3.0,2.0
9057,2.22875752481999,51.0,2.0682821037504864,0.003000110746848291,0.1724854017848615,3.0,3.0
9058,2.4332623446050055,43.0,1.4555911360447915,0.008424777994555238,0.2995508518512581,5.0,8.0
9059,2.329478598845283,39.0,1.5275721370137796,0.007049490153535976,0.21221259070630918,4.0,10.0
9060,2.313843714907534,54.0,2.1441286404771702,0.0015278393285991696,0.19965440891095987,2.0,8.0
9061,2.1141951145812587,43.0,2.217065103194821,0.0019487977214895965,0.24057040316952857,3.0,3.0
9062,1.855704830842732,56.0,2.046171723552742,0.0029571196832937343,0.20368555664294882,2.0,12.0
9063,1.9803545504022724,41.0,1.8737020504875588,0.0037013468136316593,0.12849751632510736,3.0,4.0
9064,2.1222952971683355,33.0,1.7695305596006896,0.007659838971069029,0.25687656084108096,7.0,8.0
9065,2.3872712223769685,56.0,2.2568187611811235,0.0015407771320524752,0.2998260002804611,1.0,2.0
9066,2.385922089121106,57.0,1.8514887876415003,0.005192947609761936,0.31272646264463816,4.0,4.0
9067,2.0277970534823178,36.0,1.5538745231202458,0.006346990957320022,0.14413715394536783,7.0,3.0
9068,2.1398899509138953,37.0,1.6002659877690772,0.002717143930001402,0.20130678203549715,4.0,7.0
9069,2.4352428080410147,45.0,1.4802178908485688,0.00889409638546442,0.3424823758245456,5.0,7.0
9070,2.3606388381786094,44.0,2.011165137425904,0.0033770329817268954,0.37350877656046777,4.0,6.0
9071,1.9876543732841,51.0,1.3859900819894269,0.006510261726246861,0.14027049875742154,4.0,9.0
9072,2.1594583367097075,38.0,1.2978268731331617,0.0045387287066052774,0.1087303602457947,4.0,0.0
9073,2.356040624818448,51.0,1.3641343951451763,0.0067675861556002895,0.12486683973375552,4.0,9.0
9074,1.930406454523157,45.0,1.358944271059692,0.006312694535992425,0.10227469662325422,4.0,13.0
9075,2.2341010976634905,57.0,2.037881482675958,0.004353029927510258,0.24553484987001362,2.0,2.0
9076,2.1502850131758433,33.0,1.317609592344458,0.005711630219246316,0.10914785559748652,4.0,0.0
9077,1.9763507810029248,33.0,1.801754006565969,0.003145389240231523,0.2101085228976707,6.0,9.0
9078,2.2639599828625467,40.0,2.156978214424871,0.0024812052879741933,0.31405335604305407,6.0,10.0
9079,2.2989948506562614,58.0,2.0374107187109702,0.005912660604141421,0.1520458611982566,3.0,5.0
9080,2.173948129369044,33.0,1.4770940342883512,0.005356807841684031,0.194381886302331,4.0,1.0
9081,2.442638776466764,37.0,1.905499141304394,0.0036720875743414772,0.19335679327983313,2.0,1.0
9082,2.3685978686511544,46.0,2.1121589730498522,0.0036690028019549514,0.2992489648649395,6.0,7.0
9083,2.13670140879175,55.0,1.555727457684986,0.008723859590222639,0.3449627977794091,5.0,1.0
9084,1.983146252127131,37.0,1.699041648034633,0.005531133508483889,0.22038994702602796,7.0,20.0
9085,2.1554180478986606,57.0,1.9436343574212096,0.0034725369409640194,0.18231748139464454,2.0,11.0
9086,2.413440186585163,44.0,1.3562466993260875,0.004898372782926742,0.25256191545692724,5.0,13.0
9087,2.152920219475051,39.0,2.013853501390026,0.001043745246848761,0.22132354968916046,1.0,12.0
9088,1.8477347167515104,62.0,1.809057358206024,0.004684945303331105,0.1264988222199375,2.0,4.0
9089,2.053497929342715,60.0,2.0313307424473708,0.0010231957003805753,0.19615105617065126,0.0,20.0
9090,2.334848437101486,42.0,2.1132807147876504,0.005641718022159939,0.3229463438848481,6.0,11.0
9091,2.221496513677601,47.0,2.0516487040046663,0.0020984002418989907,0.21389719391786807,2.0,0.0
9092,2.4186584716968533,60.0,2.000470867467975,0.006195707548429394,0.37305812940261746,4.0,4.0
9093,2.2743776820707944,35.0,2.0582032269653032,0.00497626376801098,0.30587443902681866,6.0,17.0
9094,2.3493009853471034,55.0,1.645992245896278,0.014481492697147082,0.2578796086636724,7.0,3.0
9095,2.3641490788571864,38.0,1.6603155523000372,0.0064144789512563605,0.2956274158684183,4.0,4.0
9096,2.394314120338177,46.0,1.175481159013816,0.006375709887910983,0.11475114777629974,5.0,16.0
9097,2.170034245659296,28.0,1.317851689245854,0.002979943768623784,0.2184641223446006,5.0,10.0
9098,2.1961998777274974,44.0,2.0891288445462486,0.0025479601127273207,0.30329478567626267,6.0,10.0
9099,2.146700735948175,36.0,1.363656946331236,0.002139337630874063,0.20933909315151072,5.0,31.0
9100,2.0133158083159026,40.0,1.5006218014838946,0.005153473988253369,0.20579987797084487,4.0,4.0
9101,2.054161291372326,63.0,2.0396019765221785,0.006082778664187848,0.1762642771037538,3.0,0.0
9102,2.050231787202171,39.0,1.5238696381415495,0.003959548491334664,0.19593143772082083,4.0,5.0
9103,2.017293017632104,44.0,1.7460142199321527,0.0042597649680861886,0.25763299404372164,7.0,2.0
9104,1.9690948029371664,60.0,1.8652090337291398,0.0012500709007324108,0.13679368805310171,0.0,8.0
9105,2.2352256683641496,51.0,2.0808346562525353,0.005784290719722207,0.3294405576609913,6.0,3.0
9106,2.2669646527855623,46.0,1.5423345495047907,0.00797476259155598,0.16326853724068796,6.0,0.0
9107,2.369358464637172,50.0,2.0148257057805044,0.005606640199781723,0.16123860095024756,3.0,15.0
9108,2.1952040751540713,35.0,1.6375205241247728,0.0028159118174370247,0.2437674346388934,4.0,3.0
9109,2.384359579467356,44.0,1.7058020164085634,0.010255519974949915,0.2305833786726014,6.0,4.0
9110,2.2809716044129256,46.0,1.7416817236023046,0.005140032194462962,0.12109962951239793,2.0,2.0
9111,2.283588683525013,49.0,1.8015062544866132,0.006253647156510892,0.35652468312602414,4.0,1.0
9112,1.9539652810894794,41.0,1.3906560531919798,0.002703650187826759,0.15268513753152732,4.0,7.0
9113,2.273032376197754,38.0,1.7964450794397162,0.0030023105863137755,0.3039484811821635,4.0,2.0
9114,2.132287134519923,44.0,1.3983817307312798,0.004796796286171108,0.2369572910051167,5.0,15.0
9115,2.4148698049628163,46.0,1.901525200521441,0.00841876965700465,0.33615059123197955,7.0,6.0
9116,2.3758236642776325,44.0,2.1390992288283783,0.0008218337894340128,0.2650173687300261,1.0,3.0
9117,2.121601061985073,53.0,1.5104826914420104,0.009108750542414754,0.1373020872730376,6.0,1.0
9118,2.4123537781342375,43.0,2.1192877736306723,0.0012129416456421824,0.20218544803875793,2.0,7.0
9119,2.290372637059114,54.0,2.060806159552325,0.0036777512228182915,0.15170191622958357,3.0,6.0
9120,2.3901896192362506,49.0,1.4010491818753938,0.007222478832718549,0.15811186899023427,4.0,4.0
9121,2.115546100658389,53.0,1.4245693496866805,0.005905039499632841,0.26251075675292884,5.0,5.0
9122,2.3159098192035423,51.0,1.8039615259546347,0.004213676866345181,0.34757304947594725,4.0,3.0
9123,2.3464139726614013,45.0,1.5672847471473705,0.006073384193134356,0.27483805161707237,4.0,1.0
9124,2.2197276331284144,39.0,1.6753208748481851,0.002187099554444299,0.24473043609380057,4.0,30.0
9125,2.345303166347305,60.0,2.0981676357158934,0.003813272228558692,0.21674234581525068,2.0,2.0
9126,2.2511735680530296,43.0,2.0109208647604717,0.0019399503395928627,0.1595646436868634,3.0,9.0
9127,2.390252336930397,54.0,2.27067022646748,0.002526760731885113,0.30327451195116084,2.0,4.0
9128,2.1740455145917132,38.0,1.655505065385114,0.0043092264520541365,0.12875475362384137,6.0,4.0
9129,2.2530868675299165,54.0,1.5286554756670656,0.007768516591113092,0.18808852008988658,4.0,0.0
9130,2.2767310091936954,44.0,1.573138250478546,0.0036278785058365794,0.3505448940540429,5.0,4.0
9131,2.088464487238713,38.0,1.5672785747219042,0.003134903609806685,0.21870477713341796,4.0,2.0
9132,2.452567149235536,53.0,2.1375204882501047,0.002104509620918533,0.22700565396726047,2.0,30.0
9133,2.1773506525552246,42.0,1.9599556025586253,0.0027920839061632507,0.2745735475412586,6.0,3.0
9134,2.2130301812139535,39.0,1.722207693636694,0.007996996063462613,0.21050341737313077,7.0,12.0
9135,2.0204948587791276,49.0,1.7901534319737777,0.0028755237978269994,0.12546519205562784,2.0,8.0
9136,2.4414753687504844,59.0,1.7620438590973708,0.008116942924164013,0.3159232196973374,4.0,11.0
9137,2.383933821574284,53.0,1.9203891941122726,0.00853240225735374,0.15501422094566433,3.0,0.0
9138,2.2246214632410717,59.0,2.0368139180811697,0.00742113230525087,0.3976886426399479,4.0,5.0
9139,2.243385021717581,49.0,1.9652468477345082,0.0035775417890420744,0.14488998076671936,3.0,25.0
9140,2.298588449309353,44.0,1.5882991546357075,0.004497621670143495,0.2576640442038955,4.0,2.0
9141,2.252663352874328,52.0,2.1737975017315203,0.003567082506246229,0.3100808679747978,2.0,1.0
9142,2.086985996926418,41.0,1.6420881701631602,0.0025368317569534043,0.25538675035733954,4.0,4.0
9143,2.2132240491382817,39.0,1.485148779765772,0.010279364008058818,0.17014425781039663,7.0,1.0
9144,2.071983694234942,45.0,1.4114063490664064,0.003229213389204897,0.2577890268187537,5.0,0.0
9145,2.0421617339763958,58.0,1.8802031502079681,0.0018308316704939956,0.14917494582737362,1.0,34.0
9146,1.985929221528078,43.0,1.8111072834723867,0.0034103314963955683,0.11182728710573474,2.0,2.0
9147,2.0876231044833564,56.0,1.9230026451337836,0.005555024399157803,0.1421728098342833,3.0,21.0
9148,2.0099619457380795,56.0,1.9827927821139708,0.004744059995611518,0.12869437795440672,3.0,4.0
9149,2.2988859649754,42.0,2.0608223033077646,0.0015047438901980821,0.20246785487775215,2.0,17.0
9150,2.1910455767046386,49.0,2.00414070020089,0.0071119132079874425,0.29845235452003593,6.0,2.0
9151,2.355647915258716,53.0,1.5354905018088887,0.0055559338816568256,0.31959312774102755,5.0,9.0
9152,2.3385283326631305,62.0,1.3940425689153357,0.012931712584689458,0.14454458319750504,4.0,5.0
9153,2.3175284657262862,40.0,2.012006150771342,0.002069093142082007,0.20736308498708944,2.0,12.0
9154,2.104447364974016,33.0,1.9538562713765677,0.0036421353753444143,0.14035647219229166,3.0,8.0
9155,2.2652662523371534,42.0,1.4673752734465215,0.011472561178251284,0.11737028368559785,6.0,4.0
9156,2.2234735016826885,36.0,1.7275935919192777,0.0037644687096210364,0.1705881903436637,6.0,29.0
9157,2.2862846610020635,44.0,1.8916037723966306,0.0060636506539508365,0.16704929052510956,3.0,7.0
9158,2.206946656616248,53.0,1.4657971537655474,0.006316339239167902,0.16441902860161142,4.0,0.0
9159,2.0837224011423254,41.0,1.5313676035246135,0.009776936392291182,0.10943270721567508,6.0,2.0
9160,2.032742373594053,39.0,1.8938330230994873,0.0026925315244290017,0.13924286113634027,2.0,3.0
9161,2.214829376797721,45.0,1.8289454708847994,0.002084638299594037,0.10918875191277423,2.0,19.0
9162,2.202776518310344,27.0,1.3920549143153995,0.0015152796902325634,0.21351471556550702,5.0,35.0
9163,2.402516666594415,53.0,2.0511877612352363,0.006241141847270201,0.3574170892142048,6.0,4.0
9164,2.1725053629582987,41.0,1.7111945521578882,0.006601389696965943,0.2340825749635776,6.0,3.0
9165,2.4546047910885735,57.0,2.1054818009230294,0.005836175029780136,0.24871249278501,2.0,0.0
9166,2.3636966064422795,38.0,1.707752181838792,0.0026443281202786885,0.2840063822151346,4.0,8.0
9167,2.262793937048081,61.0,1.9844839238460465,0.0021215071710902977,0.2094520013963625,0.0,0.0
9168,2.369908364049922,49.0,2.0411389070113874,0.0008740066829599853,0.20107481923187565,1.0,0.0
9169,2.2741455358386147,37.0,1.6871286446112355,0.0030225481330799497,0.38184311703603696,5.0,3.0
9170,2.335556760250497,37.0,1.856581219189421,0.004097119887573509,0.22100897811881445,6.0,6.0
9171,2.0891023159109667,48.0,1.522564951534923,0.007778602619493764,0.1479191436546352,6.0,1.0
9172,2.3015424048625017,41.0,1.6724213045278242,0.011528368612721974,0.22277434296226548,7.0,4.0
9173,2.4039770474198767,47.0,1.7704579627608203,0.003846718081584366,0.10137847736863602,2.0,2.0
9174,2.288584907605671,61.0,2.35486201156617,0.005818684327258843,0.27793767721999674,3.0,5.0
9175,1.9414131199543356,34.0,1.6768158468746661,0.006887169118063198,0.2180248413960469,7.0,7.0
9176,1.9472000221670687,36.0,1.588516208893908,0.0028474783563691977,0.23694146490417772,4.0,12.0
9177,2.270874751464673,39.0,1.562528024112389,0.007162613190293588,0.11874203211979016,6.0,6.0
9178,2.0546487633445665,32.0,2.0889248622691357,0.002695296041983706,0.308551344563924,6.0,7.0
9179,2.28208642084159,39.0,1.7499891240219905,0.005811231772965872,0.20288953674550292,6.0,1.0
9180,2.2604561149587026,38.0,1.5760514888967205,0.0037339446304967445,0.335352211461741,5.0,1.0
9181,1.9800127740468945,36.0,2.1669547281102837,0.00344128174479351,0.33829142761944736,6.0,1.0
9182,2.3903404432151785,50.0,1.8358942053314904,0.010515560644575905,0.30985119689517066,7.0,1.0
9183,2.4371099699212704,63.0,1.8335354385048088,0.002376223275142266,0.1720294642598053,1.0,5.0
9184,1.855473438379101,42.0,1.8320550730786385,0.0015277289727643405,0.12740490113494868,2.0,29.0
9185,2.3907832419613766,48.0,1.52315288556873,0.0035434102447045035,0.3339737008802494,5.0,8.0
9186,2.1233628797166655,46.0,1.658577981923648,0.005286642233417528,0.27125018781268473,4.0,5.0
9187,2.208805608813318,61.0,2.073869430913832,0.0032143107363644704,0.19673977385903188,2.0,3.0
9188,1.8905130448596557,43.0,1.9214579635173892,0.003396445969846029,0.19587573644094777,2.0,3.0
9189,2.4132550647476236,42.0,1.634969074476716,0.00909766214810158,0.18471008958075646,7.0,9.0
9190,2.1958397624665866,41.0,1.467644742508853,0.003489666190297452,0.15360018470154668,4.0,1.0
9191,2.3616769127309487,48.0,2.0642335069401043,0.006356331966209584,0.36584332637614553,6.0,4.0
9192,2.2762207287801544,41.0,2.1426006450357806,0.004548469706644303,0.3442057273330682,6.0,0.0
9193,1.9659418010647003,29.0,1.3080672288085229,0.004433333734764752,0.10819019306376135,4.0,0.0
9194,2.3358657989423985,53.0,1.8192289896338552,0.004220359354938652,0.1584557054758792,2.0,5.0
9195,2.0412171787474733,43.0,1.4156800003586314,0.004219442177382969,0.14845344927525908,4.0,1.0
9196,2.260567213339695,44.0,2.5953419561974567,0.002546900729114626,0.32424007950496075,3.0,3.0
9197,2.181576170345297,36.0,2.5090466645517826,0.0011483996383285576,0.30335371160950386,3.0,7.0
9198,2.2654864186825736,44.0,1.8350455327404935,0.008511601208472419,0.15395495659434533,3.0,0.0
9199,2.295661098579077,44.0,1.380857348390364,0.007838802293577262,0.1531703112774699,4.0,11.0
9200,2.348081334242672,41.0,1.9517282196517975,0.002650109225886514,0.3450007089810406,4.0,4.0
9201,2.2937944985078245,46.0,1.6575644646535685,0.002734995747733922,0.2634539550193337,4.0,7.0
9202,2.374557802545491,60.0,1.9065034937401333,0.003629930511037866,0.14688440310738463,2.0,10.0
9203,2.053572067460817,28.0,1.7341947123560986,0.003689032959293385,0.19207176546835625,7.0,25.0
9204,1.9728363887660822,44.0,1.8799400099205843,0.005424992222346326,0.13322811598062662,3.0,7.0
9205,2.2787377088573404,37.0,2.0301206827384597,0.005848895670793277,0.30018664458347116,6.0,3.0
9206,2.452077374694001,46.0,1.7513471071316205,0.00272118460256975,0.3725507980743821,5.0,6.0
9207,2.3332778427666043,31.0,1.68535012770956,0.0013720362633001758,0.35208531143307387,5.0,9.0
9208,2.2451681566100343,32.0,1.717629970430896,0.003596690242317556,0.19613220568334627,7.0,30.0
9209,2.1268239456403797,31.0,1.6394878946552378,0.004340601546420818,0.17822307952053687,7.0,20.0
9210,2.126950366323841,51.0,1.3783895630850644,0.004531568711655577,0.130058257370073,4.0,1.0
9211,2.0368992048324968,56.0,1.79479956666564,0.0028933116291768833,0.1450005636200215,1.0,3.0
9212,2.396630430936742,60.0,2.1415951865827867,0.0029345584638738377,0.263951334931245,2.0,8.0
9213,2.301727653965075,42.0,1.4426369996015143,0.006616171524460805,0.15586246870237364,4.0,0.0
9214,2.265742946472268,27.0,1.5926119514710444,0.002787028919081365,0.2322115594915638,4.0,7.0
9215,1.9257173449788938,55.0,1.8648192831788624,0.006261310101751833,0.12828656058651164,3.0,4.0
9216,1.9715882316897269,50.0,1.7785663669403926,0.005257058962736455,0.29474562946090377,4.0,4.0
9217,2.3475971048839837,43.0,1.4829806969079498,0.006267757651226897,0.19479949275746744,4.0,6.0
9218,2.069988366658252,39.0,1.538648568774045,0.001968889494152809,0.29840826313282853,5.0,8.0
9219,1.9025535611218856,58.0,2.0494872716894856,0.006048462763727189,0.17754695985054914,3.0,12.0
9220,2.2557106564413147,54.0,1.316874829678282,0.013330284184536044,0.2580997387392287,5.0,0.0
9221,2.2080518205493425,37.0,2.135637074663124,0.0007523340006649348,0.25205853760052266,1.0,3.0
9222,2.270079604621096,51.0,2.1278530192319263,0.006197679826283104,0.18245460218017334,3.0,1.0
9223,2.189723535646199,46.0,2.1814626073012198,0.003852208551329899,0.23624695400144716,3.0,16.0
9224,2.0033786724516887,59.0,2.158255117265641,0.0037831766320139595,0.24429324439090636,3.0,2.0
9225,2.405811506572353,57.0,1.4838441226992078,0.009102493517338398,0.1776315062157561,4.0,3.0
9226,2.346471788732386,46.0,1.8004115982397313,0.011825421795658427,0.2893706683108463,6.0,2.0
9227,1.8494868651204384,33.0,2.039084879197714,0.001425745871032219,0.16185555228530743,3.0,5.0
9228,2.3689303700843722,49.0,2.1396754316988744,0.002126462735470282,0.2026803507223283,3.0,10.0
9229,2.276563089434133,37.0,1.8417796281139338,0.005484566131772367,0.24964079428111927,7.0,8.0
9230,2.1792684812983816,56.0,2.3557160877381014,0.003757532326220933,0.2526783671388114,3.0,1.0
9231,2.024225131348223,32.0,1.9784598323601996,0.003978144079774416,0.3060087223608455,7.0,6.0
9232,2.3511905386138534,50.0,1.8778515810460499,0.009578289452013292,0.32151844168340366,7.0,8.0
9233,2.158915065542191,54.0,1.5955537473350923,0.006158074944384143,0.28821196848662173,4.0,1.0
9234,2.4358690023292855,49.0,2.4714198758624653,0.003882348492578116,0.2889187505245954,3.0,4.0
9235,2.407702719633035,44.0,1.6352914590421783,0.006829091226236158,0.14810885263632867,6.0,9.0
9236,2.1842025548898993,48.0,2.077252511256317,0.003598101133578128,0.1767636955139508,3.0,11.0
9237,2.215691504420732,43.0,1.5650341003989972,0.0024442157714863137,0.31881329076997045,5.0,10.0
9238,1.9562421723684014,46.0,1.6102641128351305,0.00615097358108716,0.13095164821527489,6.0,12.0
9239,1.9995586557872476,56.0,1.3355731158941115,0.009270832399068042,0.2634466822335598,5.0,0.0
9240,1.9539679625326787,26.0,1.5251431796180328,0.0032986630189807704,0.1128229631016915,6.0,1.0
9241,2.104518271442981,48.0,2.231778955335825,0.0017245336653031198,0.2590734723248014,3.0,3.0
9242,2.228233587969002,42.0,1.3298814101211194,0.006340571580891125,0.22315888820696447,5.0,1.0
9243,2.162588626772603,38.0,1.605820777614669,0.002172566798266995,0.23197824716414497,4.0,5.0
9244,2.193896721773693,63.0,2.365228619626279,0.0036133639915403833,0.25169672455010955,3.0,0.0
9245,2.39499031425864,51.0,2.1153610417432813,0.0019717172571340224,0.23578991529370374,1.0,1.0
9246,2.3206097663566823,39.0,1.618475364707,0.0048495847136466345,0.35616173354545505,5.0,1.0
9247,2.1542642819530533,27.0,2.017676121988575,0.0013654981240503845,0.24042511406856695,6.0,38.0
9248,2.261313855611633,54.0,1.6180441782470312,0.006564309634567452,0.2583599180449732,4.0,7.0
9249,2.313633211298494,49.0,2.280794365558674,0.0028429648158122683,0.22455087172575725,3.0,11.0
9250,2.2813755219034166,60.0,2.36769201348508,0.0015129026137225537,0.2804788697040637,1.0,6.0
9251,2.0559636318191097,44.0,1.5063742513583316,0.005955224272763057,0.11080879844584528,6.0,9.0
9252,2.0271017414803874,45.0,1.7124922534950977,0.003076484728424399,0.3180088842918419,4.0,0.0
9253,2.3596817914436126,58.0,2.3554421195940205,0.0027739071272998663,0.30023600676797313,2.0,0.0
9254,2.2740836321612234,45.0,2.0451716902342545,0.0009677330623548322,0.23221233020864515,0.0,0.0
9255,2.1648453473959264,45.0,1.865494645304061,0.005624413628642754,0.37197381804632346,4.0,0.0
9256,2.2430293066853966,52.0,1.5597929333513751,0.006091634457837133,0.3295815717500193,5.0,2.0
9257,2.332694950402537,45.0,2.357099211416835,0.0007003298970338944,0.27826151077424793,2.0,6.0
9258,2.1006148893699317,32.0,1.559132475015754,0.0035351686337917352,0.19858465656314583,4.0,5.0
9259,2.427633749452929,49.0,1.6246474779317197,0.004533993640340745,0.3289778987538762,5.0,15.0
9260,2.2322885956659317,42.0,2.074374003728405,0.0013465943696126088,0.20238413654814932,2.0,2.0
9261,2.210525068581027,46.0,1.455449789675247,0.0033895648879903872,0.15574368505368058,4.0,7.0
9262,2.408478722414609,56.0,2.1179705888353553,0.0067169586030344655,0.2243763055759662,3.0,8.0
9263,2.269825123125666,45.0,1.9220784572991731,0.005588261977755984,0.29914542330565824,6.0,8.0
9264,1.8898477548408705,60.0,1.8867438199849356,0.003854089869273554,0.1687339601294026,2.0,11.0
9265,2.3533345370991943,50.0,1.8192651072284958,0.004298418150219556,0.30850742990390123,4.0,28.0
9266,1.9741044819431954,45.0,2.083820040562209,0.0017551190022872842,0.16567800422895446,3.0,2.0
9267,2.3497367636534987,39.0,1.6875243575107906,0.009352762919874543,0.1942572634241186,7.0,5.0
9268,2.142177963034403,44.0,1.7511611518112093,0.003923444296302882,0.32481313182951294,4.0,7.0
9269,2.186818592768328,40.0,1.8932188223824296,0.004313616111520865,0.3693487844234826,4.0,0.0
9270,2.0187666000330733,46.0,1.9619992460056839,0.007367158035068299,0.17074428830211927,3.0,0.0
9271,2.391078124992752,39.0,2.1928955767953346,0.0025371453376779127,0.33801633633601463,6.0,10.0
9272,2.364405373670509,53.0,2.5463614870704085,0.0017616892665606632,0.32716138852146853,2.0,12.0
9273,2.4025650818887607,38.0,1.7553889686518742,0.0030844273641408818,0.30096165510290784,4.0,2.0
9274,2.2061572678541506,49.0,1.8435716406361047,0.0072554767683855916,0.23164962829406688,6.0,13.0
9275,2.4120484462157084,60.0,1.7588625558536763,0.008118264526840351,0.11777154896465127,2.0,0.0
9276,2.1458294060499226,39.0,1.7332987729598393,0.005715225809043901,0.3316109067450244,4.0,2.0
