id,Delta,R0,i0_q,r0_q,start_week_delta,t_alpha_delta
9110,27.0,1.2800580512389317,0.003971059486087195,0.3910504520427863,1.0,26.0
9111,32.0,1.1833090798118253,0.0031583420111089347,0.3442151528704004,1.0,37.0
9112,21.0,1.2637130349285703,0.003434651170667652,0.381099588270056,1.0,31.0
9113,28.0,1.186617924902413,0.0033532994479748895,0.32676453652467596,1.0,32.0
9114,27.0,1.011151457875269,0.0044282497625007435,0.14692227738756725,2.0,30.0
9115,32.0,1.414173626114191,0.004314647785990181,0.2201185774018334,4.0,24.0
9116,28.0,1.4919068299889202,0.001489415730047449,0.3692078177456404,2.0,37.0
9117,41.0,1.1139234402054445,0.0031874456002442897,0.3309638203420731,1.0,24.0
9118,26.0,1.2161626437380963,0.0022972604683575205,0.10862954550375052,3.0,39.0
9119,34.0,1.1500493391834716,0.004841228465256942,0.34605694902218387,0.0,32.0
9120,24.0,1.5673779835723427,0.0025255060745254334,0.3611319323510194,3.0,18.0
9121,18.0,1.3728168120253446,0.0010353255314618705,0.3749726124509168,1.0,39.0
9122,24.0,1.8580458973768943,0.002338441252214849,0.3578083428475504,5.0,33.0
9123,21.0,1.0913197955300142,0.0023241101702231523,0.26425154940100265,1.0,38.0
9124,24.0,1.2586217233710233,0.0030500670225459105,0.3727721816437741,0.0,30.0
9125,32.0,1.170904312193442,0.0019876548059698093,0.23124132049007734,2.0,24.0
9126,32.0,1.6981296417318141,0.0029099553826218557,0.3056279109097241,5.0,36.0
9127,30.0,1.5013628085722321,0.0028788678928015855,0.2770297703755495,3.0,26.0
9128,30.0,1.8174076794657505,0.002821828503299302,0.3495654024661815,4.0,30.0
9129,30.0,1.3442941397881716,0.003601462919300083,0.18815547884724848,4.0,36.0
9130,24.0,1.5963097303685339,0.0017298034399515147,0.31460355075442537,4.0,23.0
9131,35.0,1.4266698751359252,0.0019208200451503138,0.3350502109903806,2.0,40.0
9132,24.0,1.0079675501097582,0.005329334717819271,0.25625794936909757,0.0,34.0
9133,27.0,1.2153116472534928,0.004311983237653847,0.3641886548850553,0.0,36.0
9134,17.0,1.1139330485300958,0.004419966249481608,0.1119652593952915,3.0,20.0
9135,21.0,1.670042385973475,0.0019822125100987,0.33779501309182225,4.0,29.0
9136,23.0,1.1305548901106766,0.0032332391727060445,0.3373797643357629,0.0,23.0
9137,36.0,1.2072660292148727,0.0035452417833597622,0.268697336979695,2.0,26.0
9138,30.0,1.1391585707505754,0.0031555168549750965,0.22852132298177452,2.0,23.0
9139,41.0,1.0796677539022956,0.002796701377733861,0.31805930965876106,1.0,21.0
9140,29.0,1.1114136918135058,0.0039041799613184075,0.3299224689842882,0.0,23.0
9141,21.0,1.2725878033417026,0.003181494864165123,0.21817760991640686,3.0,20.0
9142,23.0,1.0648525137589495,0.0026397451608791925,0.2600312229936793,1.0,37.0
9143,25.0,1.4855929069721274,0.0033054787830498083,0.2747151145115886,4.0,26.0
9144,33.0,1.0331385415158074,0.0027157582296097886,0.24852959865639013,0.0,40.0
9145,40.0,1.257416844118578,0.0017119248367085946,0.30505492550387797,2.0,26.0
9146,25.0,1.2768798617971648,0.003256471682113946,0.38592839974280446,1.0,27.0
9147,37.0,1.4607415043551586,0.00348517736016272,0.24706373804284643,4.0,34.0
9148,40.0,1.1852410773926634,0.002251141554746707,0.27421310316825864,2.0,28.0
9149,34.0,1.010125418126464,0.0039692592392583355,0.2726393320827404,0.0,24.0
9150,26.0,1.1210756761758018,0.0023604261001942874,0.3281576899328921,1.0,31.0
9151,23.0,1.069115636012331,0.003539782820831527,0.29486387215144405,0.0,40.0
9152,36.0,1.1820320029860578,0.003108636619406668,0.3241746465238702,0.0,40.0
9153,30.0,1.2177333547250861,0.0026586342126349452,0.25167014371928464,2.0,26.0
9154,36.0,1.2800492039032112,0.002105370242224833,0.30584139282733175,2.0,35.0
9155,32.0,1.1678535442154208,0.0026981770300245267,0.3365373966175813,0.0,34.0
9156,24.0,1.1743271998790863,0.002056627113363876,0.32992715062370853,1.0,31.0
9157,33.0,1.7648278129819768,0.003907741086221647,0.23325961264230827,6.0,41.0
9158,30.0,1.1350199121702407,0.0032979483758754356,0.33053474888182166,1.0,25.0
9159,31.0,1.1063748789589316,0.004375876476270127,0.21282251228419585,2.0,29.0
9160,30.0,1.5518734865771566,0.0023513329078484377,0.3005760672212853,3.0,40.0
9161,34.0,1.1138061022313397,0.00438258728539328,0.23123893305717955,2.0,28.0
9162,40.0,1.2707430645357742,0.0045541063684280455,0.18243972679626624,4.0,22.0
9163,36.0,1.1887105478201867,0.0021063225309645214,0.3215997816457171,1.0,38.0
9164,24.0,1.257111593473264,0.0013686375796138782,0.33452001924752117,0.0,39.0
9165,30.0,1.371301095743541,0.0024006054511635446,0.2120130429910506,4.0,30.0
9166,26.0,1.6054594975581646,0.002151022094136607,0.2438570972500056,5.0,33.0
9167,30.0,1.4377382430073102,0.003188534798416488,0.25504369226232626,4.0,24.0
9168,27.0,1.1027783470986205,0.002707171123200457,0.2985587621258972,0.0,28.0
9169,20.0,1.011052958974477,0.0037635885302609055,0.2347249116077504,1.0,26.0
9170,37.0,1.3122110978629116,0.003758110183720493,0.13038522711366318,4.0,40.0
9171,36.0,1.0181407935322673,0.002385043585276336,0.2223880347962284,1.0,32.0
9172,32.0,1.3704881288222959,0.0029922247177950273,0.3323680116390486,2.0,31.0
9173,33.0,1.1566141829978855,0.0030214759010595326,0.35183815469182167,1.0,20.0
9174,19.0,1.5985659803863992,0.0016940770010021532,0.3461743116671385,3.0,23.0
9175,28.0,1.1244647332427402,0.0023306412239118978,0.2817883355178961,1.0,41.0
9176,38.0,1.559824508827462,0.0029601775837628844,0.3004181151277928,4.0,22.0
9177,43.0,1.5852644290231226,0.002307727088665751,0.2755650790019924,4.0,39.0
9178,18.0,1.3266778936767727,0.0021737663823700034,0.2100727268036225,3.0,20.0
9179,17.0,1.3083173845331622,0.0024412981112213157,0.37222107982988895,0.0,34.0
9180,17.0,1.2109823548333252,0.0018771014840982055,0.25542423015079785,2.0,32.0
9181,31.0,1.5064735004063043,0.003082703999170201,0.32188005004591697,3.0,20.0
9182,14.0,1.8303129037038228,0.00201280374415216,0.33443749578246695,5.0,32.0
9183,21.0,1.1498175849563388,0.0032536246298926507,0.35522013358329274,1.0,26.0
9184,30.0,1.385805413961141,0.003407192237986367,0.21284626089092287,3.0,33.0
9185,28.0,1.218799945834507,0.003368117705693818,0.2780956069511156,2.0,26.0
9186,23.0,1.0978916655881414,0.005134288173487751,0.29035308794726844,1.0,23.0
9187,33.0,1.0464247375012194,0.0024896679555045207,0.27066820622553883,1.0,34.0
9188,34.0,1.1873012194542418,0.005902945171272642,0.34750739988738233,0.0,24.0
9189,33.0,1.658713371154252,0.0033187010499995937,0.24343267560116172,6.0,38.0
9190,23.0,1.5834607316310705,0.0029961180310338854,0.30030298409682954,4.0,27.0
9191,33.0,1.158715732842028,0.0029928935591507773,0.21957290881633704,2.0,35.0
9192,19.0,1.3221492867846933,0.002573600891427796,0.3476971563255561,2.0,23.0
9193,39.0,1.8321943875516844,0.003001471967053573,0.3139645197592387,6.0,38.0
9194,26.0,1.399644020038933,0.0016054385518684885,0.3587315437785734,2.0,38.0
9195,30.0,1.377742803287427,0.0014766852499740535,0.19264942944205782,3.0,42.0
9196,29.0,1.0661870826396236,0.0030254021330445554,0.29710747715307384,1.0,33.0
9197,27.0,1.1491439721978762,0.003651350371671408,0.36309487384300027,0.0,20.0
9198,17.0,1.2878386120775913,0.0029293958308521436,0.38561180136763185,1.0,34.0
9199,28.0,1.1808003842027828,0.0039051327835604565,0.34462860077976465,0.0,30.0
9200,28.0,1.180135754214469,0.0023698225802761905,0.2584671520921367,2.0,20.0
9201,28.0,1.5661367553030667,0.0019205559247824308,0.2973739991814022,4.0,29.0
9202,36.0,1.0828606871167838,0.002552926279854777,0.14310696496793876,2.0,35.0
9203,21.0,1.4757158152118184,0.002608568327287417,0.2648802481471335,3.0,24.0
9204,24.0,1.0447718122349248,0.0024435642923728578,0.24437472892203782,1.0,40.0
9205,29.0,1.03317190378368,0.004402290938711217,0.2771795936536199,1.0,33.0
9206,19.0,1.7951415679878682,0.0014063518958743531,0.38541847667244994,3.0,23.0
9207,18.0,1.4365976582268423,0.0014790584906965007,0.2043373851465364,3.0,40.0
9208,28.0,1.2171176312605951,0.004233893128238366,0.2707365555144957,2.0,36.0
9209,30.0,1.0911744656560105,0.004391427078694116,0.2747671947093667,0.0,29.0
9210,19.0,1.5044619023668322,0.0021806794233941856,0.2733914260993669,3.0,26.0
9211,27.0,1.577177383303164,0.0029470581662715003,0.30217674710765174,3.0,33.0
9212,22.0,1.4837872057495929,0.002083278563769512,0.2742284842341811,3.0,28.0
9213,25.0,1.5755347715742987,0.0026032422590042065,0.21891667970803594,5.0,41.0
9214,31.0,1.2680005520573399,0.002479614251351,0.3162121484592364,2.0,26.0
9215,30.0,1.7267399326685167,0.0009187570133087191,0.34924925078622654,3.0,42.0
9216,32.0,1.171389835374539,0.002620677093099578,0.28788496456120366,2.0,25.0
9217,25.0,1.700687595640144,0.0019406881887960425,0.3528602769534664,3.0,41.0
9218,28.0,1.0996215205282047,0.002642211794415546,0.20337824065604093,2.0,22.0
9219,24.0,1.3470574980411256,0.0018103951227924845,0.3293766339388871,2.0,33.0
9220,24.0,1.064562547327209,0.002741091991374886,0.1527279186256422,2.0,42.0
9221,18.0,2.019562562996939,0.001090877392228692,0.3767298695850942,4.0,39.0
9222,36.0,1.7826252734862398,0.0014299106612462426,0.3807088853956584,3.0,37.0
9223,25.0,1.267911318962555,0.0035277655819023817,0.3768853020186467,0.0,31.0
9224,41.0,1.0301790163430276,0.003597970070525071,0.17106616577488817,2.0,21.0
9225,25.0,1.839827415178633,0.0016540248589747809,0.38542196789214994,3.0,23.0
9226,25.0,1.4865583296581175,0.002428985534529353,0.27451279474301205,3.0,32.0
9227,30.0,1.0782695854427682,0.005173614218622027,0.3057931664245026,0.0,33.0
9228,35.0,1.0896153412927687,0.002870217926389016,0.3024828704082824,0.0,28.0
9229,40.0,1.3985521088482546,0.0019011280407852879,0.27775851865609946,3.0,20.0
9230,19.0,1.6040317590535205,0.0029232986809677366,0.28949218451432435,4.0,27.0
9231,33.0,1.375825581634046,0.0036928837540231175,0.2233769948168718,4.0,25.0
9232,19.0,1.7197312516850516,0.0013505205385473662,0.3438933226261906,3.0,42.0
9233,25.0,1.2032063073462385,0.001620323143754089,0.2740781924896006,2.0,35.0
9234,32.0,1.3499194802690662,0.0027952093522298905,0.27313025661779683,3.0,16.0
9235,26.0,1.688276492801319,0.0017678409865924337,0.2773774907433003,4.0,42.0
9236,39.0,1.0489625591863476,0.0040729573391547775,0.26476118552097355,0.0,31.0
9237,32.0,1.9756268307001665,0.002475271715544681,0.31706178491215803,6.0,40.0
9238,19.0,1.8629979764273927,0.0031464179165020542,0.3263457983473804,6.0,36.0
9239,38.0,1.537190117970982,0.002063054809077503,0.2643425049662189,4.0,41.0
9240,31.0,1.1518469788842824,0.005005412253951537,0.33590229756971784,0.0,37.0
9241,25.0,1.540462384790829,0.001938218780516131,0.24186849171567662,4.0,42.0
9242,24.0,1.260692376195263,0.0019522006973626646,0.1440064097096035,3.0,37.0
9243,30.0,1.3520140554435347,0.0024642880132901704,0.19928518317029495,3.0,32.0
9244,35.0,1.2126451784326375,0.0028366365623042167,0.268253145385934,2.0,37.0
9245,22.0,1.7297735756347206,0.0019326836293138373,0.33324042242404406,5.0,30.0
9246,36.0,1.1445143367294959,0.0029643999837765853,0.21900191210335884,2.0,36.0
9247,27.0,1.2004135233589075,0.002950541543512991,0.3179019268483227,2.0,14.0
9248,34.0,1.2418919740409389,0.0035221267714624803,0.2877707083214107,2.0,28.0
9249,30.0,1.0387631781142743,0.004973436536530139,0.25343022304432433,1.0,31.0
9250,24.0,1.1903230741367563,0.003959056311875118,0.28542520141490757,2.0,28.0
9251,33.0,1.3197847825669764,0.003154653351711142,0.260744716067615,3.0,17.0
9252,23.0,1.6246639873130277,0.0012588652249598236,0.39613478621022635,2.0,40.0
9253,26.0,1.0900486615482208,0.0036310895790176664,0.3028444812893233,0.0,32.0
9254,25.0,1.159417925747557,0.004560041905830879,0.3675254488678905,0.0,24.0
9255,36.0,1.2324172693254576,0.002773525814750341,0.27157779947279037,2.0,34.0
9256,27.0,1.19964596736,0.00296115037864269,0.24425444546340508,2.0,31.0
9257,21.0,1.3197902958759862,0.0037750270938083264,0.22094667057336612,3.0,21.0
9258,30.0,1.128235855653906,0.0038682098908633554,0.33617729854072986,1.0,26.0
9259,28.0,1.139645730688586,0.004080876317239338,0.32792101285471525,0.0,26.0
9260,28.0,1.2881022144989593,0.0015235177218103513,0.2899646877056619,2.0,38.0
9261,25.0,1.6553575523796535,0.0027924873316346184,0.3416991404118728,3.0,36.0
9262,26.0,1.6161551922174198,0.001998293228075034,0.3454940437981445,3.0,25.0
9263,39.0,1.2652357676580832,0.0022016621026075935,0.31907732375660364,2.0,26.0
9264,22.0,1.2219903401530499,0.002400719041376532,0.3170208287242051,2.0,20.0
9265,28.0,1.2181904509322834,0.004941464193303272,0.3910030841360013,0.0,12.0
9266,27.0,1.2300483156915831,0.003149141909658245,0.18849832590768612,3.0,22.0
9267,33.0,1.451169066626381,0.00385104011071428,0.23402194292745684,4.0,27.0
9268,37.0,1.1531708208951352,0.0038032230281210893,0.3591942468378098,1.0,18.0
9269,32.0,1.2765688195100802,0.0027470469001787527,0.3227462647480206,2.0,34.0
9270,30.0,1.0925757094937978,0.004197722200730281,0.29599733681974555,0.0,36.0
9271,33.0,1.2950886968657052,0.0015951816488510868,0.3527991968946887,0.0,36.0
9272,27.0,1.331328736873882,0.0022776975075521197,0.2955224295231863,2.0,42.0
9273,18.0,1.722757176594458,0.0022877403874072655,0.2520501727516939,5.0,39.0
9274,30.0,1.5934106335240346,0.0026800313789525523,0.3378715537486632,3.0,28.0
9275,35.0,1.1512080743937239,0.00426380935097881,0.2425072158299115,2.0,28.0
9276,24.0,1.0990411572670193,0.0030937408226131124,0.2814020450500742,0.0,32.0
9277,19.0,1.130914365038245,0.0027889651914938174,0.3054534853625019,0.0,38.0
9278,35.0,1.7180585095185463,0.0029006327385779854,0.27485955090289366,5.0,37.0
9279,36.0,1.211497427778225,0.003710018410398216,0.30150606067004293,2.0,22.0
9280,30.0,1.028968950580222,0.0029511980480099844,0.2748645174703333,1.0,26.0
9281,28.0,1.3654011971234619,0.003539864215745982,0.21272414794759853,3.0,40.0
9282,29.0,1.4563042003989024,0.0026656457759850942,0.2596057053001531,3.0,42.0
9283,30.0,1.8832919199589622,0.0025597170767786225,0.3847670601243346,4.0,36.0
9284,38.0,1.165878286589999,0.0032632158472450266,0.3438562778607362,0.0,28.0
9285,18.0,1.0637695372072014,0.005016736371348621,0.31729047352788514,0.0,17.0
9286,25.0,1.551591720069907,0.0014206628967669405,0.37398316731971504,2.0,36.0
9287,23.0,1.4444085197887213,0.0032412313638858973,0.38193702449881733,2.0,24.0
9288,41.0,1.2073803580948541,0.003924042435369783,0.12376313159958582,4.0,29.0
9289,34.0,1.609857484353977,0.0026673706614858453,0.28407446760948113,5.0,32.0
9290,28.0,1.5074834768468541,0.002698853760683439,0.298898614596593,3.0,31.0
9291,26.0,1.109893613151689,0.0022129408745591387,0.18614061930266973,2.0,28.0
9292,27.0,1.566701177904505,0.0037711035508817617,0.20999313082655072,5.0,41.0
9293,40.0,1.935314054501958,0.002919169224905331,0.37380283935443803,5.0,33.0
9294,32.0,1.7392753366024463,0.0015559226049013666,0.35045604429928096,4.0,27.0
9295,35.0,1.0577825769720206,0.004127468870824222,0.2581323022841237,0.0,34.0
9296,33.0,1.3162429328447751,0.003392918468501509,0.3310034058859599,2.0,28.0
9297,28.0,1.2018894748452067,0.0028585067932032173,0.3483359913615097,1.0,25.0
9298,33.0,1.354720991346837,0.0017412132482396132,0.29200187187695675,2.0,41.0
9299,31.0,1.3888817374109486,0.0026348701523998506,0.19242892966455455,4.0,41.0
9300,24.0,1.1510184403270969,0.0027406231301661597,0.24996582237501655,2.0,17.0
9301,36.0,1.4252893489721028,0.0019953365232125942,0.21182785013895736,4.0,30.0
9302,16.0,1.0150812196284407,0.004847544493399663,0.23878314179784277,0.0,20.0
9303,37.0,1.5396165727329378,0.002128019948471809,0.3016165823136861,3.0,34.0
9304,31.0,1.4830689834455715,0.002070051607206096,0.24851994426851656,3.0,35.0
9305,37.0,1.3425850113088924,0.0023282700926419765,0.2387496732728991,3.0,25.0
9306,30.0,1.7582901183815163,0.003773113880530189,0.3112267308762461,5.0,34.0
9307,23.0,1.3810034215694997,0.0016161451323700594,0.3848009980960581,0.0,41.0
9308,41.0,1.4063742348246981,0.0023693187488064843,0.22707752929889843,3.0,39.0
9309,21.0,1.2404056207597256,0.003067192887376563,0.39881651979598104,1.0,27.0
9310,26.0,1.5261917203583582,0.004585661812811152,0.22855398587304687,5.0,33.0
9311,38.0,1.146685979758916,0.0021393053284306787,0.3472564358826793,1.0,25.0
9312,37.0,1.1742760335086704,0.002126724936827486,0.26166947086868453,2.0,24.0
9313,20.0,1.0942850649207265,0.00412932364755128,0.2710119760802196,0.0,42.0
9314,21.0,1.372561768943113,0.0019141607451189989,0.3194828006673918,2.0,32.0
9315,17.0,1.8643877653625722,0.0022464265406977827,0.33938012520362854,5.0,41.0
9316,23.0,1.2179098506115145,0.002163417725168399,0.35331334199295356,0.0,28.0
9317,36.0,1.5546870675947246,0.0018736569265485623,0.2901375185555684,3.0,36.0
9318,35.0,1.1336921605840848,0.005218790028695188,0.3316133776820029,0.0,23.0
9319,35.0,1.1228127823992664,0.003180363620630526,0.35397482057166824,1.0,27.0
9320,34.0,1.008562213126089,0.004263618715687092,0.2701506167080355,0.0,31.0
9321,15.0,1.1646813137041896,0.0038565301727249025,0.33793476734526373,0.0,23.0
9322,15.0,1.3849772904187,0.0033301927495538886,0.20345292333014922,4.0,22.0
9323,39.0,1.2326374618494884,0.0017732451903730664,0.2580023396327968,2.0,38.0
9324,40.0,1.0072283939341748,0.005603773731900612,0.2643129583441181,0.0,32.0
9325,20.0,1.0050300902669975,0.0045803860258980455,0.24670163754994284,1.0,26.0
9326,32.0,1.0741473202301859,0.0031357923911306505,0.2546983093498523,1.0,36.0
9327,29.0,1.065868753110219,0.002600585577953363,0.26544735277452297,1.0,32.0
9328,23.0,1.0767334796768606,0.002410169223165674,0.20276857932047107,2.0,22.0
9329,28.0,1.747153709777676,0.0016256046433059108,0.3741078577459315,3.0,37.0
