id,Delta,R0,i0_q,r0_q,start_week_delta
7364,26.0,2.3757080148418077,0.0011052856618703052,0.2515822059845146,4.0
7365,44.0,2.3649945219381956,0.003910996783681957,0.2576495418575427,3.0
7366,62.0,2.223621255295835,0.0033254179489086875,0.2599476458009106,0.0
7367,33.0,2.1382974178308043,0.003344722898330558,0.220792227502783,4.0
7368,57.0,2.5223987473929914,0.0061670121865840255,0.30380238117672176,2.0
7369,53.0,2.854740199423392,0.004410733249616621,0.3595070820040006,3.0
7370,59.0,1.9024257237861408,0.003521668600664046,0.14573895021291258,0.0
7371,59.0,2.505288021488642,0.008076843075677728,0.30976630503079555,2.0
7372,48.0,2.5051722416031095,0.0013166697942720669,0.28523735422083313,1.0
7373,33.0,1.9194542606749658,0.005263042438906807,0.1524190889757299,4.0
7374,26.0,2.4262724234889834,0.003609482345448228,0.26806741660488825,6.0
7375,56.0,2.503991956225299,0.00284374443348391,0.30310385608608165,1.0
7376,27.0,1.771011982320108,0.00588232821250386,0.1279944110637556,7.0
7377,24.0,1.9300877614747707,0.001969474144170583,0.15220838215491275,5.0
7378,54.0,1.8450716200422308,0.0030682975016191145,0.12923655107680423,1.0
7379,59.0,2.440388154543543,0.0019067773252288095,0.3031739869257863,0.0
7380,27.0,2.5452504105668803,0.001594243392939402,0.31882550463459225,5.0
7381,31.0,1.7691994899928742,0.008355169105355177,0.12058027268908933,5.0
7382,40.0,2.5451228466010387,0.00126837317592801,0.31223384388509245,2.0
7383,62.0,2.303334058990558,0.0018862558872393877,0.24226712593616,0.0
7384,56.0,2.187510175044444,0.003760583242367758,0.23964592290155212,1.0
7385,55.0,2.3069839544360202,0.0035135820385584137,0.23747771221836805,2.0
7386,44.0,2.308572926336364,0.003708970695696129,0.25692691520981686,2.0
7387,61.0,2.8644462340545047,0.0032167019902414372,0.3539149672348186,1.0
7388,60.0,2.907181209653354,0.008929283759158399,0.3869989533079432,3.0
7389,51.0,2.7043647607584362,0.007193659911055871,0.35145219491261204,3.0
7390,60.0,2.7996856376368733,0.0056986923972055185,0.3534746187278994,2.0
7391,20.0,2.418441817140461,0.001309491894986052,0.24445887653218357,6.0
7392,27.0,2.069690242502361,0.0038795106980123633,0.22545761413171714,5.0
7393,35.0,2.1424082842117986,0.004177586178314499,0.2489361165046942,4.0
7394,36.0,2.5516953703142375,0.0006985429511447946,0.3211381227773509,1.0
7395,45.0,2.245797066521462,0.001616143635390712,0.24712401302941955,1.0
7396,26.0,2.078511582334276,0.0024642165853744303,0.20701264296323305,5.0
7397,54.0,2.386512826198096,0.0018491214237983794,0.2787566409675329,0.0
7398,62.0,2.2513213352011676,0.010052320424250449,0.28036866659641835,2.0
7399,37.0,2.1371839390938003,0.0033677590883314313,0.19794266776320074,3.0
7400,60.0,2.4533829298651604,0.004440503434650655,0.3147044506089878,1.0
7401,57.0,2.106819550577438,0.002447322888676808,0.2107038067746389,0.0
7402,34.0,1.9690447132727806,0.004577102156715143,0.16559094207241903,4.0
7403,51.0,2.295742107694416,0.0020271543123188507,0.24346656919383997,1.0
7404,60.0,1.8697857870309518,0.004373222638520759,0.14651231136322918,1.0
7405,43.0,1.9869828094156368,0.002617538519074168,0.16327252531379083,2.0
7406,31.0,2.0961377878812217,0.004409035871189222,0.19767615320608622,5.0
7407,63.0,2.1171007318156825,0.004296461178247687,0.19860483732099635,1.0
7408,62.0,1.9658652791650146,0.0031447545592796205,0.21841335138646356,0.0
7409,40.0,2.190399043443333,0.004323714419766386,0.2147869459727939,3.0
7410,61.0,2.3267418706852476,0.0044054044972995365,0.29290174633285065,1.0
7411,49.0,2.0155313206952714,0.003530194635028642,0.16576158967768062,2.0
7412,27.0,2.456414805394203,0.0026330181653946324,0.29706469672417696,5.0
7413,26.0,2.5288444197583764,0.003193979873923634,0.3425660485847394,5.0
7414,29.0,1.8205032081551482,0.004990527210703667,0.11146977472791615,5.0
7415,48.0,2.048925613183007,0.003302409909548658,0.15771402437984045,2.0
7416,29.0,2.224295422554357,0.0007304861661989365,0.24108474973847863,2.0
7417,61.0,2.4724327721301407,0.002083965373404975,0.3294226072900701,0.0
7418,52.0,1.9039196456406509,0.00429838731029741,0.19076556001580533,1.0
7419,47.0,2.2885357297113065,0.002160945780528076,0.28747051161776416,1.0
7420,61.0,2.226841197065856,0.004653246696505408,0.26094690396255404,1.0
7421,29.0,1.8826598283532818,0.006862594131812507,0.16936255240391024,5.0
7422,61.0,2.065291465193851,0.01429692280681923,0.2002944186088656,3.0
7423,61.0,2.5495055350654185,0.005012631611051222,0.34861611787889113,1.0
7424,58.0,2.3496911144646226,0.0047235777424682905,0.32683969175006655,1.0
7425,42.0,2.2051113202799737,0.003005207850847931,0.22816307948622455,2.0
7426,40.0,2.802616648798218,0.001349844971851641,0.34240292259342786,2.0
7427,45.0,2.6514802383641833,0.0027257707086684206,0.32744532386471026,3.0
7428,27.0,1.869592994832831,0.0020050164230873426,0.12427484431991351,4.0
7429,50.0,2.3500154785300995,0.005013894000351391,0.25762290474375504,3.0
7430,25.0,2.328307225932093,0.0063066000286080915,0.30580873722771656,7.0
7431,44.0,1.9375903360527575,0.002938322792128865,0.16866787028655475,2.0
7432,29.0,1.8904795230995208,0.0034589049456451005,0.11571842418485068,4.0
7433,44.0,1.898584828479366,0.004399507820030359,0.12997815883105795,2.0
7434,62.0,2.5476690463295335,0.0027913824455728813,0.33244949618685776,1.0
7435,25.0,2.200832286214174,0.005099785133610255,0.275556242892702,7.0
7436,59.0,2.0384889714226935,0.0080375693703702,0.207565950300753,2.0
7437,33.0,2.051599664152215,0.003265505045805738,0.21519348309936692,4.0
7438,61.0,2.6325615541124057,0.004792637444941007,0.3109218797617813,2.0
7439,39.0,2.258264816427367,0.0027690167950002523,0.23914335932410052,3.0
7440,30.0,1.805999403444343,0.0029690888465435275,0.10100961455842768,5.0
7441,56.0,1.7634106552435564,0.004880879585597754,0.11879126823282604,1.0
7442,38.0,2.3342398008452654,0.0017817928456053678,0.26499356742673236,2.0
7443,37.0,2.47068977918736,0.0015089225859288933,0.2942764916733066,2.0
7444,61.0,1.8463235359829546,0.005198661925994826,0.12355708338472682,0.0
7445,45.0,2.785802708674125,0.004307670330914337,0.38558752027659554,3.0
7446,27.0,1.658934515841619,0.01179327278483215,0.11403024704427955,7.0
7447,36.0,2.842204530167761,0.0009280019663879999,0.37598927978663993,2.0
7448,26.0,2.168671618899405,0.003346647669555717,0.2389230945157463,6.0
7449,25.0,1.9164041085124723,0.005126271795865384,0.12878747262155643,6.0
7450,60.0,2.1782942829098957,0.004466843445834253,0.2525024456814618,1.0
7451,62.0,1.957317732029932,0.008071955439932487,0.15891726121369196,2.0
7452,37.0,2.661551975743133,0.004832893319172753,0.3517927064822181,5.0
7453,52.0,1.8859129365424543,0.004367432743204469,0.16082343689933762,1.0
7454,59.0,2.5137718880569118,0.003961508068248439,0.29528032941923205,1.0
7455,61.0,1.8041852473442324,0.011068656274433014,0.12193073418220331,2.0
7456,36.0,2.159909232281945,0.005027949763805385,0.25682013312563445,4.0
7457,45.0,2.0785877674541915,0.002795287715743457,0.21570468668113912,2.0
7458,31.0,1.9491258702746177,0.0024291832422231236,0.14082689090062858,4.0
7459,29.0,1.988703445160387,0.003418807704238633,0.16542820973526154,4.0
7460,47.0,2.869819542740896,0.0073416491570887435,0.38547258701804255,4.0
7461,45.0,2.1626148035439865,0.0026761762329601917,0.2312858521792404,2.0
7462,60.0,2.072680758438006,0.0061758980187584436,0.24973668965298773,1.0
7463,62.0,2.3699108643601687,0.01619053822689127,0.31026474098230783,3.0
7464,41.0,1.8885303029414318,0.004063668606512917,0.1213908718184223,3.0
7465,40.0,2.6593082137313178,0.0033855312839073315,0.3602361905154446,4.0
7466,61.0,2.545330765962627,0.008639292261014026,0.3443195804831536,2.0
7467,26.0,1.7925114479498963,0.004272356483102657,0.1164606008071421,5.0
7468,29.0,2.2927238507409573,0.004773288127698115,0.28252609087197555,6.0
7469,49.0,2.076398190212217,0.0034492420581397425,0.20614546131039496,2.0
7470,27.0,2.2180792528221276,0.005273477935255102,0.2285114905019175,6.0
7471,62.0,2.067379252760756,0.004882871868696735,0.23890863261476547,0.0
7472,61.0,2.5405554305991904,0.0051619546987276416,0.3376063175468997,1.0
7473,40.0,2.4382143925637427,0.0020507099265130346,0.2925776657869379,3.0
7474,62.0,2.2524650167510227,0.007127272801762639,0.23167833597866969,2.0
7475,32.0,2.0106961510143977,0.005394683093088115,0.19621044078590436,4.0
7476,29.0,2.393844825848947,0.0030145722071886127,0.2938353532993283,5.0
7477,38.0,2.982399368707588,0.0008922792370082175,0.3827986895183968,2.0
7478,33.0,2.140465025330477,0.005352466364498039,0.24473481366135957,4.0
7479,25.0,1.8655141053157063,0.005025524512675767,0.1364366728343605,6.0
7480,40.0,2.131136590493313,0.004289443925888669,0.23437033900378781,3.0
7481,36.0,2.295694036071324,0.003567042152829694,0.27859216008149873,4.0
7482,54.0,2.459840326243216,0.00396637744502186,0.278637524928713,2.0
7483,25.0,2.4967004839982097,0.003096248856607947,0.28504166262348124,6.0
7484,30.0,2.439602649575434,0.0016113161373176824,0.3060271292624597,3.0
7485,26.0,1.9246739320540551,0.0006692143585292003,0.12466748335312346,3.0
7486,61.0,2.0100373197552246,0.005557241237156336,0.19231621925560133,1.0
7487,57.0,2.4597677397381412,0.008129798562063301,0.29617238858459927,3.0
7488,61.0,2.3642004256872826,0.001496765537600019,0.2504268330593472,0.0
7489,30.0,2.3737088361333143,0.008031598850155986,0.29488788410417016,6.0
7490,49.0,2.8445788570487536,0.0016777804764987842,0.397794033423018,1.0
7491,45.0,2.6017176923748524,0.003214982203652965,0.30476486043448714,3.0
7492,59.0,2.019191486288937,0.003580017168369933,0.23456775661866958,0.0
7493,60.0,1.9667466510839349,0.007151962400138411,0.21618269227840373,1.0
7494,63.0,2.2706574314960255,0.002975385122002512,0.2369565127622682,1.0
7495,56.0,2.017394775990445,0.0034921351696051072,0.18679069231130765,1.0
7496,30.0,1.9467713378939528,0.008241699798902368,0.17682312933055247,6.0
7497,62.0,2.244514650492152,0.00817556379068341,0.2838222626727374,2.0
7498,59.0,2.726572003836615,0.0018818905555695827,0.34932765455588477,1.0
7499,27.0,2.828546008279335,0.0017260568874241588,0.3807932047623867,5.0
7500,59.0,1.9161025377596173,0.006825382195771673,0.16445450011622997,1.0
7501,37.0,2.0260570195205116,0.006803154044981255,0.20532302959826157,4.0
7502,25.0,2.41635668593845,0.005470414248343222,0.3094855227488344,7.0
7503,33.0,1.9797763519760738,0.00645924406347739,0.18635589802387864,5.0
7504,19.0,1.8413904935582406,0.003746065460598139,0.12596196867172185,6.0
7505,42.0,2.239643321181184,0.004747782608189789,0.24985602354591832,3.0
7506,39.0,2.0312850193921808,0.003921533367155572,0.15835687959266376,3.0
7507,32.0,2.016672252239968,0.0009441449658579449,0.14632881919172455,3.0
7508,46.0,2.176878482234999,0.0016671215224078775,0.22933100183082436,1.0
7509,53.0,2.7249741297243864,0.0032672542547430147,0.3407332697084296,2.0
7510,30.0,2.4766742383076075,0.001655452316365986,0.2877873930015664,4.0
7511,31.0,1.9022169817489243,0.004080738368702172,0.12054658315407336,4.0
7512,31.0,2.0665855211459943,0.004789585637357324,0.1936906693563729,5.0
7513,42.0,1.8404907572037037,0.0032429002052296557,0.10365162869045738,2.0
7514,29.0,1.943850730820586,0.0016118754576499512,0.1431305931121407,4.0
7515,52.0,2.356060279067473,0.00306662831388284,0.2925090909602933,1.0
7516,29.0,2.246344286934798,0.00442684953396232,0.2625326659614462,5.0
7517,28.0,2.2902896497285674,0.003618014215371772,0.2527482207687249,6.0
7518,40.0,1.9965011983848993,0.003335894129101951,0.1993611847980039,3.0
7519,54.0,2.000981041108909,0.0037521762948282285,0.1740494225992705,1.0
7520,37.0,1.9113676595271962,0.0032683215572848977,0.13389003605630997,3.0
7521,32.0,2.2464265873961438,0.002579659089728524,0.2469156430625889,3.0
7522,62.0,2.2250286215480335,0.007514464372061731,0.24122518761972256,2.0
7523,60.0,2.6529958666490865,0.0065723063302827595,0.35307912597677193,2.0
7524,45.0,2.0817471626084507,0.003166585773838084,0.21514236239830356,2.0
7525,57.0,2.409815974896317,0.002354536992217736,0.3383062792911943,0.0
7526,34.0,2.04240824282247,0.0012828032640609312,0.16945948669372496,2.0
7527,38.0,2.1569474412523193,0.005404920874683361,0.21402722370835894,4.0
7528,28.0,2.321930372559042,0.0020539819558837175,0.27118295545859705,4.0
7529,38.0,2.507342084207103,0.00326855855955791,0.3282221690428345,4.0
7530,23.0,1.8938497781578476,0.005244584252076251,0.11911031622620591,6.0
7531,52.0,2.2808725552979547,0.004605072830455599,0.2332386407815104,2.0
7532,25.0,1.8515068223959097,0.002331706223737802,0.1344612565023626,4.0
7533,37.0,2.429899050454365,0.0030949309124280503,0.3054101260978488,4.0
7534,27.0,2.62944926893223,0.0011919975719623425,0.3267547504883843,4.0
7535,60.0,2.3765539318621687,0.0031852347668654534,0.28460305193345553,1.0
7536,34.0,1.8708426684251613,0.003992493640119918,0.16535936035272886,4.0
7537,63.0,2.2316854715940204,0.003518779915204849,0.30586698490728037,0.0
7538,37.0,1.895947877303112,0.0019862379805396725,0.15736641445939661,2.0
7539,34.0,2.480463830377448,0.005206864664593326,0.3315978349639047,5.0
7540,34.0,1.9914914885112436,0.0024933823655326126,0.1451116212781751,3.0
7541,39.0,2.6274268965188585,0.0056090075829064385,0.33327115345018765,4.0
7542,49.0,2.2424274889675044,0.0037233468471103586,0.23540778888325614,2.0
7543,24.0,1.7295473861041686,0.008294051510403206,0.13531887819742208,7.0
7544,20.0,2.2044283698293268,0.0006961312490144042,0.17161332718728317,5.0
7545,52.0,1.9297391012867295,0.0027980886227836595,0.16594923386321506,1.0
7546,55.0,2.7558421755301663,0.001462091301355297,0.33762088879752283,1.0
7547,61.0,2.6183244007651503,0.006044986440053983,0.3566459233694688,2.0
7548,61.0,2.1183787351877994,0.005652140854216708,0.2590514598108824,1.0
7549,60.0,2.64853021041032,0.002153720776475024,0.3748566563232352,0.0
7550,58.0,2.2567977244933837,0.002473405061889614,0.23304902121926388,1.0
7551,34.0,2.2542570266629247,0.0024957637722669286,0.2568590946932619,3.0
7552,60.0,2.392747854990863,0.004816072765325684,0.27591322737585383,2.0
7553,33.0,2.6234921315487227,0.003626533273798359,0.36690891589090036,5.0
7554,61.0,2.2502708695791487,0.004583758422865911,0.29836924554573563,1.0
7555,25.0,2.0489483139381632,0.0052652116540088615,0.2191373539271821,7.0
7556,61.0,2.009971033890843,0.005859769597970639,0.2108266366595514,1.0
7557,36.0,2.261872833368126,0.003578024975976778,0.23767642638928907,3.0
7558,29.0,2.417482734011451,0.0034434861767837235,0.3157636532778821,5.0
7559,61.0,2.420092711625626,0.002154573995721141,0.2761240654916835,0.0
7560,35.0,1.9251861092904965,0.002462011288679529,0.16331995116490364,3.0
7561,49.0,2.8122669281265344,0.004460180238707125,0.36649094408910204,3.0
7562,57.0,2.5347533059531058,0.0025419690631186564,0.2981980925459328,1.0
7563,32.0,1.8735363175443611,0.004907239438680551,0.1311538948141834,4.0
7564,35.0,2.2830219900191002,0.0017948152969114518,0.2748158104212227,3.0
7565,59.0,2.3790675219495245,0.005408729197171026,0.31741942271072765,1.0
7566,47.0,2.4196069498731028,0.004984197707377475,0.3071063398843928,3.0
7567,60.0,1.968272156546593,0.004273893926007546,0.1647292375404783,1.0
7568,60.0,2.847628913674663,0.0024372794490797466,0.35662424493804523,1.0
7569,55.0,2.5618947841160766,0.0030953796531861546,0.36254622387130575,1.0
7570,60.0,1.9749551853248442,0.003701881783552967,0.15934079965091372,1.0
7571,57.0,1.7401882222345546,0.0038690755458971383,0.12815818653995933,0.0
7572,47.0,1.9933780018508056,0.004394668345171121,0.184077585336163,2.0
7573,20.0,2.0647008395315747,0.0015224184313932028,0.1409543317171374,6.0
7574,63.0,1.8685311687017578,0.0029173004729417017,0.13404826739152467,0.0
7575,51.0,2.4198482610406775,0.0025040793775108795,0.3237832411987804,1.0
7576,57.0,2.3645952720272203,0.004007587905419852,0.28938975443478127,1.0
7577,38.0,2.755482443081643,0.0024977240501013118,0.3760831045438251,3.0
7578,41.0,2.38895334021869,0.0015715733893729778,0.25649479552168,2.0
7579,38.0,1.970644130206265,0.0020597877113894252,0.1509959481689849,2.0
7580,31.0,2.1239040199998893,0.0017377701797032163,0.22753431433554644,3.0
7581,31.0,2.145502183670532,0.0021145402308913024,0.22609096106452592,3.0
7582,57.0,2.50957800453334,0.0035904426540608854,0.3074537707974111,1.0
7583,45.0,2.1604836908004548,0.006119427975381257,0.23418621441689,3.0
7584,39.0,2.6679048728574815,0.005476638788686316,0.3504420554867271,4.0
7585,58.0,2.398948732827895,0.0028183156076205954,0.27012024465213547,1.0
7586,30.0,1.9996116682864558,0.004201614372660676,0.1653990516574184,4.0
7587,60.0,2.5581935856745526,0.0024078467217385027,0.321922129777358,0.0
7588,33.0,2.2618760654684236,0.0025026188939531705,0.22340355300716594,4.0
7589,33.0,2.783869193832851,0.00181796577118468,0.35994332760542985,3.0
7590,63.0,2.222522720023401,0.0023975214910600764,0.2508625639484514,0.0
7591,44.0,1.904239853815546,0.0025869105433517134,0.147311138727586,2.0
7592,59.0,2.334579668863449,0.005205233526399103,0.2715775785285009,2.0
7593,62.0,1.9298640481564462,0.0020606197248906983,0.13097050650362507,0.0
7594,30.0,2.0329781711047343,0.0038437620573231277,0.16834047858238116,5.0
7595,60.0,2.210318602757251,0.0031740971735733556,0.23199614468026308,1.0
7596,39.0,2.5466152159395037,0.0062894945227526325,0.3188646071019362,4.0
7597,22.0,1.9508305970825928,0.0031117756096877653,0.15026892814427237,7.0
7598,56.0,2.1527701330847,0.006309680298374072,0.21606367863462775,2.0
7599,33.0,2.5982426307467015,0.0015394146293229685,0.32292718059471437,3.0
7600,63.0,2.524551966295309,0.002751660361449461,0.3570942638690085,0.0
7601,60.0,2.7039701942940373,0.0063270554440017154,0.3668330073685152,2.0
7602,32.0,2.265133600087625,0.004517134597454319,0.2838709390449069,5.0
7603,46.0,2.7881961354140645,0.0033216649093992714,0.3293476503041594,3.0
7604,58.0,2.223058431305513,0.005970619955932135,0.23177034920417916,2.0
7605,36.0,2.1204476143856783,0.0007146068329219611,0.20084349282389366,1.0
7606,29.0,2.318910482118657,0.0022316822476259783,0.2642256353278891,4.0
7607,30.0,2.012085112929678,0.0034179204191081875,0.18549189294432972,4.0
7608,56.0,2.618982835589221,0.004032296267191576,0.3390011325445296,2.0
7609,32.0,2.345024605949083,0.005244603686360146,0.2997873814379609,5.0
7610,59.0,2.656343664940225,0.005387844393202016,0.3106177899110604,2.0
7611,60.0,1.8759205656430051,0.005460389164312233,0.1764517999330278,1.0
7612,37.0,2.4176841059030876,0.0038564101848533525,0.28786953776696483,3.0
7613,50.0,1.9837737701829974,0.0029613191134073395,0.20632690199375928,1.0
7614,37.0,2.2071241923990215,0.004764298202273035,0.242966832053551,4.0
7615,31.0,2.119058470641751,0.0030817921968008407,0.1989234308653958,4.0
7616,60.0,2.4903583889616367,0.007808230581610895,0.2967966240914911,2.0
7617,26.0,2.3821623355614667,0.0026330730039894517,0.2716336031351166,5.0
7618,34.0,2.4961029675908932,0.0024859329300612955,0.3161655141847445,3.0
7619,31.0,2.0857535979023663,0.004463110333426703,0.22753647460348012,5.0
7620,62.0,2.687390860481263,0.010493002891909381,0.35755859367649945,3.0
7621,31.0,2.2624707797320855,0.004923518058759409,0.2450585572735778,5.0
7622,25.0,1.9502188224437857,0.004140587699692939,0.14915403463035243,6.0
7623,38.0,2.6729324786432866,0.0033092415766874895,0.3358804420796704,3.0
7624,45.0,1.9895068589258043,0.002520981506976371,0.193413409493007,1.0
7625,28.0,2.2375094405125773,0.0028647555009394645,0.2346759973067538,5.0
7626,35.0,1.933812356505708,0.001777084371793991,0.12457150196855123,2.0
7627,45.0,1.9740506790963046,0.004352029817964549,0.1540263209837644,2.0
7628,28.0,2.2727495959605393,0.0015861268867988659,0.223457627826151,4.0
7629,51.0,2.4702051762182937,0.0014390321098729974,0.3020854763704769,1.0
7630,55.0,2.913632258076083,0.0035841093186942674,0.38183908680349943,2.0
7631,33.0,2.495554438078476,0.004541456710430695,0.3209616520910778,4.0
7632,24.0,2.466024539234788,0.0035428341749515853,0.31171076095863254,6.0
7633,50.0,2.5050033803368645,0.002096494000897132,0.2880124470250118,2.0
7634,32.0,2.5768752777013377,0.0018521182251227091,0.3127172972283614,4.0
7635,63.0,2.515795364707454,0.003284920215020568,0.31929255756627517,1.0
7636,23.0,2.115219796368685,0.002141110701076114,0.188007916359722,5.0
7637,56.0,2.6644106529061817,0.002679642145690853,0.3155855043650809,1.0
7638,28.0,2.0902166586292426,0.0031998558786289406,0.21524027826740524,4.0
7639,61.0,2.2724327516791605,0.0030439966930782877,0.3004680462862437,0.0
7640,31.0,2.375265888915643,0.0034432222624624113,0.30668773300122365,4.0
7641,41.0,2.0725310323015447,0.0014447033068445527,0.21037965016100807,1.0
7642,41.0,2.1990846920839795,0.0015830158527439099,0.23747768905886374,2.0
7643,34.0,2.2013963805635455,0.006076528994028874,0.2614580662626981,5.0
7644,28.0,2.114989510265261,0.006292393774513343,0.2065149714090796,6.0
7645,34.0,2.3895828176490608,0.004037764897621803,0.2988472269461642,5.0
7646,59.0,2.7074555637839777,0.0034877505046772904,0.35238783408963725,1.0
7647,31.0,2.8405928206263997,0.003132557085654751,0.3900678848329828,5.0
7648,42.0,2.1221203439211473,0.001908968076742222,0.17420288341232298,2.0
7649,62.0,1.8519093199995516,0.0035306033859247086,0.14882117463039013,0.0
7650,23.0,2.261387729741367,0.0032646575493902883,0.2549537154794133,6.0
7651,28.0,1.8224051401412047,0.005757543034762786,0.1338923219705745,6.0
7652,55.0,2.7995091360138726,0.004398319060754196,0.3852902522877231,2.0
7653,38.0,1.9809801052244378,0.0006073514349733175,0.1892890858886556,0.0
7654,54.0,2.0519531077110007,0.001252615665627539,0.16867468807063088,0.0
7655,49.0,2.020120708311034,0.0031203407429373515,0.14854165937930602,2.0
7656,50.0,2.718012441106359,0.0016555374862467066,0.3635657943446873,1.0
7657,59.0,1.8728190403509783,0.002574847461794099,0.15793145075094325,0.0
7658,30.0,2.2627197797015954,0.0052815245909647365,0.2657158118517409,6.0
7659,58.0,2.404544033368437,0.00721968048368413,0.2790075898262377,2.0
7660,39.0,2.433597474978177,0.0009479151454235517,0.27955799571960627,1.0
7661,62.0,2.888314696207124,0.004269804058690235,0.37493707424641437,2.0
7662,54.0,2.066572605964704,0.004355843309801079,0.21516637225237825,1.0
7663,24.0,2.2349789193501723,0.0035648145437454956,0.21733188235060133,6.0
7664,63.0,2.1749318955606394,0.004651611922589956,0.21556166285404954,1.0
7665,24.0,2.1186011422628175,0.003723899767877773,0.22346883711486532,7.0
7666,27.0,1.9094519001971837,0.005084036102803453,0.17647132916935893,5.0
7667,57.0,2.26405208887906,0.0020193017899418453,0.24846647816431017,0.0
7668,40.0,2.884405018743316,0.008234335361169808,0.38475691292544617,5.0
7669,19.0,1.974873036855351,0.0035106549980114593,0.17703365954417913,7.0
7670,48.0,2.626976791323725,0.0033715499082847987,0.3441909242920945,2.0
7671,40.0,2.0526160565083806,0.003385205200148393,0.17306565428399823,3.0
7672,36.0,1.95573229491669,0.00343472993648524,0.19620593105275877,3.0
7673,55.0,2.476612338136669,0.0058207026684848175,0.31653160201546443,2.0
7674,58.0,2.061481342559228,0.004990820300437816,0.22777785366998995,1.0
7675,34.0,2.702155863909251,0.0018401222310372837,0.3318553590235435,3.0
7676,56.0,1.865023074676954,0.003589441734683217,0.18057036206426033,0.0
7677,22.0,2.3979720347314517,0.0028729970585879595,0.28652281647617417,7.0
7678,33.0,2.051519707052874,0.0019485004068505525,0.17907593060104934,3.0
7679,43.0,1.8806881660344046,0.0034776462279372624,0.15049568309705164,2.0
7680,46.0,2.4477383733460716,0.004062683422964381,0.276957383233941,3.0
7681,59.0,2.2059765339860857,0.0034288997407786997,0.24722229773035465,1.0
7682,60.0,1.8188269031303717,0.009046347634182418,0.11260136208058139,2.0
7683,49.0,2.23676767634544,0.0036304895895238037,0.25833147922525207,2.0
7684,31.0,1.8443514934557415,0.006403550199202734,0.128455483904683,6.0
7685,24.0,2.3682068609757523,0.00122938398802249,0.27368875262645154,4.0
7686,23.0,2.2786006509663697,0.001887534706804317,0.23102344429999544,5.0
7687,57.0,2.828603563722673,0.0039826302055807426,0.3506160712476303,2.0
7688,60.0,2.3132086185725687,0.0023960103192421306,0.25241847639930715,0.0
7689,48.0,2.063158913875768,0.0032329373915389982,0.16628531972525423,2.0
7690,53.0,2.8891090158942108,0.001926312574490584,0.38348454639627616,1.0
7691,37.0,2.271059172333052,0.00196333966836494,0.23920618198864593,3.0
7692,46.0,2.8374015603277187,0.004604884810499761,0.3555882660400648,3.0
7693,38.0,2.668749974062475,0.003139836400093094,0.35491386689503,3.0
7694,25.0,2.216346528679378,0.00481723505035481,0.24875606863691122,7.0
7695,31.0,1.8585283320876012,0.004168276998993891,0.16034958507270086,4.0
7696,32.0,1.9837866300209648,0.006406070636616435,0.18938739232642804,5.0
7697,34.0,2.470567361670664,0.0028624622803151635,0.3030302096344459,4.0
7698,32.0,2.175320638511802,0.0011474271233490824,0.23444882981232476,3.0
7699,53.0,2.5639695112777354,0.0074600187106162695,0.35069457001037635,3.0
7700,59.0,2.8543452932685174,0.002772576602336762,0.39553295458062365,1.0
7701,50.0,2.9545594746490047,0.0032366860237551366,0.3723696078838355,3.0
7702,47.0,1.9859968026087416,0.002905590996664891,0.19649327641912667,1.0
7703,60.0,2.0076817677448835,0.002764097403591263,0.15840534308998408,0.0
7704,62.0,2.087314692477488,0.0036807193448701813,0.2612854794273355,0.0
7705,30.0,2.07561397440327,0.005331748650006238,0.2092910530173503,6.0
7706,57.0,1.8941328356381912,0.003957994193270825,0.18391522775072605,0.0
7707,61.0,2.4588629975706695,0.0033797373667864327,0.2860041395475869,1.0
7708,59.0,2.7478160986470503,0.004248085050574469,0.34576340702597463,2.0
7709,30.0,2.2121670460044687,0.007720126508772336,0.2537948777449584,6.0
7710,59.0,2.30942106737667,0.004072355053721311,0.29700357196778504,1.0
7711,29.0,2.3480264219341773,0.0017269426069726024,0.2774587754559999,4.0
7712,54.0,2.3857987740874185,0.006949164427526316,0.26099250385034717,3.0
7713,30.0,2.191322982345259,0.0032828732872725963,0.25522729676099315,4.0
7714,23.0,2.329658389362538,0.00412521465813674,0.2830349519045038,6.0
7715,62.0,2.1159374792093093,0.0033462068256274826,0.2010479467732476,1.0
7716,56.0,2.0549202560305733,0.002714236516060428,0.19471025370964617,1.0
7717,61.0,2.023996849526086,0.0031885702132048964,0.23530141862785078,0.0
7718,60.0,1.9773432596380232,0.005467129090931172,0.1784400827560125,1.0
7719,62.0,2.353381923312385,0.003626835619170716,0.28158607147316733,1.0
7720,50.0,2.7881377097505835,0.001209651327086815,0.3697484870683566,1.0
7721,51.0,1.9656860877312987,0.002776824166285791,0.1576089393661724,1.0
7722,60.0,2.903540108551771,0.011959536078163002,0.3796255480178348,3.0
7723,17.0,1.9495546014234462,0.002213458184178456,0.1365215072952659,7.0
7724,32.0,2.0260548630628223,0.0024542126711234727,0.18332072851186473,4.0
7725,62.0,2.4963628637062074,0.005880544152698119,0.32239128264546685,2.0
7726,30.0,2.174827733221287,0.004610734636848011,0.23266823435104014,6.0
7727,50.0,2.762524359524536,0.004280162248929409,0.33716442434966654,3.0
7728,42.0,2.326397800554,0.0026919239723919275,0.25956796489787576,2.0
7729,58.0,2.0671550798100276,0.005159645098905384,0.24486003489013738,1.0
7730,35.0,2.208834530262562,0.0037959321252468395,0.22936772351569304,3.0
7731,61.0,2.7963982404811865,0.0024578801403221176,0.35775637763269186,1.0
