year_week,work_red
2020-07,
2020-08,1.0057428571428573
2020-09,0.5885571428571429
2020-10,0.6287857142857144
2020-11,0.27785714285714286
2020-12,0.11301428571428569
2020-13,0.05847142857142857
2020-14,0.06398571428571428
2020-15,0.0784857142857143
2020-16,0.0933285714285714
2020-17,0.1286142857142857
2020-18,0.091
2020-19,0.2674571428571429
2020-20,0.29162857142857146
2020-21,0.36351428571428573
2020-22,0.3933571428571429
2020-23,0.3354571428571429
2020-24,0.43562857142857137
2020-25,0.4585714285714285
2020-26,0.4663714285714285
2020-27,0.4781999999999999
2020-28,0.48412857142857135
2020-29,0.49408571428571424
2020-30,0.48812857142857136
2020-31,0.4722428571428571
2020-32,0.35858571428571434
2020-33,0.1535714285714286
2020-34,0.16364285714285717
2020-35,0.3105714285714286
2020-36,0.4395714285714285
2020-37,0.46052857142857134
2020-38,0.5061714285714285
2020-39,0.5185428571428571
2020-40,0.5733714285714286
2020-41,0.6062714285714286
2020-42,0.615157142857143
2020-43,0.5865428571428571
2020-44,0.49808571428571424
2020-45,0.43884285714285715
2020-46,0.38975714285714286
2020-47,0.4059714285714286
2020-48,0.43185714285714283
2020-49,0.47221428571428564
2020-50,0.3989285714285714
2020-51,0.5434
2020-52,0.23314285714285712
2020-53,0.10522857142857142
2021-01,0.3439571428571428
2021-02,0.4982857142857142
2021-03,0.44509999999999994
2021-04,0.5123
2021-05,0.5328999999999999
2021-06,0.5561428571428572
2021-07,0.5187999999999999
2021-08,0.5776
2021-09,0.5132142857142857
2021-10,0.46435714285714275
2021-11,0.4337571428571428
2021-12,0.4508285714285713
2021-13,0.42372857142857134
2021-14,0.4284
2021-15,0.5996285714285714
2021-16,0.6264000000000001
2021-17,0.6377857142857144
2021-18,0.6677714285714286
2021-19,0.6607857142857144
2021-20,0.7080428571428571
2021-21,0.7179
2021-22,0.5951857142857142
2021-23,0.6524714285714286
2021-24,0.5996857142857143
2021-25,0.5885857142857143
2021-26,0.5841857142857142
2021-27,0.5711571428571428
2021-28,0.5690571428571428
2021-29,0.5646857142857142
2021-30,0.5561999999999999
2021-31,0.4099142857142857
2021-32,0.16601428571428573
2021-33,0.1417857142857143
2021-34,0.31074285714285715
2021-35,0.5166999999999999
2021-36,0.5625285714285714
2021-37,0.5561428571428572
2021-38,0.6175428571428573
2021-39,0.6561285714285716
2021-40,0.6632285714285715
2021-41,0.6819142857142858
2021-42,0.7008571428571428
2021-43,0.7201714285714285
2021-44,0.6337999999999999
2021-45,0.7495142857142857
2021-46,0.7470714285714285
2021-47,0.7470714285714285
2021-48,0.7545142857142856
2021-49,0.5665285714285714
2021-50,0.7820142857142857
2021-51,0.4554142857142857
2021-52,0.21344
