,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
36279,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-03-12,-8.0,14.0,-3.0,-13.0,-5.0,3.0
36280,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-03-13,-13.0,15.0,-4.0,-18.0,-9.0,5.0
36281,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-03-14,-20.0,9.0,-17.0,-22.0,-4.0,4.0
36282,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-03-15,-24.0,6.0,-21.0,-24.0,-7.0,4.0
36283,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-03-16,-14.0,23.0,26.0,-25.0,-18.0,7.0
36284,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-03-17,-28.0,19.0,-8.0,-37.0,-29.0,12.0
36285,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-03-18,-33.0,28.0,-7.0,-43.0,-36.0,16.0
36286,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-03-19,-36.0,30.0,-28.0,-47.0,-41.0,18.0
36287,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-03-20,-46.0,8.0,-22.0,-51.0,-44.0,20.0
36288,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-03-21,-62.0,-8.0,-23.0,-58.0,-34.0,15.0
36289,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-03-22,-67.0,-20.0,-6.0,-61.0,-40.0,13.0
36290,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-03-23,-59.0,-13.0,-5.0,-63.0,-60.0,25.0
36291,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-03-24,-76.0,-25.0,-19.0,-72.0,-70.0,31.0
36292,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-03-25,-79.0,-28.0,-17.0,-76.0,-73.0,33.0
36293,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-03-26,-80.0,-32.0,-20.0,-77.0,-75.0,34.0
36294,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-03-27,-81.0,-32.0,-30.0,-77.0,-75.0,35.0
36295,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-03-28,-85.0,-41.0,-57.0,-78.0,-63.0,23.0
36296,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-03-29,-87.0,-48.0,-59.0,-80.0,-62.0,19.0
36297,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-03-30,-79.0,-36.0,-41.0,-79.0,-77.0,33.0
36298,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-03-31,-79.0,-35.0,-30.0,-79.0,-78.0,34.0
36299,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-01,-81.0,-36.0,-32.0,-80.0,-78.0,35.0
36300,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-02,-81.0,-36.0,-28.0,-80.0,-78.0,36.0
36301,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-03,-81.0,-34.0,-27.0,-79.0,-77.0,36.0
36302,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-04,-84.0,-38.0,-30.0,-77.0,-63.0,23.0
36303,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-05,-84.0,-41.0,-15.0,-76.0,-61.0,18.0
36304,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-06,-78.0,-35.0,-24.0,-79.0,-77.0,33.0
36305,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-07,-79.0,-33.0,-9.0,-78.0,-78.0,34.0
36306,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-08,-80.0,-33.0,-19.0,-79.0,-78.0,34.0
36307,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-09,-78.0,-26.0,-10.0,-78.0,-78.0,34.0
36308,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-10,-83.0,-35.0,-13.0,-82.0,-85.0,38.0
36309,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-11,-84.0,-36.0,-34.0,-77.0,-64.0,23.0
36310,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-12,-89.0,-60.0,-25.0,-78.0,-64.0,19.0
36311,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-13,-83.0,-43.0,-20.0,-85.0,-87.0,37.0
36312,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-14,-78.0,-32.0,-16.0,-78.0,-77.0,33.0
36313,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-15,-79.0,-32.0,-6.0,-78.0,-77.0,34.0
36314,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-16,-79.0,-32.0,-15.0,-79.0,-76.0,34.0
36315,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-17,-81.0,-34.0,-43.0,-79.0,-75.0,36.0
36316,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-18,-84.0,-38.0,-47.0,-77.0,-59.0,23.0
36317,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-19,-83.0,-42.0,-6.0,-75.0,-56.0,17.0
36318,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-20,-77.0,-34.0,1.0,-77.0,-75.0,32.0
36319,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-21,-78.0,-33.0,-3.0,-77.0,-75.0,33.0
36320,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-22,-79.0,-32.0,3.0,-77.0,-74.0,33.0
36321,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-23,-78.0,-30.0,8.0,-77.0,-74.0,33.0
36322,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-24,-79.0,-30.0,-5.0,-75.0,-73.0,34.0
36323,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-25,-82.0,-35.0,-25.0,-74.0,-57.0,21.0
36324,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-26,-81.0,-38.0,5.0,-72.0,-54.0,16.0
36325,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-27,-76.0,-32.0,-2.0,-76.0,-73.0,31.0
36326,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-28,-82.0,-42.0,-62.0,-80.0,-75.0,32.0
36327,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-29,-79.0,-33.0,-35.0,-77.0,-73.0,33.0
36328,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-04-30,-81.0,-35.0,-43.0,-78.0,-74.0,34.0
36329,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-01,-80.0,-30.0,-32.0,-75.0,-72.0,34.0
36330,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-02,-81.0,-31.0,-17.0,-71.0,-54.0,20.0
36331,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-03,-82.0,-40.0,-23.0,-74.0,-53.0,17.0
36332,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-04,-75.0,-29.0,11.0,-74.0,-72.0,30.0
36333,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-05,-77.0,-29.0,0.0,-75.0,-72.0,31.0
36334,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-06,-77.0,-27.0,16.0,-74.0,-71.0,31.0
36335,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-07,-75.0,-22.0,21.0,-73.0,-71.0,31.0
36336,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-08,-79.0,-27.0,32.0,-76.0,-81.0,35.0
36337,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-09,-80.0,-30.0,5.0,-70.0,-53.0,19.0
36338,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-10,-83.0,-41.0,-36.0,-75.0,-51.0,17.0
36339,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-11,-75.0,-28.0,-17.0,-74.0,-71.0,30.0
36340,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-12,-75.0,-27.0,6.0,-73.0,-70.0,30.0
36341,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-13,-77.0,-29.0,-12.0,-74.0,-70.0,31.0
36342,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-14,-75.0,-26.0,8.0,-74.0,-70.0,30.0
36343,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-15,-75.0,-24.0,21.0,-71.0,-68.0,30.0
36344,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-16,-78.0,-28.0,-2.0,-68.0,-49.0,18.0
36345,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-17,-77.0,-31.0,40.0,-67.0,-46.0,14.0
36346,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-18,-70.0,-22.0,60.0,-70.0,-68.0,28.0
36347,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-19,-71.0,-21.0,64.0,-69.0,-68.0,28.0
36348,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-20,-72.0,-19.0,75.0,-69.0,-68.0,28.0
36349,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-21,-72.0,-19.0,54.0,-70.0,-68.0,29.0
36350,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-22,-73.0,-19.0,25.0,-69.0,-66.0,29.0
36351,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-23,-76.0,-24.0,-10.0,-67.0,-45.0,18.0
36352,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-24,-74.0,-28.0,47.0,-63.0,-43.0,12.0
36353,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-25,-70.0,-23.0,160.0,-72.0,-82.0,28.0
36354,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-26,-70.0,-19.0,57.0,-68.0,-67.0,27.0
36355,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-27,-71.0,-20.0,54.0,-69.0,-66.0,27.0
36356,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-28,-70.0,-18.0,66.0,-68.0,-66.0,28.0
36357,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-29,-71.0,-16.0,61.0,-66.0,-64.0,27.0
36358,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-30,-74.0,-20.0,48.0,-61.0,-35.0,14.0
36359,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-05-31,-73.0,-25.0,68.0,-61.0,-33.0,11.0
36360,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-01,-65.0,-16.0,75.0,-65.0,-63.0,25.0
36361,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-02,-68.0,-18.0,70.0,-66.0,-63.0,25.0
36362,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-03,-71.0,-23.0,1.0,-68.0,-63.0,27.0
36363,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-04,-70.0,-21.0,7.0,-68.0,-63.0,28.0
36364,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-05,-71.0,-20.0,-3.0,-67.0,-62.0,28.0
36365,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-06,-75.0,-27.0,-36.0,-65.0,-38.0,17.0
36366,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-07,-72.0,-27.0,11.0,-62.0,-35.0,12.0
36367,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-08,-65.0,-19.0,33.0,-66.0,-61.0,25.0
36368,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-09,-67.0,-20.0,48.0,-66.0,-61.0,25.0
36369,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-10,-71.0,-25.0,-21.0,-69.0,-62.0,28.0
36370,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-11,-68.0,-21.0,7.0,-68.0,-62.0,27.0
36371,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-12,-69.0,-19.0,1.0,-66.0,-60.0,27.0
36372,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-13,-69.0,-18.0,54.0,-58.0,-28.0,12.0
36373,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-14,-68.0,-23.0,71.0,-58.0,-27.0,10.0
36374,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-15,-55.0,-16.0,58.0,-62.0,-59.0,23.0
36375,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-16,-59.0,-16.0,53.0,-63.0,-60.0,24.0
36376,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-17,-63.0,-20.0,17.0,-65.0,-60.0,25.0
36377,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-18,-63.0,-19.0,10.0,-66.0,-61.0,26.0
36378,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-19,-62.0,-14.0,19.0,-62.0,-58.0,24.0
36379,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-20,-63.0,-15.0,43.0,-54.0,-25.0,11.0
36380,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-21,-63.0,-22.0,39.0,-57.0,-23.0,9.0
36381,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-22,-54.0,-13.0,97.0,-60.0,-60.0,22.0
36382,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-23,-58.0,-13.0,90.0,-60.0,-60.0,22.0
36383,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-24,-60.0,-12.0,89.0,-61.0,-58.0,22.0
36384,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-25,-60.0,-11.0,88.0,-61.0,-59.0,22.0
36385,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-26,-61.0,-11.0,57.0,-59.0,-57.0,22.0
36386,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-27,-65.0,-18.0,-8.0,-57.0,-29.0,12.0
36387,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-28,-62.0,-23.0,26.0,-55.0,-22.0,9.0
36388,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-29,-55.0,-15.0,34.0,-61.0,-58.0,22.0
36389,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-06-30,-58.0,-18.0,12.0,-63.0,-58.0,23.0
36390,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-01,-58.0,-17.0,24.0,-62.0,-57.0,23.0
36391,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-02,-58.0,-17.0,16.0,-62.0,-58.0,23.0
36392,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-03,-58.0,-13.0,35.0,-58.0,-56.0,22.0
36393,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-04,-57.0,-19.0,0.0,-52.0,-23.0,10.0
36394,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-05,-52.0,-20.0,59.0,-50.0,-20.0,7.0
36395,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-06,-48.0,-15.0,53.0,-58.0,-57.0,20.0
36396,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-07,-52.0,-18.0,32.0,-59.0,-58.0,21.0
36397,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-08,-55.0,-20.0,-5.0,-61.0,-57.0,22.0
36398,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-09,-54.0,-18.0,5.0,-60.0,-57.0,22.0
36399,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-10,-52.0,-14.0,36.0,-56.0,-55.0,19.0
36400,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-11,-54.0,-18.0,36.0,-48.0,-20.0,7.0
36401,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-12,-51.0,-20.0,72.0,-47.0,-17.0,5.0
36402,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-13,-47.0,-15.0,65.0,-57.0,-56.0,19.0
36403,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-14,-49.0,-17.0,40.0,-58.0,-57.0,20.0
36404,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-15,-48.0,-19.0,28.0,-60.0,-55.0,20.0
36405,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-16,-46.0,-16.0,48.0,-59.0,-55.0,20.0
36406,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-17,-46.0,-14.0,71.0,-54.0,-53.0,17.0
36407,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-18,-50.0,-19.0,45.0,-48.0,-19.0,6.0
36408,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-19,-49.0,-25.0,13.0,-51.0,-18.0,6.0
36409,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-20,-40.0,-14.0,89.0,-57.0,-57.0,18.0
36410,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-21,-44.0,-17.0,67.0,-58.0,-58.0,18.0
36411,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-22,-45.0,-18.0,66.0,-58.0,-56.0,19.0
36412,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-23,-45.0,-17.0,56.0,-58.0,-56.0,19.0
36413,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-24,-47.0,-18.0,45.0,-55.0,-55.0,18.0
36414,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-25,-52.0,-25.0,-27.0,-52.0,-21.0,8.0
36415,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-26,-46.0,-24.0,25.0,-48.0,-15.0,5.0
36416,GB,United Kingdom,Greater London,,,,,ChIJb-IaoQug2EcRi-m4hONz8S8,2020-07-27,-44.0,-19.0,11.0,-59.0,-59.0,19.0
