,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
18980,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-01,-89.0,-83.0,-69.0,-78.0,-82.0,32.0
18981,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-02,-67.0,-33.0,-58.0,-52.0,-40.0,22.0
18982,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-03,-64.0,-33.0,-55.0,-43.0,-22.0,17.0
18983,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-04,-22.0,0.0,-20.0,-25.0,-24.0,13.0
18984,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-05,-23.0,1.0,-24.0,-25.0,-25.0,14.0
18985,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-06,-25.0,-4.0,-24.0,-27.0,-24.0,14.0
18986,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-07,-27.0,-4.0,-23.0,-26.0,-24.0,14.0
18987,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-08,-30.0,-4.0,-28.0,-28.0,-24.0,15.0
18988,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-09,-57.0,-22.0,-51.0,-41.0,-23.0,18.0
18989,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-10,-58.0,-28.0,-52.0,-41.0,-18.0,15.0
18990,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-11,-26.0,-6.0,-25.0,-28.0,-25.0,13.0
18991,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-12,-29.0,-6.0,-28.0,-29.0,-26.0,14.0
18992,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-13,-32.0,-13.0,-29.0,-31.0,-26.0,13.0
18993,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-14,-33.0,-13.0,-29.0,-33.0,-29.0,14.0
18994,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-15,-35.0,-11.0,-33.0,-33.0,-29.0,14.0
18995,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-16,-63.0,-32.0,-57.0,-47.0,-28.0,17.0
18996,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-17,-64.0,-36.0,-57.0,-46.0,-23.0,14.0
18997,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-18,-31.0,-12.0,-29.0,-33.0,-30.0,12.0
18998,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-19,-33.0,-13.0,-32.0,-34.0,-30.0,13.0
18999,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-20,-34.0,-15.0,-30.0,-34.0,-28.0,13.0
19000,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-21,-34.0,-14.0,-29.0,-34.0,-29.0,14.0
19001,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-22,-36.0,-12.0,-33.0,-34.0,-28.0,14.0
19002,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-23,-63.0,-33.0,-56.0,-47.0,-27.0,17.0
19003,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-24,-63.0,-36.0,-56.0,-46.0,-22.0,14.0
19004,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-25,-32.0,-14.0,-29.0,-34.0,-29.0,13.0
19005,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-26,-34.0,-14.0,-32.0,-33.0,-29.0,13.0
19006,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-27,-34.0,-16.0,-29.0,-34.0,-28.0,13.0
19007,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-28,-33.0,-13.0,-28.0,-33.0,-28.0,14.0
19008,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-29,-35.0,-7.0,-42.0,-33.0,-29.0,14.0
19009,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-30,-63.0,-29.0,-64.0,-49.0,-31.0,18.0
19010,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-01-31,-59.0,-25.0,-57.0,-42.0,-23.0,15.0
19011,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-01,-27.0,-5.0,-27.0,-31.0,-32.0,13.0
19012,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-02,-29.0,-6.0,-29.0,-30.0,-31.0,13.0
19013,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-03,-31.0,-11.0,-30.0,-32.0,-30.0,13.0
19014,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-04,-32.0,-11.0,-32.0,-33.0,-31.0,14.0
19015,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-05,-33.0,-9.0,-35.0,-33.0,-30.0,14.0
19016,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-06,-50.0,-21.0,-47.0,-38.0,-22.0,14.0
19017,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-07,-50.0,-26.0,-46.0,-38.0,-16.0,12.0
19018,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-08,-28.0,-10.0,-30.0,-31.0,-32.0,12.0
19019,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-09,-31.0,-10.0,-34.0,-32.0,-32.0,12.0
19020,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-10,-32.0,-13.0,-32.0,-33.0,-31.0,13.0
19021,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-11,-32.0,-12.0,-33.0,-32.0,-31.0,13.0
19022,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-12,-33.0,-11.0,-35.0,-33.0,-31.0,14.0
19023,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-13,-36.0,-13.0,-38.0,-29.0,-18.0,11.0
19024,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-14,-29.0,-16.0,-28.0,-23.0,-8.0,9.0
19025,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-15,-29.0,-11.0,-32.0,-32.0,-32.0,12.0
19026,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-16,-30.0,-9.0,-36.0,-32.0,-32.0,13.0
19027,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-17,-33.0,-13.0,-35.0,-32.0,-30.0,14.0
19028,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-18,-31.0,-10.0,-31.0,-31.0,-31.0,14.0
19029,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-19,-34.0,-10.0,-33.0,-32.0,-30.0,14.0
19030,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-20,-36.0,-13.0,-35.0,-28.0,-17.0,11.0
19031,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-21,-37.0,-17.0,-32.0,-26.0,-13.0,9.0
19032,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-22,-29.0,-8.0,-30.0,-30.0,-29.0,12.0
19033,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-23,-29.0,-7.0,-31.0,-29.0,-28.0,12.0
19034,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-24,-29.0,-9.0,-30.0,-29.0,-27.0,13.0
19035,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-25,-28.0,-5.0,-28.0,-28.0,-27.0,13.0
19036,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-26,-27.0,-2.0,-30.0,-26.0,-26.0,13.0
19037,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-27,-27.0,-1.0,-30.0,-21.0,-15.0,9.0
19038,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-02-28,-26.0,-3.0,-27.0,-17.0,-10.0,9.0
19039,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-01,-23.0,4.0,-25.0,-24.0,-25.0,12.0
19040,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-02,-23.0,5.0,-28.0,-24.0,-24.0,12.0
19041,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-03,-23.0,2.0,-26.0,-23.0,-23.0,12.0
19042,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-04,-25.0,2.0,-25.0,-24.0,-24.0,13.0
19043,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-05,-23.0,7.0,-25.0,-22.0,-23.0,13.0
19044,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-06,-47.0,-13.0,-43.0,-34.0,-23.0,16.0
19045,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-07,-48.0,-17.0,-42.0,-31.0,-19.0,14.0
19046,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-08,-22.0,5.0,-12.0,-21.0,-23.0,13.0
19047,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-09,-25.0,3.0,-27.0,-23.0,-23.0,13.0
19048,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-10,-26.0,-1.0,-25.0,-24.0,-21.0,13.0
19049,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-11,-25.0,0.0,-23.0,-23.0,-22.0,14.0
19050,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-12,-24.0,8.0,-24.0,-22.0,-21.0,13.0
19051,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-13,-63.0,-27.0,-56.0,-44.0,-29.0,21.0
19052,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-14,-64.0,-28.0,-54.0,-40.0,-26.0,18.0
19053,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-15,-24.0,4.0,-30.0,-24.0,-21.0,14.0
19054,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-16,-26.0,4.0,-30.0,-23.0,-21.0,14.0
19055,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-17,-25.0,3.0,-26.0,-22.0,-19.0,14.0
19056,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-18,-31.0,-2.0,-32.0,-29.0,-23.0,17.0
19057,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-19,-29.0,5.0,-31.0,-26.0,-22.0,17.0
19058,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-20,-65.0,-28.0,-58.0,-47.0,-30.0,23.0
19059,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-21,-66.0,-31.0,-57.0,-45.0,-27.0,20.0
19060,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-22,-33.0,-1.0,-35.0,-32.0,-26.0,18.0
19061,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-23,-32.0,7.0,-35.0,-29.0,-25.0,17.0
19062,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-24,-29.0,10.0,-30.0,-26.0,-24.0,16.0
19063,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-25,-48.0,-10.0,-47.0,-43.0,-33.0,23.0
19064,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-26,-45.0,4.0,-45.0,-41.0,-31.0,24.0
19065,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-27,-88.0,-83.0,-84.0,-77.0,-54.0,33.0
19066,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-28,-88.0,-86.0,-84.0,-77.0,-51.0,27.0
19067,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-29,-54.0,-15.0,-51.0,-46.0,-37.0,24.0
19068,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-30,-53.0,-13.0,-50.0,-44.0,-37.0,23.0
19069,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-03-31,-49.0,-6.0,-45.0,-41.0,-36.0,23.0
19070,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-01,-44.0,14.0,-40.0,-36.0,-37.0,22.0
19071,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-02,-78.0,-42.0,-68.0,-68.0,-77.0,43.0
19072,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-03,-74.0,-41.0,-63.0,-60.0,-50.0,28.0
19073,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-04,-72.0,-42.0,-62.0,-51.0,-32.0,22.0
19074,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-05,-55.0,-22.0,-51.0,-47.0,-40.0,25.0
19075,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-06,-55.0,-21.0,-51.0,-46.0,-41.0,25.0
19076,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-07,-56.0,-23.0,-50.0,-46.0,-40.0,26.0
19077,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-08,-56.0,-21.0,-49.0,-46.0,-40.0,26.0
19078,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-09,-57.0,-17.0,-53.0,-47.0,-39.0,29.0
19079,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-10,-66.0,-30.0,-57.0,-51.0,-33.0,25.0
19080,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-11,-69.0,-37.0,-57.0,-49.0,-30.0,21.0
19081,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-12,-55.0,-27.0,-50.0,-47.0,-39.0,26.0
19082,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-13,-55.0,-24.0,-51.0,-46.0,-40.0,25.0
19083,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-14,-55.0,-25.0,-49.0,-46.0,-39.0,26.0
19084,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-15,-54.0,-21.0,-47.0,-45.0,-39.0,26.0
19085,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-16,-54.0,-15.0,-50.0,-45.0,-37.0,28.0
19086,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-17,-62.0,-23.0,-54.0,-47.0,-30.0,23.0
19087,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-18,-64.0,-31.0,-54.0,-45.0,-26.0,20.0
19088,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-19,-52.0,-23.0,-48.0,-45.0,-37.0,25.0
19089,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-20,-52.0,-19.0,-49.0,-43.0,-37.0,24.0
19090,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-21,-53.0,-22.0,-48.0,-44.0,-37.0,25.0
19091,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-22,-53.0,-20.0,-47.0,-44.0,-36.0,26.0
19092,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-23,-54.0,-16.0,-52.0,-45.0,-35.0,28.0
19093,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-24,-60.0,-21.0,-50.0,-45.0,-27.0,23.0
19094,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-25,-63.0,-28.0,-50.0,-43.0,-24.0,19.0
19095,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-26,-51.0,-22.0,-46.0,-44.0,-35.0,24.0
19096,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-27,-50.0,-19.0,-47.0,-43.0,-35.0,24.0
19097,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-28,-50.0,-18.0,-44.0,-42.0,-35.0,24.0
19098,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-29,-41.0,-6.0,-38.0,-37.0,-33.0,23.0
19099,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-04-30,-39.0,5.0,-41.0,-34.0,-31.0,23.0
19100,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-01,-70.0,-55.0,-48.0,-46.0,-51.0,25.0
19101,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-02,-50.0,-3.0,-46.0,-32.0,-20.0,17.0
19102,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-03,-34.0,3.0,-37.0,-34.0,-31.0,21.0
19103,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-04,-36.0,1.0,-40.0,-34.0,-31.0,21.0
19104,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-05,-35.0,-1.0,-35.0,-33.0,-30.0,21.0
19105,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-06,-34.0,2.0,-33.0,-32.0,-29.0,21.0
19106,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-07,-32.0,9.0,-35.0,-30.0,-27.0,22.0
19107,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-08,-46.0,3.0,-38.0,-28.0,-21.0,18.0
19108,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-09,-51.0,-13.0,-41.0,-24.0,-7.0,14.0
19109,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-10,-33.0,-5.0,-35.0,-33.0,-29.0,20.0
19110,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-11,-32.0,-1.0,-34.0,-31.0,-29.0,20.0
19111,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-12,-32.0,-1.0,-32.0,-30.0,-28.0,20.0
19112,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-13,-28.0,5.0,-31.0,-28.0,-28.0,20.0
19113,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-14,-25.0,19.0,-27.0,-24.0,-27.0,20.0
19114,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-15,-71.0,-54.0,-33.0,-35.0,-48.0,21.0
19115,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-16,-63.0,-49.0,-20.0,-13.0,-23.0,14.0
19116,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-17,-21.0,8.0,-25.0,-26.0,-25.0,19.0
19117,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-18,-24.0,7.0,-34.0,-26.0,-25.0,19.0
19118,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-19,-24.0,4.0,-32.0,-28.0,-24.0,19.0
19119,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-20,-20.0,15.0,-31.0,-22.0,-25.0,17.0
19120,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-21,-58.0,-12.0,-50.0,-52.0,-68.0,36.0
19121,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-22,-50.0,-8.0,-38.0,-31.0,-24.0,20.0
19122,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-23,-52.0,-18.0,-38.0,-26.0,-13.0,17.0
19123,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-24,-18.0,5.0,-23.0,-23.0,-23.0,18.0
19124,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-25,-22.0,5.0,-26.0,-23.0,-22.0,18.0
19125,CL,Chile,Santiago Metropolitan Region,,,CL-RM,,ChIJUR74fWpvYpYR2oNLRG3CzWA,2021-05-26,-22.0,4.0,-25.0,-23.0,-21.0,18.0
