,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
470335,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/2/13,-26.0,13.0,-36.0,-19.0,-4.0,4.0
470336,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/2/14,-28.0,10.0,-16.0,-21.0,2.0,5.0
470337,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/2/15,-31.0,9.0,-8.0,-42.0,-41.0,11.0
470338,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/2/16,-49.0,-24.0,26.0,-55.0,-62.0,13.0
470339,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/2/17,-34.0,4.0,-28.0,-35.0,-28.0,9.0
470340,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/2/18,-27.0,11.0,-30.0,-22.0,-11.0,7.0
470341,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/2/19,-20.0,15.0,-26.0,-17.0,-7.0,8.0
470342,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/2/20,-24.0,10.0,-30.0,-17.0,1.0,6.0
470343,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/2/21,-32.0,5.0,-39.0,-20.0,1.0,6.0
470344,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/2/22,-27.0,10.0,-42.0,-19.0,-6.0,7.0
470345,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/2/23,-27.0,7.0,-32.0,-20.0,-10.0,7.0
470346,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/2/24,-26.0,11.0,-32.0,-19.0,-8.0,7.0
470347,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/2/25,-26.0,14.0,-34.0,-20.0,-6.0,7.0
470348,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/2/26,-20.0,19.0,-36.0,-16.0,-4.0,7.0
470349,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/2/27,-21.0,18.0,-34.0,-16.0,2.0,6.0
470350,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/2/28,-27.0,12.0,-31.0,-17.0,3.0,5.0
470351,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/1,-23.0,21.0,-37.0,-17.0,-5.0,6.0
470352,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/2,-25.0,14.0,-32.0,-19.0,-10.0,7.0
470353,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/3,-23.0,18.0,-33.0,-18.0,-8.0,7.0
470354,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/4,-25.0,17.0,-28.0,-18.0,-7.0,7.0
470355,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/5,-19.0,25.0,-31.0,-13.0,-4.0,7.0
470356,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/6,-23.0,22.0,-40.0,-15.0,1.0,5.0
470357,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/7,-38.0,9.0,-58.0,-27.0,-4.0,8.0
470358,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/8,-22.0,19.0,-43.0,-18.0,-6.0,7.0
470359,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/9,-27.0,12.0,-36.0,-19.0,-10.0,7.0
470360,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/10,-25.0,17.0,-37.0,-19.0,-9.0,8.0
470361,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/11,-28.0,14.0,-31.0,-20.0,-7.0,8.0
470362,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/12,-20.0,21.0,-29.0,-14.0,-4.0,8.0
470363,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/13,-24.0,17.0,-29.0,-14.0,1.0,6.0
470364,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/14,-32.0,10.0,-31.0,-19.0,0.0,6.0
470365,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/15,-25.0,17.0,-35.0,-18.0,-5.0,7.0
470366,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/16,-31.0,6.0,-37.0,-21.0,-12.0,9.0
470367,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/17,-27.0,15.0,-34.0,-20.0,-8.0,8.0
470368,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/18,-29.0,13.0,-29.0,-21.0,-6.0,9.0
470369,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/19,-23.0,19.0,-27.0,-16.0,-4.0,8.0
470370,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/20,-28.0,16.0,-33.0,-17.0,1.0,7.0
470371,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/21,-37.0,8.0,-38.0,-22.0,0.0,7.0
470372,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/22,-31.0,12.0,-39.0,-21.0,-6.0,8.0
470373,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/23,-33.0,7.0,-36.0,-23.0,-10.0,9.0
470374,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/24,-30.0,12.0,-38.0,-22.0,-9.0,9.0
470375,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/25,-28.0,17.0,-32.0,-21.0,-7.0,9.0
470376,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/26,-39.0,17.0,-39.0,-30.0,-21.0,14.0
470377,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/27,-47.0,10.0,-47.0,-31.0,-10.0,11.0
470378,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/28,-53.0,4.0,-53.0,-33.0,-8.0,10.0
470379,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/29,-46.0,6.0,-45.0,-38.0,-26.0,14.0
470380,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/30,-49.0,1.0,-52.0,-41.0,-31.0,15.0
470381,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/3/31,-42.0,21.0,-46.0,-36.0,-27.0,13.0
470382,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/1,-36.0,40.0,-36.0,-31.0,-25.0,12.0
470383,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/2,-59.0,3.0,-44.0,-56.0,-57.0,21.0
470384,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/3,-42.0,23.0,-44.0,-30.0,-14.0,10.0
470385,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/4,-53.0,10.0,-57.0,-28.0,0.0,8.0
470386,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/5,-39.0,14.0,-46.0,-25.0,-12.0,10.0
470387,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/6,-41.0,10.0,-44.0,-28.0,-17.0,12.0
470388,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/7,-38.0,20.0,-45.0,-27.0,-16.0,11.0
470389,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/8,-38.0,21.0,-39.0,-25.0,-12.0,11.0
470390,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/9,-25.0,29.0,-34.0,-17.0,-7.0,10.0
470391,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/10,-29.0,25.0,-37.0,-16.0,0.0,8.0
470392,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/11,-40.0,12.0,-43.0,-23.0,-1.0,8.0
470393,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/12,-31.0,20.0,-40.0,-20.0,-6.0,9.0
470394,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/13,-38.0,10.0,-50.0,-27.0,-13.0,11.0
470395,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/14,-31.0,22.0,-39.0,-21.0,-10.0,10.0
470396,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/15,-30.0,22.0,-34.0,-20.0,-7.0,10.0
470397,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/16,-23.0,27.0,-30.0,-16.0,-4.0,9.0
470398,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/17,-27.0,22.0,-35.0,-14.0,2.0,8.0
470399,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/18,-38.0,12.0,-44.0,-21.0,0.0,8.0
470400,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/19,-30.0,19.0,-42.0,-19.0,-5.0,9.0
470401,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/20,-30.0,17.0,-39.0,-20.0,-9.0,9.0
470402,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/21,-40.0,4.0,-51.0,-39.0,-31.0,16.0
470403,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/22,-31.0,22.0,-39.0,-23.0,-9.0,11.0
470404,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/23,-29.0,18.0,-28.0,-29.0,-23.0,14.0
470405,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/24,-27.0,20.0,-30.0,-16.0,1.0,8.0
470406,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/25,-35.0,11.0,-36.0,-19.0,2.0,7.0
470407,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/26,-28.0,20.0,-39.0,-18.0,-2.0,8.0
470408,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/27,-33.0,11.0,-44.0,-22.0,-8.0,10.0
470409,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/28,-28.0,22.0,-39.0,-20.0,-7.0,9.0
470410,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/29,-32.0,19.0,-43.0,-23.0,-7.0,11.0
470411,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/4/30,-17.0,37.0,-30.0,-11.0,0.0,8.0
470412,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/1,-33.0,17.0,-36.0,-23.0,-19.0,9.0
470413,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/2,-30.0,22.0,-40.0,-17.0,3.0,7.0
470414,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/3,-21.0,31.0,-36.0,-13.0,-2.0,8.0
470415,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/4,-24.0,24.0,-32.0,-16.0,-6.0,8.0
470416,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/5,-23.0,29.0,-33.0,-15.0,-5.0,8.0
470417,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/6,-22.0,31.0,-28.0,-15.0,-2.0,8.0
470418,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/7,-18.0,37.0,-41.0,-12.0,-1.0,9.0
470419,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/8,-12.0,50.0,-47.0,-6.0,5.0,6.0
470420,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/9,-28.0,34.0,-53.0,-7.0,16.0,3.0
470421,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/10,-22.0,31.0,-37.0,-12.0,-2.0,7.0
470422,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/11,-24.0,25.0,-31.0,-14.0,-6.0,8.0
470423,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/12,-24.0,29.0,-36.0,-14.0,-6.0,8.0
470424,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/13,-30.0,23.0,-44.0,-19.0,-6.0,11.0
470425,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/14,-16.0,36.0,-29.0,-8.0,-1.0,9.0
470426,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/15,-18.0,31.0,-30.0,-5.0,4.0,6.0
470427,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/16,-28.0,21.0,-37.0,-11.0,6.0,7.0
470428,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/17,-23.0,29.0,-33.0,-11.0,0.0,8.0
470429,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/18,-27.0,21.0,-37.0,-16.0,-5.0,9.0
470430,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/19,-24.0,29.0,-34.0,-16.0,-3.0,9.0
470431,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/20,-25.0,31.0,-24.0,-15.0,-1.0,9.0
470432,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/21,-16.0,35.0,-19.0,-7.0,2.0,8.0
470433,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/22,-21.0,27.0,-23.0,-5.0,6.0,6.0
470434,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/23,-28.0,20.0,-26.0,-9.0,7.0,7.0
470435,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/24,-26.0,26.0,-35.0,-13.0,0.0,9.0
470436,BR,Brazil,State of Rio de Janeiro,,,BR-RJ,,ChIJw4riypQYmAAR0IMFwRrDSQM,2021/5/25,-27.0,23.0,-28.0,-14.0,-3.0,9.0
