,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
69464,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-01,-54.0,-40.0,-6.0,-71.0,-78.0,28.0
69465,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-02,-39.0,-22.0,-27.0,-51.0,-29.0,12.0
69466,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-03,-37.0,-23.0,-24.0,-46.0,-23.0,9.0
69467,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-04,-33.0,-18.0,-29.0,-50.0,-44.0,16.0
69468,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-05,-35.0,-15.0,-27.0,-53.0,-45.0,17.0
69469,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-06,-36.0,-19.0,-26.0,-56.0,-45.0,18.0
69470,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-07,-37.0,-19.0,-28.0,-56.0,-45.0,18.0
69471,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-08,-37.0,-18.0,-32.0,-58.0,-43.0,18.0
69472,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-09,-37.0,-17.0,-28.0,-54.0,-22.0,12.0
69473,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-10,-36.0,-19.0,-20.0,-52.0,-22.0,9.0
69474,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-11,-35.0,-19.0,-24.0,-56.0,-43.0,16.0
69475,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-12,-36.0,-17.0,-20.0,-55.0,-44.0,17.0
69476,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-13,-37.0,-21.0,-21.0,-58.0,-45.0,17.0
69477,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-14,-37.0,-20.0,-20.0,-56.0,-45.0,17.0
69478,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-15,-38.0,-18.0,-22.0,-56.0,-43.0,17.0
69479,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-16,-38.0,-18.0,-19.0,-55.0,-24.0,10.0
69480,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-17,-36.0,-21.0,-7.0,-55.0,-23.0,8.0
69481,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-18,-32.0,-20.0,1.0,-58.0,-55.0,17.0
69482,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-19,-39.0,-20.0,-34.0,-57.0,-44.0,17.0
69483,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-20,-39.0,-23.0,-32.0,-59.0,-45.0,18.0
69484,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-21,-37.0,-20.0,-22.0,-57.0,-44.0,17.0
69485,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-22,-38.0,-17.0,-38.0,-57.0,-42.0,17.0
69486,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-23,-44.0,-25.0,-65.0,-61.0,-27.0,14.0
69487,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-24,-39.0,-24.0,-36.0,-56.0,-25.0,10.0
69488,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-25,-42.0,-30.0,-59.0,-62.0,-46.0,19.0
69489,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-26,-35.0,-20.0,-28.0,-57.0,-43.0,16.0
69490,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-27,-34.0,-22.0,-23.0,-57.0,-43.0,16.0
69491,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-28,-34.0,-20.0,-27.0,-55.0,-43.0,16.0
69492,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-29,-41.0,-26.0,-60.0,-61.0,-44.0,20.0
69493,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-30,-32.0,-17.0,-25.0,-53.0,-20.0,9.0
69494,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-01-31,-32.0,-21.0,-21.0,-52.0,-21.0,8.0
69495,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-02-01,-33.0,-21.0,-31.0,-56.0,-41.0,15.0
69496,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-02-02,-33.0,-18.0,-19.0,-54.0,-42.0,15.0
69497,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-02-03,-32.0,-19.0,-22.0,-56.0,-42.0,15.0
69498,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-02-04,-33.0,-19.0,-23.0,-54.0,-42.0,16.0
69499,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-02-05,-33.0,-16.0,-25.0,-54.0,-40.0,15.0
69500,US,United States,California,San Diego County,,,6073.0,ChIJHWD_IzDr24ARKAeA6yv9DTU,2021-02-06,-31.0,-14.0,-17.0,-53.0,-19.0,8.0
