id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta,t_alpha_delta
9080,60.0,1.5003260093837354,-8.371161992276175,-8.691671883031292,0.004250132044074057,1.071244078964366,0.3772777330716272,6.0,31.0
9081,55.0,1.1866062053757345,-4.51297366330163,-2.8228797937318486,0.0022223280640642925,1.4839195853231937,0.17502179529086193,6.0,12.0
9082,45.0,1.4284611812525578,-0.1022698324199034,-7.7246494079084815,0.00402431263779455,1.035956805381413,0.30406213424199635,6.0,24.0
9083,54.0,1.1959981503461488,-6.068290311038933,-2.9069158444495042,0.0031381202342592113,1.409433294980701,0.18760529634960518,6.0,1.0
9084,47.0,1.374898360889942,-7.502613936142703,-3.3772705946177783,0.004539631340040666,1.3386073442550404,0.2807794867729418,7.0,29.0
9085,48.0,1.2903743880452774,-1.1562288046703666,0.9845936474605897,0.0037229694344123416,1.01383018840468,0.24320102690562084,7.0,6.0
9086,54.0,1.2547320318524111,-6.922724686294407,0.07554084014747886,0.002023975047758721,1.4455004023595694,0.20289536385754836,5.0,25.0
9087,48.0,1.4806046546549338,-0.49979097404051664,0.015191772301563211,0.0038905799056478093,1.1346183876440064,0.32686880946708224,5.0,41.0
9088,53.0,1.2811579561159634,1.8174432832351186,-7.005192515758383,0.004115391842847353,1.3652789846036373,0.253830766912544,6.0,11.0
9089,60.0,1.2383838334953756,0.11524438154441252,-3.349951250457873,0.004234274686017156,1.3339214079276192,0.22410666375854113,6.0,31.0
9090,60.0,1.3676380666151668,-5.306457074143946,-3.5786614134333936,0.0016535476558384276,1.2919476140598536,0.24884984660701254,5.0,1.0
9091,53.0,1.2627719157980608,-1.5873220543298365,-0.35872817510431515,0.0024390994064319798,1.030037401827067,0.2032700384109546,4.0,5.0
9092,46.0,1.397029124743488,-5.335649289604625,-2.491158188542656,0.0022363369606215803,1.471485366350096,0.2678152858520315,7.0,3.0
9093,46.0,1.233042874660526,-3.8750463072215444,1.5130760031328396,0.0037768431066710416,1.0401864694023553,0.1861884099856043,6.0,34.0
9094,62.0,1.1575421594168647,-5.610730265664983,-5.193239459580822,0.00238667661456459,1.2822137407542429,0.14556188850128587,6.0,27.0
9095,48.0,1.6176039839737817,-7.858340937002366,-5.2556154887978925,0.0026031447537549404,1.2035875398676648,0.36015494630641215,6.0,27.0
9096,59.0,1.236500984662099,-1.123252295261727,-5.568562439536189,0.002902997102724131,1.0809436423877523,0.20699629732447303,7.0,11.0
9097,53.0,1.1479489657552857,-9.058350428607959,-0.5188299028303873,0.0030481938970503717,1.064746100858166,0.12872762945367308,4.0,22.0
9098,43.0,1.4830947091501518,-6.149930231765449,0.11782360987944418,0.0030980805545989063,1.3749066110778339,0.3084181539753638,6.0,25.0
9099,63.0,1.5728032192572328,-2.0104383030954214,-6.311584286589735,0.0031155768517254104,1.262158886403759,0.3707427481359651,4.0,9.0
9100,45.0,1.6157779433834558,-7.933616429201127,-2.4026567430618084,0.002553930889874405,1.2114911037354184,0.3654960667570408,4.0,40.0
9101,57.0,1.2492612313631126,-7.951758820396899,0.7894714152451237,0.003665170413528352,1.4875868483359136,0.21825032840647526,6.0,29.0
9102,60.0,1.4892099430941237,-2.140317647602379,-2.7071887458243626,0.004243195027882875,1.196282257351766,0.34811456949084424,6.0,27.0
9103,53.0,1.4042657604399604,-6.355749687972892,-1.6292795693042903,0.0027412386108172197,1.4475305997685834,0.2981879324913167,7.0,19.0
9104,49.0,1.3712358995100067,-3.9041455546565587,1.5824731978481839,0.003899288641789546,1.4529051055476945,0.2799107491644255,7.0,12.0
9105,49.0,1.2066134143199754,-3.687764355208272,-2.576645249356867,0.003771401748429688,1.0640443479038293,0.17071941445623526,6.0,28.0
9106,41.0,1.551783077074314,-7.234786210197033,1.9005906243748614,0.003626437980565203,1.0452436745692948,0.3568836948369627,7.0,19.0
