id,Alpha_increase,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta,t_alpha_delta
9120,2.2876850297384212,44.0,1.9135985985658603,-2.113846807655621,-0.8755304700121499,0.004079233504415989,1.4743011124725127,0.2944320187192054,5.0,14.0
9121,2.072023579789362,53.0,1.8579322653197012,-5.910356226626136,2.0229087124951484,0.005496585749004575,1.4810163240296805,0.24140978352699832,6.0,14.0
9122,2.3570699263936223,53.0,1.8638483868068563,-0.7290324225389382,1.204857232593912,0.0026738969283302055,1.466571033527172,0.2806072330814487,0.0,10.0
9123,2.448249018284191,53.0,2.2237048997054827,-4.6380916822147595,1.7800169452122934,0.00619654634878119,1.235495368133992,0.33368325489893474,6.0,14.0
9124,2.097630509024708,53.0,1.6140505521088038,-6.686533039736493,-4.4965831034591055,0.004569196010506822,1.3701480636947743,0.1626782336859331,4.0,6.0
9125,2.3930605885471725,57.0,2.115203792508896,-7.16959191579882,2.297332252569378,0.005790665446080569,1.16688199366547,0.34364921007066485,4.0,14.0
9126,2.260178535742075,53.0,1.7050640092729001,-2.4794851679367227,-2.7846345633709664,0.008621049314014547,1.2007336461948763,0.21590129560370888,5.0,14.0
9127,2.3558154387933006,53.0,1.9076050580823365,-2.544788222782807,1.6951473154530368,0.007477054868965998,1.4023454008286784,0.2656146247171248,5.0,13.0
9128,2.4817613963279044,53.0,2.248355848894766,-7.463383621438696,-0.5151392593856352,0.003694703371034453,1.259295545178225,0.35002726272576534,5.0,14.0
9129,2.0041802633531467,53.0,1.8941870366056408,-8.22162466415989,0.4760626348746124,0.004700788368168415,1.2481180259378857,0.2517749612070969,5.0,14.0
9130,2.3078304822423816,53.0,1.9050154579938154,-6.838826160846275,-5.839518683622036,0.009383155054260354,1.3157595894156209,0.2847300486509423,5.0,5.0
9131,2.1586283572471094,40.0,1.6951373056141117,-7.545546436930273,-4.994205334993729,0.003117627390865134,1.1881260370676439,0.1560501630708861,5.0,14.0
9132,2.391968441460499,58.0,2.300452240792397,-9.099785243958301,-0.8161202951848721,0.004271073841694058,1.0162352170614573,0.3871242221124572,3.0,4.0
9133,2.3221677358609236,53.0,2.2467262624180924,-8.54622670570923,-0.5538948800756567,0.00450386672057149,1.4612805786023564,0.3422673912092186,5.0,14.0
9134,2.464565493232271,53.0,2.1628817436167544,-4.403188957730306,1.0596619391466893,0.0046266191811723135,1.4992773857387838,0.3436076512449453,5.0,14.0
9135,2.0712653746558742,53.0,2.1771686341309535,-2.9492505364042785,-5.632525574787931,0.008237445981291919,1.1370816245248212,0.395719886047394,5.0,2.0
9136,2.229632649882672,53.0,1.6488870713734676,-4.289346927759138,-3.04793076168528,0.0061649537482836815,1.431653392714672,0.19430348839925798,5.0,14.0
9137,2.14702645799772,53.0,2.0903833474849365,-4.7693676311198,-0.8017805272142045,0.004403046292349812,1.3962119226164278,0.3375311003617644,4.0,14.0
9138,2.4083793852140714,53.0,2.009493287466165,-7.940656693498912,-1.2290352965707072,0.005596272291587164,1.4696652313708172,0.3072936881160743,4.0,14.0
9139,2.1787113772424265,58.0,2.122672616538429,-4.529027353473133,-3.686375875116074,0.0028667198830812537,1.459018598380507,0.3713065153688069,1.0,14.0
9140,2.0481039116350175,53.0,1.8146221007549181,-4.869502804823727,-2.2358452849586854,0.0006404095930707631,1.3382739841537052,0.21556148967252414,1.0,14.0
9141,2.2217039535938348,53.0,2.0402995669091575,-6.321439595363531,-0.18187279515501587,0.0088619444317996,1.462820023326551,0.3351613368388415,6.0,14.0
9142,2.3656340297258396,53.0,1.9715870750859095,-9.006941220221115,1.4664922531281024,0.004224999305287759,1.448436910341087,0.2702953643985709,5.0,18.0
9143,2.181942039513793,53.0,1.6686660136726268,-5.45743083386386,-2.995042624676029,0.007086804545021177,1.4668127817959007,0.20956382182608593,5.0,14.0
9144,2.342480252763086,53.0,2.259820263781833,-8.072237984722912,-3.3375684867874247,0.009941597612530677,1.2772829366886718,0.36550570586489517,7.0,14.0
9145,2.3756929639859257,44.0,1.7985538362140665,-6.9979001982766365,2.069502498872029,0.00465882551721534,1.3561824288250575,0.190101752629921,5.0,15.0
9146,2.2518886271213763,48.0,2.1046944423790785,-4.388065695342999,-2.8859739708567598,0.004372313524978301,1.4464535868717887,0.3319471064633972,5.0,14.0
9147,2.3640603327078753,53.0,2.18952273063171,-3.6225223044216106,-0.8851103655379668,0.004276933741728144,1.3853261921642233,0.3678796832107966,5.0,14.0
9148,2.3074431148387875,53.0,2.023159749037032,-8.821143254806348,-0.9280486826659101,0.004623218792398973,1.3963575564955668,0.2834994326864566,5.0,19.0
9149,2.1762431878284487,53.0,1.9692879453219558,-3.307475431495557,-1.6843682128046669,0.0008127279574062912,1.2344467254030498,0.291418587992212,0.0,20.0
9150,2.305744254618521,53.0,2.162418103562003,-6.840129011581587,-0.5736125786920603,0.003723203626316209,1.4133144322333224,0.31557819900602513,5.0,14.0
9151,2.260741998759577,53.0,2.1043170028786338,-2.153034118661637,-1.3771962062691094,0.005719153256677864,1.389257900789672,0.39066598529509133,6.0,14.0
9152,2.3143773119092366,53.0,1.3731635848592496,-0.2440872618924148,-1.7123449208905583,0.012626855312537995,1.4952571456856365,0.22114623573851627,5.0,17.0
9153,2.416960364647112,53.0,2.2949697636069883,-6.365693080031269,1.032090846311412,0.012196907042000939,1.4977050451389535,0.38940158768216254,7.0,14.0
9154,2.3143668404698645,53.0,2.1367512561844695,-3.7536579195264874,-6.842458070070689,0.008053420209639135,1.371339319665773,0.3892973242735661,5.0,14.0
9155,2.406206087882911,53.0,2.2394416328347404,-7.139878769152318,-2.62103035533314,0.003755556853939335,1.3578141641224544,0.3426998307165354,5.0,14.0
9156,2.2091413361935084,53.0,1.963391204903536,-2.02785273320346,-6.653694195179624,0.005590714248012441,1.3270260486345564,0.385236018155231,1.0,14.0
9157,2.366391135196274,60.0,2.2649138361827337,-4.655899678574376,-1.497666853872733,0.007574425064418197,1.4739885116540676,0.37951381877559426,5.0,14.0
9158,2.2700470759936326,53.0,2.1429322474184254,-2.262358187793298,-1.0166085609022324,0.0044109342054879565,1.1969861941404334,0.3661238739995395,5.0,14.0
9159,2.0671528718195846,53.0,1.839834448227053,-3.98779976485349,2.0314861934943096,0.002981732016735509,1.4505595316105022,0.22762080306037358,5.0,14.0
