id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta
6060,29.0,2.2540078030197495,-1.4343068717549676,-3.8284145654737376,0.0038189963384840362,1.444222586465593,0.2932762314482399,5.0
6061,23.0,2.0347416619999765,-6.032636734696733,1.034777622464417,0.005099436432953226,1.243109201768894,0.26488915917781614,6.0
6062,43.0,2.2244245077238,-3.7670976720823806,-6.904769486303059,0.0017144111970697586,1.1295781136159817,0.3200649447550367,1.0
6063,8.0,1.740181479287833,-4.385402494026923,-8.745497609061736,0.004134684716738397,1.0078587538279098,0.14035282263538137,6.0
6064,38.0,2.093025435244703,-4.196447828422823,-7.147452252261537,0.004572731553330062,1.143387379951442,0.26540748406321135,3.0
6065,6.0,2.1365990514593385,-7.1229224883938596,0.7925381808833929,0.0024577557927355016,1.1688245596034428,0.2952293040343872,7.0
6066,14.0,2.5659136772094397,-7.761432026777764,-5.986096167572416,0.0035634875868599926,1.103352352289313,0.3475022568353699,7.0
6067,56.0,2.122612268995432,-3.9900254074135533,-4.350703916377684,0.004875944556346187,1.083524194512334,0.26109088750570036,1.0
6068,33.0,2.379651360695235,-4.068795317847831,-0.3853063459498175,0.002286763593073179,1.0925868999414217,0.3292457538689268,3.0
6069,46.0,2.5317745554800233,-4.450464458324384,1.6903819089908585,0.0016526135261465665,1.225804854464303,0.3350541683469221,1.0
6070,28.0,1.879654611057613,-8.06213041751528,1.3427701364864342,0.0031615978592168313,1.130238130397835,0.2080300608512757,4.0
6071,42.0,2.565354187501872,-7.8429607417917415,-0.9225166718744764,0.0016852203686645887,1.110348965452894,0.35304607583713543,2.0
6072,25.0,2.368706984039369,-2.5500045875904336,1.500513271296334,0.003935500717220016,1.3345177564248982,0.3445313779152567,5.0
6073,25.0,2.2428279913027827,-0.0675257172183763,-5.629882453637924,0.0018375452973938423,1.3422884729924467,0.3171243266740138,4.0
6074,37.0,2.049106286754217,-5.383175788990885,1.3520133386350253,0.00387334985928764,1.2214128615401918,0.2673253906107651,3.0
6075,9.0,2.4598319599572465,-5.836311447357361,-2.566640086465517,0.001716908657165202,1.1942019262491466,0.3293592093172857,7.0
6076,32.0,2.266365172759631,0.3371727417841671,-1.2980125731485275,0.004609757797389501,1.0071099067098574,0.3055673749001938,4.0
6077,34.0,2.3181950148066255,-7.533490913757548,-2.3270651333570336,0.0018708328461565736,1.2768787316204415,0.29571020861657293,2.0
6078,44.0,2.113197316915857,0.338532847161664,-4.654664203604182,0.0036454953681476516,1.3709550468567622,0.24189037583892423,2.0
6079,27.0,1.7762260995621046,-1.8223879310278186,-4.409288603782345,0.007742925143197945,1.2655665470165924,0.1511052950444773,6.0
6080,31.0,1.646675708093681,-6.672430680772523,-6.4348910959301975,0.005832908739864837,1.0535215754908462,0.12374362738590781,4.0
6081,29.0,2.114211766920044,-6.722577571842803,0.39133169544013224,0.0044910099268331005,1.0402586288377242,0.2665250424830369,4.0
6082,21.0,2.16018446327016,-3.4060644054646687,-7.586420629275402,0.0050522842774862915,1.2062237897386747,0.2946614357445378,6.0
6083,47.0,2.00011265171653,-4.191439984138173,1.536798480978311,0.004318064275029437,1.4108059698558428,0.2222002891715043,2.0
6084,15.0,2.4033983137843116,0.4274325348298118,-7.480153057106816,0.0017955779971321796,1.3696623579372746,0.32825512232469584,5.0
6085,39.0,1.715544417652972,-1.746189449907689,-2.512309079546795,0.0016866321620089518,1.2684207197839323,0.12001086791685628,1.0
6086,62.0,2.477409883576581,-0.13946013409723745,1.599179297597367,0.0020806311155125022,1.059758182736497,0.33070774700163896,0.0
6087,33.0,2.0307779927427188,-1.1374244485073202,-8.619720995689615,0.0032563167070646516,1.062882117364097,0.20680233642008936,4.0
6088,41.0,2.039943802847236,-2.5869007773379984,-4.027905377649326,0.003694526441862667,1.0645959057586605,0.2136936296118755,3.0
6089,58.0,1.9361814940740774,-5.703080422346651,0.525060833717995,0.006157516473721548,1.3671484013240902,0.24522348350460138,1.0
6090,31.0,2.16461747818053,0.7073977003327208,-6.561487404510767,0.0031299410671333325,1.385601373845267,0.23776369494905025,4.0
6091,25.0,2.4444860877882113,-0.6200204596270579,-5.799992627181593,0.005255307720743022,1.4310815728180326,0.35399877175192757,6.0
6092,19.0,2.418375923572188,-4.932016358852742,1.8613483259420747,0.0036574480644724844,1.0679365818942455,0.3052699883513281,6.0
6093,47.0,2.2311252141479847,-6.828242025956337,-3.4555633637657905,0.0042176626053679585,1.4058263287092,0.3218248609288559,2.0
6094,46.0,2.618336667544171,-8.078049634432745,-3.9523901456686703,0.002839414501525637,1.3250438852750281,0.3627716612470741,2.0
6095,28.0,2.3508650896254153,-8.077361429249805,-3.3517542441369628,0.00930491444730167,1.1146526310545573,0.3217130280086656,7.0
6096,22.0,2.313433177392459,-3.0479738008119845,-0.24056407670969326,0.008340821356092383,1.1089780207558613,0.31270223241577966,7.0
6097,45.0,1.8731376058853986,-5.541068022602988,-6.2722353703986835,0.005588091225285518,1.3443276169555878,0.17883097587956648,3.0
6098,30.0,1.939071570497717,-0.000928764654805514,0.7575274004007523,0.0016666139490934967,1.3427330351925713,0.21822605226909175,2.0
6099,32.0,2.4975712632389624,-3.8057332381970297,1.8700034015457894,0.006412014798018721,1.298778160652638,0.32376582097636114,6.0
6100,14.0,2.138380908692013,1.5193559979111653,-2.58860511401772,0.0022887740772455797,1.1869948534573362,0.2155057461325665,6.0
6101,59.0,2.359468682106205,-4.6186142349757215,-2.2758981155236664,0.005147433859866689,1.2925376740449894,0.32109522430111515,1.0
6102,54.0,2.434678369174832,-4.863690582912371,-3.2618237603207856,0.004522854965511312,1.156490925700371,0.31680481534681315,2.0
6103,40.0,2.1382957769417823,-0.08422439980926211,-1.8301813689206128,0.008224658093862657,1.3138413739426298,0.26148896835356006,4.0
6104,47.0,2.2195676478690527,-1.9660764599076055,-7.469792509836822,0.003960603612801034,1.492589176219399,0.2703812810627183,2.0
6105,31.0,2.708630875301074,-2.347330309692171,-4.127372834812995,0.003700266848139254,1.0480970929164062,0.37781889986660355,5.0
6106,5.0,2.596725465475423,-1.3916206581986033,-5.73865353859053,0.0020714499551276974,1.4012675181574135,0.3514265981821361,7.0
6107,24.0,1.8697965611457144,-1.2635488629559593,-5.679394400685366,0.003751803813134838,1.3802846039785799,0.19328059591926527,5.0
6108,10.0,2.5876455704545616,1.1720390506710143,-6.557171940753837,0.002221956927553657,1.213104243344138,0.37040498512774983,7.0
6109,25.0,2.288587662878755,-3.8710386856183803,-5.681720561046644,0.0035645404346748644,1.2709266032608262,0.3399612711808746,5.0
6110,24.0,2.342174947737547,-4.04616747389254,-2.8905318552362353,0.0035243077317966935,1.3554461387506629,0.28872595355061953,6.0
6111,36.0,2.1207099763153248,-4.014012391621813,-2.1198958288266367,0.008819287602366182,1.187636580296728,0.2694064114916411,5.0
6112,37.0,2.4466619795142397,-7.289513815400822,-1.3971896331077411,0.0033404802848235322,1.3102202761012445,0.3283622001675851,3.0
6113,28.0,1.7907229749334115,-0.7929115693592543,-8.962521656099653,0.0027961630655769037,1.2271636010675926,0.14742445551447075,4.0
6114,45.0,2.1597111804070384,-6.602123276336592,-9.038203625578449,0.0028118298488434158,1.2087454834961888,0.24381106535613753,2.0
6115,37.0,2.439514877256538,-6.572455569175892,-4.720351033940128,0.0024433079827162916,1.353328511711706,0.3143939658309705,3.0
6116,28.0,2.4875915860206472,-5.231828461140195,-1.8822721708828758,0.005817906006588996,1.4649343088676428,0.35550761175762413,6.0
6117,41.0,2.2318182875057198,-9.056723516773543,-1.3527017075726462,0.004626696750230962,1.4377306621685892,0.3269854817260982,3.0
6118,30.0,2.3476438739827032,-7.427002188803057,-6.311218549431546,0.008443130910643557,1.1510576838129394,0.3237068371825536,7.0
6119,30.0,1.891461451807031,-4.3781813765542115,-1.4993258564330274,0.007086798495075818,1.350038695038729,0.20045667477939152,5.0
6120,32.0,1.7849502793282928,-1.6944175789885876,-4.1984445070174745,0.003252758081245803,1.3633251730012228,0.17067451003826595,3.0
6121,15.0,2.6727179682747497,-6.568339237974315,-0.5447050345442538,0.0007544178285896093,1.4689545991117308,0.3426889135469137,5.0
6122,45.0,2.3510093966478447,-5.1072012591443965,-0.09355128178966199,0.005488511188055771,1.268850748197219,0.3068785987295602,3.0
6123,37.0,1.9585857605342165,-2.2540125456054256,-7.93719323764107,0.00164153623385445,1.2130145440456652,0.2353680438243401,1.0
6124,45.0,2.396335044500448,-2.579460971774383,-6.555520190453266,0.0054642305653438035,1.1660296341645573,0.3486464108582997,3.0
6125,28.0,2.172821205655806,-1.1022927253947394,0.5513199600491794,0.005200167227411182,1.4920940280717487,0.2739440727733164,6.0
6126,9.0,2.279263404434732,-3.8632866599054823,-4.74331053941338,0.001977545800223799,1.3119982127755185,0.31987985183684015,6.0
6127,47.0,2.434334603901091,-6.300936228731033,-2.2184644559993725,0.008046647202171598,1.0834439239914735,0.3461381489454311,4.0
6128,40.0,2.011502777726169,-2.51443411576315,-6.817284568525641,0.00605121346887565,1.195929245644906,0.22540665289125758,3.0
6129,28.0,2.552314851920688,-5.715803200991316,0.5351211002032523,0.0062349044628329095,1.4624282378499909,0.3614478354324675,6.0
6130,29.0,2.815536783934823,-7.252032049893178,-3.032568111905444,0.0011400335816775843,1.3148864268121014,0.39865577764329896,3.0
6131,39.0,2.202718213535952,-3.0754878466031013,-3.335973913470308,0.002643277101803842,1.463244484297997,0.30313867872475353,2.0
6132,41.0,2.267638706145107,-1.0647774367595226,-4.280935921445951,0.00451846643855626,1.1105852053869156,0.292089730878398,3.0
6133,38.0,2.0801037830019844,-3.76069762279265,-5.403248214733759,0.008568165757577984,1.2900777413543612,0.26603665126591997,4.0
6134,34.0,2.037265010046686,-3.7253257651872325,-6.865427738954457,0.006597915287258182,1.350438262803287,0.23540902491723065,5.0
6135,6.0,2.1063663146530955,-5.6431691233016235,-7.680732728866628,0.003600974225185457,1.3878106733317679,0.25280762088060627,7.0
6136,37.0,1.9314545690142264,-8.281664256360864,-0.33929878126896174,0.0014295902649919148,1.2148270639855816,0.1994162998414575,0.0
6137,23.0,2.2905301176385255,-1.7651883826485724,-3.9664746151451005,0.006655313790216697,1.4060842167645358,0.3080633538779257,7.0
6138,63.0,2.072536293193338,2.1414134127414846,-4.031933030106257,0.004554190931767986,1.3280224185306764,0.2704498984337099,0.0
6139,50.0,1.9609195419633556,-4.577304960762989,-5.135579861881275,0.005686499948507733,1.0880733808284515,0.23234792868528714,2.0
6140,58.0,2.4594086655086347,-8.560896804152183,-0.08509195574084957,0.002471992243316369,1.183784795572373,0.32367098772464137,1.0
6141,30.0,2.0857544470758183,-8.809403163427943,-7.039284269398101,0.00401339197354434,1.3465930690368066,0.23885344083364218,4.0
6142,37.0,2.0318179043730162,-4.278989799944991,-4.633965855718776,0.0049004623121237795,1.1682129642960788,0.23064093418533138,4.0
6143,3.0,2.057398299495837,-5.980979602628248,-8.579920548896588,0.0030747272830814847,1.2910122664072177,0.2470517505367165,7.0
6144,32.0,2.2089142309717347,-3.394708066490611,-4.179090555578615,0.003842006677753299,1.2318260964931678,0.28137319966811314,5.0
6145,43.0,1.8871649327673867,-0.2641376076070766,-6.145497312753301,0.00564397710642219,1.350592754018212,0.18023518657994866,2.0
6146,37.0,1.9667271545801321,0.11186199405686859,-5.273228479443358,0.003863305320434847,1.0674374816212273,0.21865296015099428,3.0
6147,31.0,2.719472659593704,-4.849489488758492,-8.301149251299453,0.004777963658310577,1.4055677367018693,0.3686091475211849,6.0
6148,37.0,2.234997462383114,-6.730080231346533,-1.1688134683221616,0.0023307396660518205,1.4699560960513849,0.31975238973171777,3.0
6149,34.0,1.9440913292752122,-5.613655358152781,0.47308240526717305,0.002187510025032638,1.0493362969028068,0.24087406052514201,2.0
6150,34.0,2.102808026484961,-5.9149742261697815,-8.994160597953814,0.005544622462404727,1.2440687996704174,0.2542015492685706,5.0
6151,36.0,2.351246638903011,-5.331477974557447,-5.501811598770974,0.0016931030604318046,1.3279605686484137,0.2980689262796072,3.0
6152,38.0,2.289981433813803,1.9998438390603603,-3.092131287330048,0.004655897366234499,1.38182801138762,0.30170305720833995,4.0
6153,9.0,2.1768468091301347,-1.0190200088362817,1.3079991217649303,0.002534357716153267,1.360299105747989,0.26899639770517597,7.0
6154,41.0,2.056012987066094,-5.471038227637746,-0.29222638701282433,0.0030534580859340166,1.2597815322687875,0.2792535250134888,2.0
6155,31.0,1.9777227841075875,0.25489550709448394,0.058361528026342535,0.0016898222671792047,1.2645581832987245,0.186881994012091,2.0
6156,15.0,2.3298730955535865,-1.2232503665699703,1.1604017228216206,0.0022451954251629766,1.4510124954094386,0.3354952788928104,6.0
6157,20.0,2.438730085390891,-3.5741980566958333,-6.640290007260923,0.003757600334706958,1.4495237473600402,0.3251516360600005,6.0
6158,35.0,2.247309543015258,-1.914961515313553,-4.145048347807573,0.0031816626166061685,1.3422021021844908,0.30094053622939926,4.0
6159,36.0,1.9087430623944557,-2.826921871424042,-3.9181458419157544,0.004308520978231437,1.1952504656910445,0.1748351559207996,4.0
6160,24.0,1.9852364090810717,-1.4367677663107683,-2.786704042079304,0.002347571884758831,1.339689163421336,0.1927550248884994,5.0
6161,29.0,2.0384771915619613,-4.469243596277973,-6.653632581730868,0.007103645329792516,1.2365002575727961,0.2625493572800038,6.0
6162,32.0,2.2838475600790047,-8.238786349608755,-4.647878236860052,0.003545041995303558,1.2700097303578892,0.30909511240679177,5.0
6163,37.0,2.419550081076193,-3.8871031867519057,-8.540769552241837,0.0012984392620957208,1.112552894183467,0.3633557339107368,1.0
6164,18.0,1.8383054197474984,-2.454474389531705,1.8208589747275417,0.001083216088976395,1.3989295164727251,0.14679263676875676,3.0
6165,24.0,2.4236274025834974,-5.883143608713336,-7.7990109274829615,0.008194285387416091,1.3222347937805032,0.3616671773271306,7.0
6166,24.0,1.7823785714853944,-3.816678239013018,-1.738853726933169,0.0035636569798422352,1.1623215288102082,0.18476901152095287,4.0
6167,27.0,1.938532918748348,-2.99777701550129,-1.1391317980158757,0.003987324224288867,1.3881590357529108,0.20643330367921614,4.0
6168,20.0,1.903601254332314,1.6329516242964401,-3.3702203598031186,0.00426680542501034,1.0079449973448011,0.1830560161597966,6.0
6169,18.0,1.8340885481310503,-6.014731364386224,-1.6870523429277933,0.006120166540893169,1.101025269226162,0.16528691319744815,7.0
6170,36.0,1.8103323774318454,-0.3134912275697374,1.8519249626462424,0.0037049364193645676,1.1319568390166361,0.18650222974495892,3.0
6171,27.0,2.2637536140527605,1.620256004560185,-0.04778100124931295,0.004966778963340808,1.258060353037245,0.2823964788152232,6.0
6172,44.0,2.505203335773287,-5.5210767367909686,-5.1539077981374986,0.003226437857048482,1.4192130676211607,0.3646782711816211,2.0
6173,27.0,2.3791242088649276,-6.284626807034602,-3.1551247000206493,0.0034754476608906595,1.313399692666663,0.30130838286647504,6.0
6174,27.0,2.116119276397548,0.4290281650480012,-6.941305698445784,0.0006210984387306645,1.1286594033836876,0.28675206392286984,1.0
6175,22.0,2.3489406281864476,-3.513903222890022,-0.1192158910740323,0.004852021584665792,1.2192350993188577,0.2858078251385683,7.0
6176,38.0,2.2015939264689184,-0.3745447530058805,1.190314964455661,0.007352238166702654,1.1722065132381376,0.2698070710773322,4.0
6177,23.0,2.459122901016575,0.42528323631423814,-5.69095875531877,0.003800787592828723,1.2216598289276914,0.3090785098963447,6.0
6178,40.0,2.61357271691748,-0.787943385013287,1.5529943255003187,0.0033146488651970363,1.0405255995241514,0.3627149803551936,4.0
6179,24.0,2.164446299122342,-5.000245688226558,-6.578805380471981,0.004194404382807753,1.1427069694372416,0.2538071339857713,5.0
6180,52.0,2.13912969845069,-5.055195713621459,-3.000251352430289,0.0015676569369087563,1.3089433049664652,0.2734003730133634,0.0
6181,63.0,2.287114035276308,-6.183710502716863,-7.533533962553283,0.0035275769855663023,1.199838329500683,0.3227430990839157,0.0
6182,31.0,2.4261559617862325,-7.217884029796905,-6.033513243539683,0.0008726651681493054,1.1451492074764544,0.3141054017817155,3.0
6183,9.0,2.384593934090013,-5.567116663306765,1.8882411945422632,0.0025121622564571733,1.1734079511629367,0.3120427791493904,7.0
6184,30.0,2.388723867608232,-7.432380533373303,0.34007767244294484,0.0029401682262923273,1.281345150374587,0.3460029350492291,4.0
6185,25.0,1.7098803378819172,-1.2201015734762568,-0.9402491881803295,0.008744986654150227,1.1951091029431262,0.15198400711606033,6.0
6186,28.0,2.4041859683955864,-6.664515990054196,-7.423367790826361,0.004857545562159316,1.1955413240475123,0.3289034542877549,6.0
6187,22.0,2.4448925689831547,-0.6785750430698512,0.8761196611501789,0.0006311283923832741,1.279860739370409,0.34636486697008617,3.0
6188,25.0,2.2905396613545284,-5.559001559437778,-3.876773148392037,0.005749905636978825,1.2553331259050013,0.2781792611619319,6.0
6189,50.0,2.5639530915919293,-8.405330118789863,0.9428584426171435,0.002511238503462598,1.3588498305117742,0.3587052579391866,2.0
6190,24.0,2.112977652210519,-8.939023535661713,-7.484729900061013,0.006169128728306078,1.1673825939673355,0.25803042183664177,6.0
6191,38.0,2.466235338646173,-0.5244345092713538,1.8548561769817014,0.0010142234966586646,1.4346863287965879,0.37594220012975205,1.0
6192,49.0,2.1392460901654142,-1.0741386210506274,-5.680476722422282,0.005309274114818532,1.214666972775328,0.25016637409541415,2.0
6193,32.0,2.1494722038311243,-5.466210225737445,0.48365215255589133,0.0007955303357093116,1.2203431748700413,0.2879595080839056,1.0
6194,34.0,1.8826338624848573,-4.259840562544733,-4.305591060324353,0.008971920737578708,1.1602313301092053,0.18607591089873912,5.0
6195,33.0,2.607967475991681,2.2742831951144042,-4.253734938621418,0.0018939415356401665,1.4832737004004806,0.3306669300977542,4.0
6196,30.0,2.423528651994206,-5.921438526913796,-1.519182422955986,0.003041456678562366,1.35634420821335,0.3455681161414099,5.0
6197,33.0,2.328673290733975,1.402797766942761,-3.40530609234424,0.0010474053401140064,1.324408957893053,0.30530462792331087,1.0
6198,49.0,2.537633277017038,1.9623662232570211,-1.0469698302563695,0.002985535776104807,1.226445161727472,0.387141759855144,2.0
6199,34.0,2.63007363341727,-4.523763453436279,-8.331071122969773,0.0005874119839935103,1.2459856564520564,0.34431424781800224,2.0
6200,19.0,1.735057347985105,-1.5128690352803469,-4.095770089146342,0.006894532143382505,1.177013787217785,0.143378598088992,6.0
6201,18.0,2.3132689007058826,-6.110850917317148,-1.869032594706635,0.000836221210068795,1.4704455608956837,0.3358472990723046,3.0
6202,30.0,2.6623148721591643,-0.9230608412432153,-3.101892939779843,0.001321395184498583,1.234594166417301,0.3679176478656863,3.0
6203,37.0,2.1523752628632065,-8.537258918187577,-6.479491856134441,0.00407904036445954,1.4847165581627388,0.28230087874097903,3.0
6204,24.0,2.4557077060607866,-7.480790373832852,-8.350791816588552,0.003293044618727364,1.22644062543635,0.32765306895208,6.0
6205,36.0,2.6129727634264874,-0.10138775749480439,-2.5314795105031473,0.0018288709239830166,1.1801540116018072,0.3732070452680669,2.0
6206,42.0,2.139153225379168,-8.032829007827505,0.21789285724372343,0.0065134367670039075,1.1506952326437945,0.2798001187763528,4.0
6207,39.0,2.317230102312032,-2.3147850803606396,-2.475719644171453,0.009088546825162594,1.2165411348651165,0.3076435193924362,5.0
6208,39.0,1.8344287448462577,-4.177566269537477,-8.860542946126738,0.0024052051136887625,1.0316748092327468,0.15315189029660087,1.0
6209,28.0,2.587606097268701,-2.086122942636372,0.08012711061344513,0.007330944887899729,1.2876739718066703,0.3493672360299155,7.0
6210,22.0,2.1331465090438577,-8.483486657563128,-7.560475989126166,0.007230117753142003,1.1308573636391734,0.24393886609915277,7.0
6211,26.0,2.348321090890481,-0.10137444274377855,-2.93609780145021,0.006840620263981169,1.1897235370073775,0.3425114100464773,6.0
6212,20.0,2.3536676435729516,-1.111329875147884,-7.424496736873378,0.0026183856709002897,1.450369792402085,0.3281970247496122,6.0
6213,31.0,2.546661494488478,-3.4162599462259777,-6.830076343011021,0.011937704106142769,1.3651192887790853,0.3631801489560054,7.0
6214,11.0,1.8625592128039838,-1.2138922927485065,-8.921912739756458,0.0015817687681781143,1.370048239884836,0.19325297121503549,4.0
6215,16.0,2.1834423750985357,-6.888385232309731,-4.092612849413045,0.003805292109198632,1.122239848742325,0.2570683722811229,6.0
6216,32.0,2.552214321250402,-5.398064245797031,-2.8193922051954683,0.009479704718394637,1.190249014236544,0.36221877971748756,7.0
6217,54.0,2.192332080495302,-6.758285995891427,-7.622772852482135,0.0025494470133556064,1.0794739982140047,0.261891802304681,0.0
6218,36.0,2.3567723660286677,-3.965272122048023,0.016286402556844992,0.00696449028732842,1.0897131979175982,0.3419326016228288,5.0
6219,14.0,2.671563503287567,1.320864978282158,-7.0311389635231185,0.0009461876996910411,1.228484782441258,0.3534081469917275,6.0
6220,37.0,2.57127902487281,-6.635602221829981,-0.6471909102877257,0.0051096488658952275,1.417816341243138,0.3665673315918453,5.0
6221,19.0,2.1418082490219392,-5.4916029609271115,-3.7534156283137565,0.004979530229247613,1.2127388052336712,0.2982934006884715,6.0
6222,25.0,2.0347341995867225,-0.8614477213009692,-6.524056320485408,0.008530272903322426,1.1530186661447006,0.23983890928975476,7.0
6223,46.0,2.0960392335326787,-6.610547295737312,0.7934905328635455,0.004523618864331137,1.1883806744136947,0.2672783392862638,2.0
6224,28.0,2.269787113306519,-2.3752790024987434,-0.9735334654468567,0.002344418408347114,1.2419520751148108,0.2944370561733493,5.0
6225,14.0,2.126999392538639,-5.082184522368328,-1.4700749181611448,0.003283255450714809,1.242540350648824,0.23198232274746317,7.0
6226,21.0,2.28417824034527,-0.6055470541260838,0.20005095334797646,0.003929901631337764,1.363582195469843,0.2894756758414516,6.0
6227,33.0,1.7282661042880914,1.3447373261900968,-1.3130699438129354,0.006573691000694565,1.0974755102041138,0.1691859124819424,4.0
6228,26.0,2.150365347178566,-5.832325145511155,-7.91117400310045,0.0034766122718084724,1.3397298507222035,0.29510810863186543,4.0
6229,53.0,2.2680745970175944,-2.046148594809184,-1.1786013702387423,0.003308637965564392,1.3091194224455223,0.3038969377859647,1.0
6230,45.0,2.3019491394760743,0.2503812695602474,-4.231589521529484,0.002332491404135213,1.1160297778619486,0.33380011387782654,1.0
6231,28.0,2.158290887398692,-1.4767671814345482,0.13707498003280594,0.004403279575099291,1.3841412777267244,0.2976126872428339,4.0
6232,35.0,2.0124645678461612,-5.229807796526281,-7.068298410734169,0.0035232387752364646,1.0964090030723954,0.19718436554175628,4.0
6233,32.0,1.8423139879910913,-7.908982291276443,0.009387368736223783,0.003669503840857642,1.1208415180481142,0.17208931375436165,3.0
6234,28.0,2.0920073162271757,-3.168803952977091,-7.708687118555583,0.005612084988769925,1.3129985123567673,0.26400767201004555,5.0
6235,21.0,2.1372279471530935,1.8300494820116413,-4.492786546542338,0.0028035832693523006,1.3706307277424432,0.2325888776361582,6.0
6236,32.0,2.1592907457275388,0.1936249975809906,-3.0178243795812167,0.0014699790912472122,1.326505839525181,0.2668683836268149,3.0
6237,20.0,2.023730086895991,-0.7087365333985983,0.7275873232177414,0.0008029387090809632,1.199845025152161,0.23335547550449853,2.0
6238,29.0,2.2816453340574303,-7.395867616202116,1.0880473070566314,0.004284170382293524,1.3825046547380169,0.31796344076786287,5.0
6239,29.0,2.537798020924541,-4.054006857105975,0.9751975647834964,0.0031089451310584576,1.4686139092497454,0.3507888770013779,5.0
6240,22.0,1.9338077678841614,-0.7470043318283586,0.30682928607803195,0.004336987078890804,1.1948072590607481,0.17494022181286387,6.0
6241,33.0,1.8814179540691351,-5.965669607492622,-2.3171923501779217,0.00143696866154706,1.300641590677996,0.19768167000640388,1.0
6242,45.0,2.1328408187615584,2.185241708781223,-7.7473646932031475,0.010696204174336432,1.4334128806396864,0.27310953592039133,4.0
6243,18.0,2.052277052725505,-6.673658722500971,0.3832034826029902,0.0015985504920157882,1.447472522028117,0.2486510942161716,4.0
6244,41.0,2.632547573443814,-5.969727397153637,-2.1392257583504164,0.003900649306265627,1.3755395704274913,0.3654670600296356,3.0
6245,33.0,2.400526886359856,-0.9371740909011077,-1.0687339890034533,0.007745510170134479,1.322483740304856,0.3222323229718547,5.0
6246,17.0,1.9057757478196384,-0.3129676203328242,-3.8272271840353262,0.005098467128340914,1.1822122887664335,0.19442787146491508,6.0
6247,11.0,2.2198200962920964,-8.17900510697779,-4.392837732613468,0.00424095182191391,1.352569379027319,0.3126120887806737,7.0
6248,14.0,2.171440056501757,-6.470477517341155,1.309324995385075,0.003636761742678116,1.2640706075819965,0.28631073614098473,7.0
6249,35.0,1.8766477613516952,-1.0232789423663877,-1.2049125822395736,0.003837148447186812,1.062441173878553,0.23151494862859542,3.0
6250,29.0,2.552022471399139,-3.5478457253898323,-6.544234030327961,0.0031994202543902507,1.0510141993055377,0.35091978860665574,5.0
6251,35.0,2.1331832081917304,-8.486856154590658,1.786393235593737,0.0022949630780191633,1.3465876232120395,0.2891044578529538,3.0
6252,39.0,2.4507563589971837,-6.476447403877661,-2.5276481716501795,0.004383775457390497,1.12578531221636,0.36456947375375665,4.0
6253,11.0,2.229959446680185,-5.496209276279693,-3.1229750978630495,0.0036396524779847604,1.236859016384609,0.2701083291000707,7.0
6254,32.0,1.9640171667180897,-0.8220496843478264,-4.528108348900084,0.007973301524718784,1.1651138516936015,0.2085558511773079,6.0
6255,9.0,2.648217030720566,-0.6875663625910176,-0.825706149175849,0.0016732216435142483,1.3452521571163567,0.3836575485095578,7.0
6256,19.0,2.2811129432776722,-3.063062965054164,0.038289896481636054,0.003752217765859546,1.1500628379498004,0.26463412267853753,7.0
6257,40.0,2.297375598781953,-5.5187710675078785,1.9503529806270827,0.0031144455315273833,1.3424619997779663,0.3420627778696134,3.0
6258,24.0,2.1605470233021657,-2.42974147771986,-7.768954341003509,0.00378069859759761,1.1965749813636342,0.26013878414568287,6.0
6259,46.0,2.4909152289304393,-5.102069600705457,-4.02819636793717,0.0028751835289342487,1.3867238228943448,0.36904247622471986,2.0
6260,27.0,2.685854014746021,-5.389577721762394,-5.781552935178917,0.0051373686128654335,1.0892687560208925,0.39961144372525814,6.0
6261,5.0,2.328221394973578,-4.050442607598346,-2.138536442375963,0.0019810905940466925,1.2950687807749464,0.2841148633631692,7.0
6262,24.0,2.1388674408050323,-6.4300306454044796,-6.948674900225988,0.0057224855491283195,1.0071423594479212,0.27572886335188107,6.0
6263,25.0,2.001020357987339,-4.857960503933069,-2.0943827179086534,0.004781776071512081,1.1945352135365042,0.2004053148590194,5.0
6264,27.0,2.437754095368891,-2.6485287109989537,-6.737072008522313,0.007252123133403356,1.197385867235689,0.34166743006435596,7.0
6265,38.0,2.3687539888918314,1.9513590900167908,-5.497507150294512,0.002418810664834677,1.1231866035893916,0.33585860515720106,3.0
6266,40.0,2.474253581651353,1.5642510898457327,0.4843332291849808,0.00155240722935504,1.2323410436770994,0.3577601433101748,2.0
6267,49.0,1.9598723949414407,-2.68670086519114,1.0679528853669893,0.003913300189626394,1.1902245377748386,0.2410061113755635,1.0
6268,32.0,2.6678794922572573,-0.12721865136388089,-6.703466178522844,0.006580388428226708,1.3757286885382067,0.35391736607412266,6.0
6269,15.0,2.2611027532992667,-8.883402489007034,-2.4096798785371236,0.005385350332609395,1.2685648359175226,0.33012844929617535,7.0
6270,32.0,2.427252791660631,-4.26669270625136,-2.99643420338192,0.004846550586523261,1.1884550539117877,0.3035178574392466,5.0
6271,46.0,1.7331797368794257,-4.312802148875085,1.360633892119431,0.006802539918111556,1.368445152855329,0.15658174736514643,2.0
6272,38.0,2.3824955165098536,-5.501144290679439,-0.6766716074521337,0.002186140470774052,1.3417694236540598,0.3354072784336654,3.0
6273,49.0,2.457584072807655,-4.086823818810432,-7.158403872848459,0.0031563552898559626,1.3384991136945186,0.3351085803099043,2.0
