id,Alpha_increase,Delta,R0,i0_q,r0_q,start_week_delta,t_alpha_delta
9024,2.0272732615020486,38.0,1.5705812723550578,0.002598958092082237,0.15372980161439878,4.0,13.0
9025,2.454045598551374,62.0,1.7071539448866886,0.0046161663239150065,0.20251544098922536,4.0,36.0
9026,2.2972849773334327,44.0,1.632745405341962,0.004553392115238113,0.15122681042533548,6.0,18.0
9027,2.1335125875366514,61.0,1.7846444077242691,0.00486630297327412,0.2550613454579832,2.0,12.0
9028,2.2217781891390347,55.0,1.5907167798407607,0.006744106017042466,0.17169587382170998,4.0,23.0
9029,2.3027827905013423,62.0,1.6189723378667238,0.006164047391264795,0.1467847051869809,4.0,22.0
9030,2.2592454161501974,44.0,1.5426265517907864,0.007049475055809088,0.12595083594521772,6.0,12.0
9031,2.332729423496467,60.0,1.7031635595034962,0.008840489482009037,0.20484937584179005,4.0,11.0
9032,2.412553996695554,58.0,1.5243641587518397,0.0030063266553251185,0.12030761553694135,1.0,8.0
9033,2.352248467324477,61.0,1.6054531333490452,0.004292994757864692,0.13134273449386505,3.0,7.0
9034,2.2075087232664816,61.0,1.678877354464402,0.007356450375529424,0.21568473042522485,2.0,4.0
9035,1.954735723382548,58.0,1.576332275925701,0.0005284117379690367,0.14546343494537853,0.0,16.0
9036,2.0420473020927137,53.0,1.650345579170314,0.007305561794082769,0.18535218661165856,5.0,2.0
