id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta
6695,6.0,2.1532856194130328,-0.3531535512297586,-1.747464743850721,0.002948535677938621,1.2401317812682575,0.264021424789352,7.0
6696,42.0,2.7081473853541067,0.7981063584374286,-6.231168842366202,0.0039181044555446866,1.3066348912547514,0.3991294752711012,3.0
6697,30.0,2.101481478335885,-4.569027417709607,-1.01610587970191,0.004049595314733549,1.3969255517273529,0.23667019579731377,5.0
6698,35.0,2.1584206706697686,-7.5003712709508035,0.9257704296400433,0.0018692731230669753,1.0346376267623723,0.26712273817031174,3.0
6699,30.0,2.429383113353533,-2.2448701565069213,-1.023234095258726,0.0007984944826412339,1.1812304317918876,0.3352022333640252,1.0
6700,11.0,2.0578798958465296,-2.9734166879908384,-1.0091751983651487,0.004822822329343777,1.2350155657357555,0.24190522585478164,7.0
6701,25.0,1.946343381594853,-4.801114673627697,-6.487875861353787,0.003587896275810934,1.263273431278118,0.20287866440476834,4.0
6702,29.0,2.6144263245347066,-2.884947203606372,-0.20460671601629,0.0008706358225329231,1.1865797515917196,0.3365984310279655,3.0
6703,35.0,2.4215269859219717,-4.408396430840063,-8.864091610940111,0.006542691187335686,1.0745922826843608,0.3618118743250453,5.0
6704,47.0,2.4133285198988044,-0.7618025794251957,-5.511600138680809,0.00517753610052389,1.0944430185424463,0.3486109444101151,3.0
6705,44.0,2.525982893464486,-5.193660891659337,-2.3188635958660053,0.0026272717512635796,1.4162252519573044,0.356889731018874,2.0
6706,25.0,2.369255611416771,-3.77594267547118,-0.9642802869109426,0.004508610099545938,1.246501202865736,0.3202085080726581,5.0
6707,41.0,2.5899187395489958,1.8950271412450204,-6.8071375393469795,0.005638402305767973,1.0830671255784352,0.35073906353285833,4.0
6708,23.0,2.3112835628259494,-7.173265280690283,-0.34665081245682816,0.007423175894434621,1.3499684295566583,0.32351533916153546,7.0
6709,36.0,1.9736691375004836,-8.770062974512715,-8.382313191533802,0.004418234476302768,1.4996477941213588,0.227341820562752,3.0
6710,44.0,2.0793113504366296,0.47280179482289686,0.986219632847618,0.005771197892254481,1.4298743563902487,0.26933189037282285,3.0
6711,22.0,2.070471595735496,1.3464549286266216,-1.6740738414381051,0.003662709340777233,1.150551898514775,0.22342261835767174,6.0
6712,37.0,2.0840258459719387,-6.035394850365975,-3.220717609257065,0.007635551412219606,1.1568296905087547,0.25848895082200535,5.0
6713,25.0,2.1701691851861638,-3.493335724793782,-4.707393988036703,0.00458111402958358,1.2389117855047882,0.25718215344541956,5.0
6714,56.0,2.4769139790752863,-1.6044975309248835,-1.0509381286608606,0.005685717965663497,1.0420249813778666,0.3448157916908791,2.0
6715,48.0,1.9751732101117252,-5.542092906255612,-5.429847930540189,0.004749196822918327,1.1270661068470973,0.2025343522435382,2.0
6716,36.0,2.1844148519555677,-5.907906939387411,-0.7622037233081117,0.005722103975767788,1.0459430077832086,0.29478509289857324,5.0
6717,37.0,2.342658877823585,-3.7605656818009106,-7.554923189031531,0.004352088048887941,1.4520675216723422,0.33793235744997757,4.0
6718,33.0,2.2871577195304904,0.6389783292595919,-1.6831472483989185,0.0020151545846552542,1.007198693724369,0.2892347127894669,4.0
6719,32.0,1.7377752137895626,-1.847336960398183,-3.6021969791450346,0.001218244760750851,1.2113967101987788,0.14431711494559465,0.0
6720,10.0,2.7337572422636245,-3.684457891074749,-3.1807441435408,0.0015467961592991258,1.3723735092396583,0.3634246833462708,7.0
6721,33.0,2.505736485479192,-0.5506738700679144,-5.147069593717285,0.003791811642988549,1.3098605377950494,0.34205620301077333,5.0
6722,26.0,1.7689684414846318,-4.262800922993081,-3.5224556381578713,0.0010316641043142153,1.4644017807297611,0.11095272729518356,2.0
6723,23.0,1.9409596304258971,-0.322594283995258,-2.548254846197075,0.0066703931579553165,1.1276721638211473,0.17777716950349498,6.0
6724,26.0,2.395980457028912,-6.083880169198399,-3.254741708042927,0.004011159244773121,1.1616564964761544,0.3116260930056899,5.0
6725,58.0,2.5606405020698166,1.160861259575878,-4.769558255806288,0.009491750237051857,1.2827538609297486,0.36054598929116916,3.0
6726,26.0,2.123752750227747,-3.6508027784775523,0.6555321036430648,0.012271013161243625,1.1894405304794766,0.26129681569328433,7.0
6727,19.0,1.787087584781984,-6.684817309913584,-1.6485026060730037,0.005643873677580023,1.3809368365413965,0.17303663525934393,6.0
6728,11.0,2.376224533246274,-6.57960648359019,-7.226279736619191,0.002311123785655778,1.031573023569596,0.31262765765079703,7.0
6729,45.0,2.4786885559594145,-0.32875987166371257,-7.179134918835808,0.006753706689820215,1.3435669051566115,0.3591690344694053,3.0
6730,41.0,2.2580397506659984,-7.165260172194775,0.2921268477292223,0.006055509526074454,1.4108607635295285,0.30629541751948025,4.0
6731,62.0,2.4374186622663525,-3.709678322439851,1.1392237277743096,0.00368965740269101,1.276678413791896,0.36806411800732686,0.0
6732,36.0,2.2858298921011446,-6.16398247055652,-5.557017751019973,0.004740853033113437,1.493287657289536,0.3229634862415253,4.0
6733,25.0,1.9509498685418738,-5.494332170260247,-3.4385441943278643,0.0028851582448295,1.1903977062918747,0.1708667323909953,5.0
6734,32.0,1.7439484930070384,-3.8534411054488085,-3.0776886869958338,0.01039753134146547,1.3972752068305718,0.14395058303499159,5.0
6735,40.0,2.3938080330664153,-3.662654624791769,-6.497659442832078,0.009616100395193419,1.1822563092980198,0.34446381743230503,5.0
6736,40.0,1.6768823417946468,-1.5821007414981287,-5.087738979056868,0.005212900649422551,1.0184833978853176,0.1297598601510022,3.0
6737,51.0,2.439076406653263,-2.1756901389856953,-8.910062926979247,0.0028068752410596908,1.339278592398405,0.3464754666989493,1.0
6738,25.0,2.104740002559793,-4.681417185000116,-3.419626398889934,0.007272789671101188,1.4383035167847509,0.2610380654364848,6.0
6739,3.0,2.0777010829226503,-1.0051983544917495,-7.1552286332847785,0.0036846905452430035,1.4343143080723495,0.2600595212837582,7.0
6740,22.0,1.998095408798869,0.6861858429054113,-0.2321275395210134,0.0031953137447913544,1.3429382691113299,0.2528818900328206,4.0
6741,23.0,2.162836013627533,-1.8839024562902007,0.7155468442426245,0.002771020172679648,1.073681988222012,0.2817365683741319,5.0
6742,25.0,2.493524074073724,-6.461145365705601,-1.0892656027800605,0.0022244562598464283,1.372393167051612,0.31095427903157535,5.0
6743,39.0,2.3538066003812137,-6.366445563737971,-1.8196732726997031,0.00353835926868383,1.2029090691392412,0.2926521901915214,4.0
6744,43.0,2.2810581375004855,-8.327752706068527,0.07056949694432713,0.0020593341367438774,1.0612593849981184,0.32335731003784124,1.0
6745,13.0,2.363103789042623,-3.3907737768383552,-7.312892904335324,0.004067503327766041,1.1869322538109865,0.34793004175328157,7.0
6746,10.0,2.6102143773037008,-7.136126327569179,-5.792946441407356,0.0018854827973505419,1.2837134369851102,0.3295941387608427,7.0
6747,45.0,2.3247463756207054,-4.569067016883329,-8.105130514301122,0.003525505412516594,1.1703630039602206,0.31551944538602883,3.0
6748,37.0,1.9793944829139605,-4.680283239922369,1.7597116135638324,0.002033294945206874,1.0349607113700523,0.24792808131392324,2.0
6749,42.0,2.427199220769519,-1.6559828048253085,-0.8448242737657106,0.006480765687595076,1.4570442812673075,0.3544936688424298,4.0
6750,48.0,2.574407627703315,-4.40780252140689,-0.8880911182000587,0.0037253366247734184,1.28383024703813,0.35871184273065876,2.0
6751,62.0,1.9292198721375924,-7.418861656712205,-2.1609998629646734,0.004652206529251017,1.3126267313515876,0.21840572346376078,0.0
6752,41.0,1.9546172134929287,-6.62654302503514,1.8608333074719916,0.006690172990193211,1.4588718501126678,0.23878131434702823,3.0
6753,42.0,1.921346872764295,-2.6772639256395085,-3.304670869402057,0.006476687487856557,1.1093152906652897,0.1951297120557532,3.0
6754,33.0,2.0241846268615986,-5.130534137959037,-7.847276645098155,0.0034483463090571077,1.3273581425655911,0.26706367208371934,4.0
6755,57.0,2.569908830449322,-2.3436173975937047,-3.108155829009115,0.0028586776791463104,1.2067198180637644,0.3368899282413088,1.0
6756,53.0,2.4393457998735557,-2.049602498603974,-2.441677120523979,0.006980372481714893,1.4498274732856442,0.32935590038116813,3.0
6757,23.0,2.1478137501004784,-5.367315315105318,-6.121698317455342,0.004106664545986473,1.4326344520102705,0.28633673330885084,5.0
6758,33.0,2.252748357308278,-6.650111005904676,-1.6236410925663676,0.006478610403339102,1.2392478135941958,0.3110424094832754,5.0
6759,39.0,2.221875933438925,0.017479553472816267,-8.752081617058618,0.011639257287528529,1.2004809167442287,0.28820724127684016,5.0
6760,40.0,2.1383489602010703,-4.685853919547023,0.923896411637285,0.007555044986384965,1.104455769098657,0.2530012787105499,4.0
6761,57.0,2.5294070784962264,-0.33045403563932635,-5.500258578122137,0.005501532769636804,1.0295490731905248,0.3491971830956171,2.0
6762,27.0,2.4426413655421477,-7.8474466693768585,-0.30355552240287564,0.0030231240537761292,1.4109115826150154,0.33621174357595834,4.0
6763,45.0,2.479218298834995,-1.625999660936826,-8.042650688376673,0.002474901354124939,1.359195566290317,0.36081433480260355,1.0
6764,20.0,1.9923926344019351,-8.560357661313084,-1.4711670488857702,0.0050339398125123684,1.321656655534932,0.24745749286648652,6.0
6765,27.0,1.9687684887362389,1.3257694502613013,-0.5918403174238851,0.003700429145425543,1.2493388689064056,0.18353339508553904,4.0
6766,30.0,2.0762352649971914,-0.9685402725760921,-4.081983609815609,0.004814089942992723,1.1395194078704227,0.2546729061782873,4.0
6767,28.0,1.946718944152763,-7.159596766040559,-1.8787505062785297,0.007262566384136037,1.4186997833755024,0.22106250959307996,5.0
6768,38.0,1.985322972791091,-6.539274545395331,-3.809531668360748,0.005745003302163092,1.4504370410688723,0.23596772229436833,4.0
6769,52.0,1.932550884169507,-7.736229188953848,-2.055464614130759,0.0032772191849391157,1.1255475814620506,0.17986944587819514,1.0
6770,47.0,2.3870743056415065,-2.450428352603314,-0.8251399923082023,0.009805639934547321,1.0400123833167707,0.33692775797605795,4.0
6771,33.0,2.3446868057441637,1.1033952536708842,-3.9845870669186363,0.004862999261141918,1.3132449891345779,0.3240077681956796,4.0
6772,41.0,2.027306577702997,-4.3696182089399915,1.6072538808639378,0.002964988214378739,1.0245792339053506,0.20551919347945033,2.0
6773,38.0,1.8622251465331006,-3.079519903097954,-0.44851530855096966,0.0028185222251674333,1.1969379648835887,0.17265907140553782,3.0
6774,37.0,2.2952482610687643,-1.1309525827392461,0.5143805542650481,0.003057574268970595,1.1171983827663576,0.2947196229521351,3.0
6775,30.0,2.448495587595014,-2.1664317025731727,-4.499566964454539,0.003550522084290389,1.1527139225512608,0.3514082330308415,4.0
6776,36.0,2.009970562110349,-6.956621546799232,-7.081758747607324,0.0018158504779811086,1.4634736074153307,0.2312825316282957,1.0
6777,29.0,1.9654430154165643,-7.450949411877589,-5.02862981477561,0.003822703241900887,1.344659924461732,0.21166096128785378,5.0
6778,37.0,2.457273187108211,-0.21376696335982404,0.06806867141429368,0.013455102963824857,1.109385719925975,0.3586463520573888,6.0
6779,51.0,2.3805010466789085,0.8736732614000806,-2.690091943272771,0.0039036029143129686,1.2581596000402198,0.3528235520675411,1.0
6780,45.0,2.560401764371315,-1.3936777649951781,-2.2841832444608734,0.006004553955912054,1.320876326853847,0.38171093263579736,4.0
6781,31.0,2.502951204397204,-5.684576552834767,-5.446684254975499,0.00575941012712713,1.2254703660688926,0.3752755546620455,6.0
6782,52.0,2.3420521262230563,-1.6316625128805082,-0.5062730339686157,0.0017947425098338151,1.27227910362618,0.3548953138433041,0.0
6783,38.0,2.774029458751924,-7.029283535542186,1.3470739355283299,0.0033131214323531,1.2850085847388293,0.3841077653423665,4.0
6784,18.0,2.1763634231270976,-1.3813966025566615,1.0696172352492337,0.004842041439832319,1.1613282033418597,0.2647157429683692,6.0
6785,31.0,2.282450563092659,-1.0730808567445267,-0.500981730418043,0.00829755492511857,1.4331467076123465,0.284078931121391,6.0
6786,46.0,1.7426059731554455,-8.33738302132545,1.9704900899275601,0.008591843385047742,1.117395559455954,0.12751229905748473,3.0
6787,5.0,2.2753525816300755,-2.2916695227780672,-8.130781291243682,0.0019265118148192623,1.4028567775421033,0.28278312943515593,7.0
6788,54.0,2.327187378106557,-6.295588430283874,-8.5292634057407,0.005016016657407558,1.0775433927856048,0.32588625456297604,2.0
6789,31.0,2.010781321466262,0.8934226145790727,-1.975933584071481,0.005822113293497927,1.0191496952051908,0.24698649174867263,5.0
6790,16.0,2.461809900709199,-1.9053626193451858,-3.7730540058993958,0.0038568208126783573,1.0817702637757516,0.35033645539603553,7.0
6791,35.0,2.562481440694651,-3.2103186369572403,-5.869869903613103,0.006233382717929785,1.1185983436377096,0.36517696777851244,5.0
6792,30.0,2.5994924206786014,-5.897963951880919,-6.378871761595786,0.004554430713619488,1.4168669169218557,0.35926420412150695,5.0
6793,39.0,2.3959959438983285,-4.322473152441592,-3.1829140644525724,0.004065951970943813,1.0698828137963923,0.3577343341648993,3.0
6794,23.0,2.5601221964481686,0.8869254986034827,1.4797508559157688,0.0029711515351102443,1.3583231397923468,0.35582927610375514,5.0
6795,31.0,2.1212707570572804,-1.0598050677290847,-4.484461687965116,0.007898365069141414,1.0081328746008584,0.26572007323257574,6.0
