id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta,t_alpha_delta
9509,59.0,1.3504321158076662,0.4504829605400818,0.5178457922718538,0.0022023814449850265,1.3321366655998703,0.2547571449653217,5.0,34.0
9510,48.0,1.1371285327976608,0.24274087305138625,-5.701687492511167,0.0025337462368555637,1.0442784233366786,0.1365052899179536,7.0,3.0
9511,55.0,1.1704141678673645,0.9335153143799291,-1.3757966227767062,0.0036674287251473934,1.154194542759391,0.15732829162376982,7.0,22.0
9512,59.0,1.607575140362265,2.0178142323177064,-8.66133708706237,0.002904093373776875,1.450360371224491,0.3765735228061701,4.0,8.0
9513,44.0,1.182525103794301,-9.16201548398869,0.24770317543667614,0.0033937436741236534,1.0806139607939236,0.13501728042037056,7.0,29.0
9514,54.0,1.1722189165274581,-2.6863203583927504,1.0713475970933577,0.00253407555005019,1.3727335666270812,0.1281198869992749,4.0,28.0
9515,54.0,1.3108585554447785,0.7692530520752677,0.7430334185847403,0.002234337815479405,1.306678542814615,0.24721807833436737,5.0,32.0
9516,52.0,1.1082082351824438,-3.3870497652832703,-4.522884888023,0.0023036763112462247,1.1358813806861765,0.11306879784886553,6.0,7.0
9517,45.0,1.356626398128186,-3.115611645093617,-7.864203527035986,0.003761747632597163,1.456205488685514,0.28335543318170203,7.0,4.0
9518,49.0,1.362661339034668,-4.673067994073838,-0.8541161627685175,0.0030216825271957007,1.292665166075858,0.256029989212386,6.0,7.0
9519,62.0,1.4289074597862248,-3.1359326668093552,-3.3822260929395016,0.0030225740739642445,1.1158578536423402,0.30472376497891823,7.0,2.0
9520,54.0,1.420273630294193,1.8272721305503112,1.0110326137898737,0.003926642637627989,1.3621448474047966,0.3324309347967789,7.0,39.0
9521,61.0,1.1263478970806609,1.3378572105546076,-2.6389603327080993,0.004300390459315362,1.2923374959837974,0.11712198840935048,4.0,12.0
9522,57.0,1.5366097613854965,-3.4984632729804614,-8.22023464601258,0.002459550512816197,1.0875729520261719,0.355484750406036,6.0,29.0
9523,51.0,1.426256362167507,-7.881625639623941,-3.366367548783223,0.0036694031452421407,1.0149611905669083,0.3189642511937442,7.0,21.0
9524,41.0,1.5327819809028749,-7.641170308491318,-2.3780176996402407,0.0028080982449387904,1.031646563194074,0.353248294292858,7.0,13.0
9525,60.0,1.3014370549789553,-7.183432368974705,1.2539062670266605,0.0025426966217685382,1.342109744790151,0.22019049285969888,7.0,5.0
9526,25.0,1.50808498416686,-5.613985042660933,0.03710353991858839,0.0017200069062934444,1.078086606662517,0.31544578785508326,7.0,30.0
9527,53.0,1.560999036977941,-8.326961061601967,-5.651772792142689,0.0022985588841167395,1.1693396586122577,0.34496804314273066,5.0,20.0
9528,58.0,1.6013382679667694,-0.1821178651954416,1.0536212113333057,0.002918005656513091,1.1325284961920679,0.3807942490368389,7.0,7.0
9529,62.0,1.352649540212872,0.3788615419220079,-2.843569104364676,0.003972405281657951,1.3759941090432355,0.29907004085384886,6.0,29.0
9530,55.0,1.1620521911751167,-5.172028383825427,0.09213226610247167,0.002800173310154894,1.0618637145393157,0.1591099859661098,7.0,0.0
9531,43.0,1.448199571974379,-4.70515299824717,-5.686850498525691,0.0018168948343606419,1.032835911041265,0.2971043881054536,7.0,5.0
9532,58.0,1.1937379406737467,-7.8222994256983975,-6.153058691834983,0.0021042428668692314,1.0835183980078322,0.14918443953319066,6.0,33.0
9533,62.0,1.2054296979320023,-8.71745586167075,-2.218323589288895,0.0034418375443331503,1.3710511345851564,0.19889528379136873,6.0,19.0
9534,51.0,1.4784495856364679,-1.8826450023718717,-7.315572180270138,0.0029338950810317913,1.4664379895689394,0.3326670347324115,7.0,26.0
9535,42.0,1.4964619125005385,1.516478634336932,-0.751157092645369,0.002447079003322271,1.446907906431581,0.32369474230722817,7.0,13.0
9536,60.0,1.266598781296046,-4.301216305036654,-4.403546621543175,0.003626425913389547,1.1012171111832123,0.2379846862567664,6.0,35.0
9537,59.0,1.2907814817591186,-4.092714713151449,-8.6008470494724,0.003407786805846517,1.3382796855113108,0.2415177741576245,7.0,30.0
9538,55.0,1.36541774207179,-5.573342489344981,-0.7118663177607558,0.00273254403568728,1.2524231730573558,0.25696675115574935,5.0,21.0
9539,47.0,1.2955672911558374,-5.549746556910615,0.08718156738904348,0.0032559763135478806,1.0242208369322992,0.23142373123188026,6.0,10.0
9540,58.0,1.229701985811168,2.0998861842213254,-6.348562846478188,0.003280800568181102,1.2946773075434628,0.2095234334319794,6.0,7.0
9541,47.0,1.1814865173517914,1.4875127636771746,-4.798640428035235,0.004023744814118691,1.361065593394003,0.19015056362682353,6.0,31.0
9542,62.0,1.5098511520296904,-2.112750281172077,1.4958173733374827,0.003494198346670995,1.1245621893854532,0.3478869171529289,7.0,1.0
9543,55.0,1.550164106322259,0.3597336709511494,-0.402945531760307,0.0033976266872653383,1.3690506759149865,0.36453395257909327,7.0,28.0
9544,50.0,1.2971161994810667,-1.886968567284768,-2.297902137258934,0.0039689821123826685,1.3641131607400956,0.2304114087901841,5.0,8.0
9545,61.0,1.4454802202133887,-3.236185247736141,-3.7704518558456304,0.0018108655990476648,1.3200331019761313,0.2990675321623521,6.0,3.0
9546,47.0,1.4402251523906406,-8.735546986076134,-1.0116053998518146,0.0022310328942005356,1.3887365304083221,0.28924723013139714,7.0,30.0
9547,62.0,1.5357577365907331,-3.0038880691190553,1.2455654447953435,0.0019458485697571913,1.2532533807486244,0.33574944803633416,2.0,32.0
9548,60.0,1.5092575271443618,-3.1500732147993897,0.02725660753061354,0.0027386612029628465,1.4555253865598565,0.31398414413710785,5.0,32.0
9549,52.0,1.1757025031520147,2.111652438757322,-7.233392570907425,0.003162465742505408,1.1915856680791768,0.14463614261339214,6.0,2.0
9550,58.0,1.148118844766065,-0.8530484579898214,-1.5128477661694675,0.003295267032574124,1.3474437106659414,0.12295241993888019,5.0,19.0
9551,48.0,1.6079936104057415,-8.783233578858304,-4.2273108684644605,0.0023332158680249896,1.4686382371523126,0.36893387064037825,5.0,7.0
9552,45.0,1.2957775225080694,-1.560692428601497,1.0705243905759363,0.003365164009954085,1.4763772209896928,0.21804477503882616,6.0,10.0
9553,40.0,1.3659869028047742,-4.428810075735617,-3.3919924138187416,0.003654909994739898,1.03676028790175,0.2634496948436788,7.0,18.0
9554,54.0,1.4698993028430698,-0.8538037458131656,0.3822568710530423,0.0031318589243855017,1.3501620755886372,0.3098285753485395,7.0,4.0
9555,44.0,1.3849640444473041,-0.1381649738047776,-5.468786815569335,0.002622702826581161,1.3168138376648333,0.2610467725017893,7.0,32.0
9556,62.0,1.2649382512620975,-2.9941758210492293,1.5466100334660084,0.002877863194307444,1.0416191621077988,0.2271603050257349,5.0,14.0
9557,46.0,1.1801367498967232,2.2018459851498053,2.139888421628037,0.0033613908583029306,1.2586860459954736,0.14633174169898552,7.0,9.0
9558,54.0,1.543638018476538,-6.767280960759484,-2.3960015935424437,0.0019465705215610694,1.3284953490019955,0.3202424905135216,3.0,2.0
9559,61.0,1.1083077815868116,-8.052494413621323,-2.2074515149232514,0.0028340782035834737,1.0751082546646331,0.12340532026505427,6.0,16.0
9560,55.0,1.3465989320698786,-1.6808954213629803,-2.149127753666983,0.004498554478278125,1.1233800900835145,0.2613005480193288,6.0,23.0
9561,54.0,1.2711970412673887,0.5380297698518508,-0.9685833363821307,0.002072442420439612,1.2618785980018483,0.23610632096975287,6.0,25.0
9562,44.0,1.3405482402608473,-3.018099797777139,1.5597493711322297,0.0036586629801445337,1.1682073464951754,0.28144236504620646,7.0,14.0
9563,53.0,1.455127374402522,-4.537333465927668,-4.629773906036753,0.0027930620875366596,1.128474225969992,0.29337108743007034,6.0,34.0
9564,55.0,1.3606614458867146,-7.202322613722153,-3.63531111201591,0.003933612591975113,1.0376992155100655,0.3117186004720121,6.0,8.0
9565,55.0,1.2426678681773866,-0.10636776552226734,-1.0260668654459182,0.0032564926325073366,1.2207554217411936,0.2293831952485392,6.0,29.0
9566,43.0,1.4678095391294246,-5.792835239938068,-6.493610772528771,0.0031471360831936963,1.146350149881544,0.29810429963547647,6.0,21.0
9567,62.0,1.4466750466100304,-2.2466104929718362,-3.6214144891989983,0.00321640517986857,1.3535964822918043,0.29172398954805534,5.0,0.0
9568,60.0,1.2724490615130177,-6.25219661969099,-6.369937472904216,0.0018576177529351459,1.3707891472535978,0.1977125022771913,6.0,15.0
9569,44.0,1.5434654563792016,-1.4266681277330893,-6.374849973536032,0.002411147042440751,1.2545324932093254,0.3234636312631996,6.0,22.0
9570,57.0,1.4046755494168335,-8.335200594287748,1.854371825365306,0.002791457717472783,1.0762152449951758,0.30167730448512364,7.0,27.0
9571,60.0,1.379183483103793,-0.398332116389218,-6.5779543179347115,0.002952713303573748,1.3509198653162195,0.27393326762086334,5.0,21.0
9572,54.0,1.2544655602033556,-4.309212328166076,-8.081845194847473,0.002421885889214662,1.2443683760595117,0.19551473194573188,6.0,33.0
9573,41.0,1.6293443178836047,-0.8983109694480009,2.197224804942559,0.0018991008980528542,1.1522252137350038,0.37101245813166855,7.0,15.0
9574,60.0,1.4399651803494484,-4.702346728061667,-2.71895794657275,0.002273444861054589,1.1063432464015546,0.29649448070079026,7.0,27.0
9575,62.0,1.1441940080118822,-7.167678265569779,-8.617390549460616,0.003478436951901089,1.2278891928851445,0.1422808670269349,7.0,28.0
9576,43.0,1.12619484084864,-0.5590840074834397,-8.354260469233342,0.0035402463296706874,1.2087622198683716,0.11741112784733813,6.0,1.0
9577,55.0,1.5641619029467237,-3.2718468950929145,-4.143338783719351,0.003331741407600311,1.0695459911079523,0.35529253182326115,7.0,18.0
9578,42.0,1.3982169442343562,-7.051254143875549,-5.169254589603181,0.0020724682166728707,1.0234029605962518,0.27642531341727516,7.0,8.0
9579,53.0,1.395580205144315,-4.093102832604585,-2.140930283091678,0.0020132228552521827,1.4227903766480898,0.27343890138845695,7.0,41.0
9580,44.0,1.6224964016136527,-7.7755396944761905,-7.381257885081471,0.0023102660682877544,1.0664857851794203,0.37131016955710355,7.0,20.0
9581,53.0,1.1542455201100659,-4.658215841072661,-2.462893868865574,0.0026804392664066356,1.206376814352491,0.148954798248148,5.0,12.0
9582,58.0,1.3208112842339117,-2.9929198678684843,-7.766931826256473,0.002451368103408752,1.064963309968579,0.252472324772347,7.0,19.0
9583,60.0,1.3307179346965259,-5.6448040951850755,-7.3481788815603215,0.0018992484798968238,1.0922808344678543,0.2461709883655584,6.0,39.0
9584,59.0,1.334460683678401,-0.6917569106953287,-3.345854695718178,0.003835914314271617,1.0248882589795296,0.26675131681911735,7.0,21.0
9585,57.0,1.127075321187612,-2.326440203977115,-2.8111566387572573,0.003057449595388967,1.3436767180351812,0.14155057282477046,7.0,6.0
9586,58.0,1.6584030399090968,-8.457192085726511,-4.21254443340879,0.0020899326343780202,1.3702389772184893,0.3771200835115574,7.0,6.0
9587,55.0,1.2538629574135414,-6.3225569819104175,-7.339139361343982,0.0026972741909003497,1.131989122584182,0.21976105861274192,7.0,11.0
9588,57.0,1.6023147184900581,-4.92472035609531,-7.2612235226733555,0.003179180518261502,1.383600054879784,0.3977655388834139,6.0,28.0
9589,53.0,1.4872314311734525,-4.032721575800402,-1.2176879584704654,0.00325014006121107,1.086071577668385,0.3289031395087982,7.0,33.0
9590,51.0,1.5806677721614255,-9.011899656332842,-2.6732795304865,0.002199469705104342,1.3843983248980551,0.342812229533242,6.0,20.0
9591,40.0,1.4068031164061239,-0.4263416588393303,-0.3361559801456686,0.0037912557927971373,1.0029616981586587,0.29324940689165674,7.0,10.0
9592,53.0,1.3152281128084444,-7.2581377716273385,-0.6466345456544635,0.0033716697503649775,1.3795986995226757,0.2667412587399938,6.0,15.0
9593,54.0,1.2777870479513,2.0653663208879607,-7.112922785005609,0.0031804948380094156,1.2358096440730013,0.23707672244668582,7.0,29.0
9594,62.0,1.3432965597952125,-5.055217474133732,-3.8067676865425635,0.003536053440683191,1.0516171297873411,0.26723122986347625,7.0,14.0
9595,62.0,1.3477041228677646,-7.2036533086195735,-3.703902356249221,0.003432237205165745,1.4727950538129433,0.2679733826037546,7.0,20.0
9596,43.0,1.3408610248743924,-0.08567301553753803,-7.54529818562405,0.002704270785761867,1.3338762196594671,0.22931820012331955,6.0,15.0
9597,62.0,1.4576037270947106,-5.848587650787315,-1.937364941203232,0.00409346689049291,1.2883778926593266,0.3441708874622957,5.0,29.0
9598,60.0,1.2983400120126545,-5.590109770466759,-5.4457662710500445,0.0016245691526109414,1.2951277423998675,0.2110555334783086,5.0,9.0
9599,53.0,1.48051643576502,-8.705085232333616,-5.774370984615023,0.0034143384672252566,1.1337896450378802,0.31742248141240353,7.0,34.0
9600,62.0,1.3279465392173706,-1.2728016421442891,-6.653835042371888,0.003693705359078996,1.312192370707869,0.2449391300256278,6.0,20.0
9601,48.0,1.3825655565793922,-7.647396769416422,-3.523855805875863,0.005115981090723501,1.0374162660782287,0.3198050526996286,7.0,7.0
9602,61.0,1.5608558334034093,-6.035819668793194,-8.614511744513365,0.003027628050673025,1.0324774352836132,0.3634658017785669,7.0,29.0
9603,46.0,1.3995199780670722,-5.942240909105489,-7.680455795465814,0.002864760310007588,1.335250584853875,0.2841391096068131,6.0,3.0
9604,60.0,1.5690391077370955,0.9633757128975742,-3.8260387969327616,0.004204271881695183,1.1450520785238123,0.3878522730577753,7.0,3.0
9605,57.0,1.4289232512391856,-5.500703165518509,1.3137983775148996,0.0038830754795432013,1.4710558652842298,0.3035743662542956,7.0,21.0
9606,58.0,1.276374091780267,-2.206285762375172,-4.20092649713567,0.0027946174534577745,1.38351386568537,0.23700962939578263,6.0,16.0
9607,60.0,1.2372129466443944,-3.673699720429222,-0.05688196205450069,0.0021888895591149348,1.2458947415602626,0.18104315801268284,3.0,29.0
9608,42.0,1.6459994749797788,-4.3116764715927225,1.0776260026366933,0.0030192628219196395,1.0764554449185488,0.37418429797141056,6.0,37.0
9609,63.0,1.1174200237699334,-6.221042604375078,0.14554419480806935,0.002955158531055468,1.3766003273358813,0.11376544629969829,5.0,20.0
9610,59.0,1.3471855839877707,-7.488933235425871,-5.065790579294088,0.003964469139945572,1.1564842174957224,0.2877486437613248,7.0,11.0
9611,48.0,1.5149086824668636,-1.4585466633332658,-7.033615481001946,0.002323435160483337,1.1860709095204331,0.31373741960457696,5.0,19.0
9612,62.0,1.1271253470643816,0.48637410392353986,-6.9751115681119416,0.003561620481870364,1.25637970053231,0.14371738266373524,5.0,28.0
9613,58.0,1.2870432843359418,-2.53941528522533,0.8046301850891937,0.002986787114272337,1.0262897695296644,0.22729300969706934,7.0,20.0
9614,59.0,1.6097018847786473,-1.6227523082606323,-6.907974849705439,0.0032698333773191236,1.295533094213384,0.3721350117650406,7.0,3.0
9615,41.0,1.3141395968914362,-6.497096824685204,-8.331267945393677,0.0032765096779636825,1.152242280513049,0.22869626195906165,6.0,39.0
9616,50.0,1.6000870209283524,1.1754035161222003,-8.447740782059913,0.0018827095474764416,1.2961210215215855,0.3614027753186018,6.0,38.0
