id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta
6271,22.0,2.2570169094318415,-7.117252073022503,-7.646071866232038,0.006394875811173525,1.0003534923222115,0.3074625387206072,7.0
6272,45.0,2.3317028435828733,-6.996572660209504,-1.841884751542097,0.0048022608553441445,1.3060278052331238,0.3650844647818806,3.0
6273,42.0,1.9877862644671822,-6.151688456186688,0.7459690799794427,0.00244977294864612,1.212366718563128,0.2350558007172288,2.0
6274,21.0,2.5162107884095866,-8.618609825413541,-6.692683807374886,0.0039558098360981606,1.34385559618532,0.3483348158790882,6.0
6275,38.0,2.6514276955869818,-3.924793426451709,-1.6189430464047447,0.004818018767662008,1.115343280866887,0.39963658895079696,4.0
6276,24.0,2.1318305613466575,-4.838503250225939,-3.0769529880384225,0.0033445531201619807,1.2056745019055837,0.23259771614008837,5.0
6277,34.0,2.3988994400761676,-8.414075940976765,-7.2720521131446,0.002610007291244092,1.4588984733344987,0.3601784963896374,3.0
6278,21.0,2.150945257223191,0.018533606817484616,-1.1641831024745928,0.007015840324939782,1.2946200981742058,0.3364002891979204,6.0
6279,13.0,2.588392266382346,2.258458684774533,-7.229291586893578,0.0022244344762081328,1.0384511430951535,0.34399313222660377,7.0
6280,5.0,2.2208827909229263,-3.0044908033536233,-9.139528095899616,0.005560212098214386,1.410335476889622,0.3904133418373047,7.0
6281,58.0,1.9005137060021895,-1.4040839945355588,-2.4259381571865126,0.0066370566597098914,1.0616495798455339,0.20471951748842002,1.0
6282,30.0,2.328668274313406,-5.9278101589196766,-8.77784528888416,0.006709015341225141,1.0428702083562724,0.3454421697112467,6.0
6283,47.0,2.2366479763193206,-8.170401053208145,1.541809655850722,0.007885781735229766,1.2981369436492334,0.28448373732926485,3.0
6284,30.0,2.179191389370442,-4.811939265629154,-1.5158686289548617,0.012384530047846771,1.388817623964199,0.28254301301992996,7.0
6285,24.0,2.3839932939536905,-3.707746193524315,-2.300492195255194,0.0020128190219070976,1.4766031227880723,0.36414297731621187,4.0
6286,16.0,2.3311644889063308,-0.7933121587764835,-4.344499934530959,0.007351787088953938,1.2560735023374006,0.359663266498075,7.0
6287,22.0,2.5562570817627517,-5.633711197887356,-0.1626402671931766,0.0034109414280979905,1.379961235914642,0.37976732493002113,6.0
6288,17.0,2.1417084215693967,-4.045688609225895,-2.1297920193474797,0.004120917870640954,1.0589410183133896,0.2626000089785783,7.0
6289,31.0,2.253351992310405,-3.986578635405932,0.31008654355066856,0.004630793149698208,1.3371947880842432,0.30359745680974176,4.0
6290,23.0,2.543834180881768,-2.6237783810419355,1.4516264522874602,0.002563744129864484,1.1349359548017655,0.34491662965183856,6.0
6291,29.0,1.7309851442365212,-5.944536195823714,-5.224834044842676,0.004409926257820768,1.0655781135065288,0.1649605668195392,4.0
6292,14.0,2.392186779793704,0.9249401165554826,-6.5135282319350365,0.004247623538466824,1.2476218485863413,0.3664638790890226,6.0
6293,5.0,2.2273081345837036,-6.246091325580385,-2.5798097772374993,0.0017010612123986683,1.253029734636535,0.29633933548530983,6.0
6294,42.0,2.4728198670223422,-6.622366369772394,-5.3793754577322215,0.0017201269740228409,1.4594446309297124,0.35470312148807726,2.0
6295,9.0,1.8439779301338912,-5.519010594051123,1.6554107396785351,0.002362993126894113,1.0216286822090233,0.1912938614709618,6.0
