id,Alpha_increase,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta,t_alpha_delta
9218,1.9331660763528542,48.0,1.4914743524149046,-0.5550193388766329,-0.3198744595622174,0.005148173248577831,1.149982977212214,0.13031475343845747,2.0,1.0
9219,2.0559955410253146,51.0,1.6114558580686398,-0.2525228074424273,-3.4758876622471027,0.004185287256210084,1.1569997719525174,0.13745783656599211,5.0,35.0
9220,2.249668078502253,52.0,1.6357557214820295,-5.110631795125755,1.9594150181775551,0.005353678349642245,1.13786763397873,0.15476534677822112,4.0,6.0
9221,2.220765813629306,38.0,1.798623262360343,-6.989779204667846,-0.4907098768115904,0.004967129163091658,1.0747564300080865,0.24017594499193856,5.0,24.0
9222,2.1064808127063435,50.0,1.9517841244993193,2.173738045002853,2.259269797559572,0.004000370943443374,1.3560538138300517,0.28613124527848993,5.0,17.0
9223,2.1052260314912816,37.0,1.658341660382657,-1.0170268262833508,-7.48350868558374,0.0043402375955118805,1.0968517042532866,0.14163961172715914,5.0,14.0
9224,2.0743204953354923,40.0,1.6045905248867556,2.127928710944014,0.8936538664645103,0.007077042292512442,1.357137254025384,0.19095538701331052,5.0,12.0
9225,2.1514018892517326,57.0,1.8508444830839932,-2.5119991040798455,-8.327804516315933,0.004914965168516248,1.4453189941036428,0.21049106855327385,4.0,6.0
9226,1.795672234934185,34.0,1.9169405364191594,-0.45345447147656825,-3.0943200079383417,0.004366251653106092,1.466294157674038,0.2897195476332738,6.0,3.0
9227,1.9773965798987982,32.0,1.6889788245242148,-5.624608915470953,-2.4129005702483877,0.007892775097982313,1.3832743993622802,0.19713479989003024,7.0,15.0
9228,1.9572732844239449,51.0,1.6996356331722964,0.09123727681501426,1.7964666069009014,0.00774439964217234,1.273514078391877,0.23178752363713281,5.0,1.0
9229,2.371489187717321,36.0,1.9510916775916731,-5.046618795785773,-3.2076031483338676,0.0010815970624313289,1.0956867022698453,0.21286468124574995,5.0,28.0
9230,2.368978657087362,45.0,1.915004399965596,1.1381940206377323,0.9746201269262166,0.009937990390454227,1.4528911021293636,0.26044876042770065,7.0,18.0
9231,1.9884351658343482,46.0,1.691472401906958,-8.745852925340884,-9.145144209050567,0.00457223082106448,1.027552168299959,0.18860241709552547,5.0,6.0
9232,1.8910142048265415,46.0,1.7079291564148147,-0.9593693434567534,-7.027028873552846,0.0036702006622862243,1.4006323484248995,0.21524344874076654,3.0,8.0
9233,2.142261969096121,52.0,1.7428226218510672,-3.387380335237657,-0.1367639874163391,0.0033998631620173092,1.3230749229717407,0.19571556005343207,5.0,18.0
9234,2.0124547590504576,56.0,1.624999391244048,-1.740247525375337,-1.6895989598556673,0.004093235457292217,1.2372657116332708,0.17657483083540676,4.0,9.0
9235,1.8521792671139494,35.0,1.671758787293569,-8.04124900700039,-5.942808280592818,0.0029062169390655004,1.4143772019260645,0.20392180678960395,6.0,18.0
9236,2.1806998155081847,52.0,1.657052803642434,-0.07443131777937628,-5.865409339379753,0.0028089399496816006,1.2322120231381049,0.1380646584283499,4.0,15.0
9237,2.2429387764217084,47.0,1.6134728284567013,-1.98525863661069,2.0972396493651795,0.006109214019833767,1.173450839320465,0.18150200976894232,5.0,17.0
9238,2.025402797870871,34.0,1.5838417024542288,-0.3009801515644579,-3.4641594883497424,0.0030848154956202994,1.4325276855556952,0.15642832071615118,6.0,28.0
9239,2.042246038765141,36.0,1.6404651367803849,-3.550540509689963,0.29648554089897927,0.001491887311649271,1.112702573912942,0.16421218676958066,2.0,18.0
9240,2.1150635899267516,47.0,1.6850909293922225,0.9455671729702302,-4.612377597218357,0.006129571961276592,1.0969137070703987,0.15730275183368816,6.0,31.0
9241,2.1990016587994723,46.0,1.9153594479562956,-4.894889639354977,1.7165649140363086,0.005912662549596342,1.2753367912763356,0.24948678241509994,6.0,21.0
9242,2.307806506141716,53.0,1.6380621209899786,-8.916075077217666,-5.093195335449061,0.004022696049515186,1.117974970079147,0.14269430326303034,4.0,12.0
9243,2.013094322722781,41.0,2.024994985677513,1.4541539545488773,-8.70019946250531,0.003694235598072248,1.0000182627838612,0.27341130266143543,6.0,9.0
9244,2.1017926456053018,50.0,1.88662500848449,-2.5514856443867333,1.986153709738665,0.002329790889987463,1.1211431665939375,0.23374633219554342,4.0,20.0
9245,1.8570297760189325,44.0,1.8453930071848579,1.0598297925840496,-0.6084466222097769,0.003637088565257276,1.2934556117025935,0.23204267061043593,5.0,8.0
9246,2.1157722202620515,58.0,2.014169625988265,-4.78744203309581,1.538030900847689,0.0020321706439735475,1.320836569529232,0.30691034225010944,2.0,6.0
9247,1.7751699766895668,44.0,1.7577135084509012,-4.879888041874702,-0.9394586946230455,0.0048058410004592385,1.1761216181788328,0.20980720806664224,6.0,6.0
