id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta
6496,54.0,2.569544463910792,-6.350938045248347,1.059331354068577,0.009614572964192917,1.391290201380747,0.3580531174110537,3.0
6497,12.0,2.142006288712866,0.07740775528827204,-2.7920994924031675,0.0022511461351624393,1.0801404915573247,0.28350688518066747,6.0
6498,15.0,2.241349979768146,-4.171984883053918,-7.540869870352181,0.0024805534217080256,1.1829367033731681,0.31130712756890594,6.0
6499,49.0,2.211423615120276,-4.54835622754516,-2.2533565361123995,0.003677552839534983,1.3847709118473854,0.30582593593144575,2.0
6500,19.0,2.835991751266882,-6.9221280671490195,-6.210417634071726,0.004698848798907506,1.4119104412081491,0.3905130527436587,7.0
6501,45.0,2.36398368348633,-4.481522422140069,-2.607685708992902,0.0027826037605780582,1.1330889786511722,0.30358052872047386,2.0
6502,41.0,1.804431908929157,-4.973325640204748,0.7857165677715161,0.009679918144896939,1.317795092125095,0.16865778406641507,4.0
6503,62.0,2.109552433550956,-8.485815630454951,-8.018891740095562,0.006707453716005715,1.4474431777657142,0.2733421008743616,1.0
6504,12.0,2.4695503072210805,-8.847921316712263,0.26450431997480645,0.002942001192216152,1.1599356072811662,0.30497359384347894,7.0
6505,26.0,2.4212224692292956,-5.332873229765493,-5.732380979921961,0.005267100367923232,1.1224471174207136,0.37289194618080446,6.0
6506,56.0,1.7932010737299982,-0.5318946755633905,-7.578962860088436,0.004997759984675462,1.312192556730632,0.1591026845357344,0.0
6507,32.0,2.304961713423624,-7.062993010194079,-7.628316345060609,0.0019190003030648108,1.1407584906133648,0.28950001504433653,3.0
6508,54.0,2.548789056214217,-7.146039131171032,-7.28420855090856,0.0017450973636286725,1.1566735558267598,0.39277632261674045,0.0
6509,24.0,2.131717240044247,-8.70584529866816,-7.451734442360088,0.0021179469785389364,1.4025482266298415,0.22186702936039077,5.0
6510,25.0,2.268400972667291,-0.5282166136285728,-4.324484371510247,0.0025815018567774263,1.1439061996405682,0.32594360987785465,4.0
6511,28.0,2.2459567555452002,-3.7460508909265076,-6.593869750507306,0.003299910993876617,1.124489336271955,0.28350253168321826,5.0
6512,21.0,2.1978525037698105,-7.352076388603714,-7.302805716750191,0.0038416151125108197,1.1129459810997153,0.2573462237021741,6.0
6513,25.0,2.7034768952819364,0.5513386855608584,-8.08270185367531,0.00896409739601782,1.1443043113009979,0.38709161879235837,7.0
6514,46.0,2.116295408333244,-1.456787093522553,-8.103355589731894,0.009889662512304427,1.4154969931533483,0.2686678769743427,4.0
6515,10.0,2.4228832557476747,-5.440060206162677,-1.616950835051611,0.0008744733416113028,1.4919813722453765,0.3321332425480745,5.0
6516,33.0,2.132395825737442,-1.529322679669117,-3.250337663051386,0.0027979640136820243,1.2145492907156152,0.281574015674425,3.0
6517,32.0,1.7871142487944427,-7.709799819554531,-7.820678134966365,0.001055691899019073,1.0559594885032895,0.12593091597543074,2.0
6518,29.0,1.9287058393630498,-1.3377615722758747,-3.2326180581405857,0.0032017143558403524,1.0379405725185042,0.17578704090002648,4.0
6519,42.0,1.881362896324635,-4.350824072838584,-3.480605749430093,0.005532400161593957,1.0123107115950594,0.20551835440651672,3.0
6520,20.0,1.9729380456842611,0.6298030422542368,-0.5971450896742101,0.00637279064537319,1.3718543497713913,0.25457349537550533,6.0
6521,51.0,2.2318838305705504,-6.922357977046131,-0.5277546999857368,0.002367622128275305,1.3497865642134916,0.28118984666484403,1.0
6522,43.0,2.054429212805974,1.2858030143697872,-4.383462265521434,0.0033045544581519017,1.1566739536512485,0.28000579719578317,2.0
