id,Delta,R0,i0_q,r0_q,start_week_delta,t_alpha_delta
9713,58.0,1.7111958046814097,0.011673802491276981,0.3617129673879384,5.0,42.0
9714,40.0,1.6743216317284468,0.012647548687191493,0.3417189457941757,5.0,40.0
9715,48.0,1.7277185706653586,0.015390547605099605,0.3471811941926035,5.0,41.0
9716,46.0,1.572564670859993,0.015186718257596616,0.32227426567904083,4.0,39.0
9717,53.0,1.646941670631183,0.011857475649108799,0.3150996127820478,4.0,41.0
9718,58.0,1.5129942225292243,0.015518416927699407,0.29938274274313265,3.0,20.0
9719,41.0,1.5919899873087673,0.012949883487363416,0.3584468616024917,5.0,37.0
9720,57.0,1.850719415381639,0.01129696746325554,0.3951667356580522,2.0,22.0
9721,55.0,1.7031065853937786,0.011303416696537146,0.3544728341295883,3.0,38.0
9722,61.0,1.6228692723479419,0.012240056723027009,0.36786588885566773,5.0,38.0
9723,56.0,1.722975254836015,0.014726903543878449,0.38123041599076257,3.0,24.0
9724,48.0,1.7797730918909567,0.015029670179394931,0.38460018186039724,4.0,23.0
9725,49.0,1.4595431538213481,0.01534881271011093,0.3045886637326835,6.0,41.0
9726,39.0,1.7838549999411155,0.012799109477939361,0.36667281623835596,6.0,42.0
9727,56.0,1.6390882730735037,0.015521253432977984,0.34603159385964605,4.0,33.0
9728,52.0,1.6900771002036434,0.013845745482378975,0.35793281805414945,4.0,23.0
9729,62.0,1.7555561353225406,0.011241585051694394,0.39247379895736895,4.0,28.0
9730,39.0,1.7481605993619302,0.015471447466043956,0.36056929552793066,5.0,39.0
9731,60.0,1.6612779613377817,0.015363011817131423,0.358041684202719,4.0,25.0
9732,54.0,1.523326855692308,0.01515249882027344,0.34852330328779196,6.0,37.0
9733,62.0,1.7939573397611428,0.013365278077085102,0.37152438127022297,3.0,29.0
9734,61.0,1.730576998307675,0.011749107998779854,0.3706012463699157,3.0,37.0
9735,56.0,1.5185352307912166,0.015947786930249917,0.2906160938153417,4.0,36.0
9736,49.0,1.5974125096585807,0.015532966874839734,0.34317900983021893,6.0,36.0
9737,47.0,1.6291430143948944,0.012161475564204952,0.3048847678388734,3.0,38.0
9738,30.0,1.4367892576807622,0.018315114637676655,0.2663764377724447,6.0,41.0
9739,46.0,1.7444325744127005,0.014718223604720969,0.3830425070866508,5.0,33.0
9740,40.0,1.7227160831638635,0.011075997692410215,0.3766075522213768,4.0,39.0
9741,56.0,1.8405964600025848,0.013922773972637572,0.39022685261703105,3.0,38.0
9742,55.0,1.720622128151084,0.012125038160627474,0.3755673041365508,5.0,29.0
9743,41.0,1.6273213422104487,0.015438575393982747,0.36179493976765387,6.0,39.0
9744,53.0,1.6782424732606793,0.014833857611066373,0.38390294153742704,4.0,31.0
9745,54.0,1.5757518189699455,0.015450716914140187,0.34035317309141117,4.0,37.0
9746,56.0,1.5126563290594235,0.013755365844968961,0.34520385817759164,4.0,24.0
9747,45.0,1.7634296929022168,0.01686777697774682,0.37139864540428136,5.0,34.0
9748,46.0,1.4417586656366663,0.01433351173861785,0.32616237580875507,6.0,40.0
9749,56.0,1.8656935803993537,0.011144558425351048,0.39028930265967826,4.0,31.0
9750,52.0,1.6018247833912438,0.011615737982814633,0.35187167889321935,4.0,24.0
9751,42.0,1.64634543097997,0.014662377600822497,0.3688083952878407,5.0,32.0
9752,48.0,1.7326938640778218,0.016141848884158615,0.36026680511547404,4.0,35.0
9753,59.0,1.4438143137000448,0.01559965185016791,0.3117758604882973,4.0,25.0
9754,51.0,1.5652586226748375,0.01485715196793888,0.33266356253581875,5.0,36.0
9755,53.0,1.6886347256560903,0.014128042217636728,0.3385333468177905,3.0,42.0
9756,49.0,1.7567333282001731,0.014465020344493866,0.3739391694619982,4.0,33.0
9757,61.0,1.815647061444937,0.0135116905807539,0.38515237819901826,4.0,38.0
9758,59.0,1.7527652420600088,0.011708938065704713,0.3754591443955077,5.0,38.0
9759,62.0,1.570722903444418,0.015568419568130636,0.317245257217912,3.0,15.0
9760,49.0,1.7259145449201676,0.011866938856568093,0.3931961973293344,4.0,39.0
9761,48.0,1.6663538231694832,0.01767142545453078,0.3905909452704644,5.0,34.0
9762,42.0,1.7353867903309264,0.010820155730844667,0.37835923630356333,4.0,41.0
9763,61.0,1.7814151596949062,0.016997230122884226,0.39413290266153744,3.0,19.0
9764,53.0,1.6495467219689917,0.014240151272425557,0.3513969965553596,6.0,42.0
9765,54.0,1.7161326933649723,0.011800333421380402,0.35903704227756444,5.0,39.0
9766,44.0,1.6125221628961404,0.01707563379484397,0.3464774332574462,5.0,32.0
9767,56.0,1.744855324384804,0.018300495923758684,0.3770549608376634,4.0,30.0
9768,45.0,1.695684335437768,0.016869983608505324,0.37057575087371525,5.0,39.0
9769,58.0,1.4768691733507766,0.017229708413830393,0.3038280724969401,3.0,16.0
9770,55.0,1.5334017860810545,0.015838196116947582,0.3433018937592486,5.0,31.0
9771,50.0,1.7147836814670516,0.014538017191011776,0.3510654188886772,5.0,32.0
9772,46.0,1.61900137105883,0.014717055738242887,0.3622794794225748,5.0,42.0
9773,59.0,1.7718513817068633,0.009521347100612875,0.3849275681460975,2.0,33.0
9774,59.0,1.611372838892166,0.011376345332845181,0.35201495673656097,5.0,41.0
9775,59.0,1.4801872393731397,0.012517610257875211,0.30932241170292785,4.0,32.0
9776,63.0,1.84393548872178,0.011467821683112266,0.39746411857103076,1.0,17.0
9777,52.0,1.5999188326599543,0.0170801979800136,0.3348105026588738,5.0,36.0
9778,35.0,1.7379161898738746,0.015010342659099101,0.3764709412715249,6.0,38.0
9779,52.0,1.687037730955275,0.01499774243399064,0.35898847317489707,5.0,41.0
9780,47.0,1.54179854350791,0.015653467960681927,0.3233797126492563,4.0,32.0
9781,57.0,1.6495483839067961,0.015212312593843922,0.33306610349676824,4.0,41.0
9782,53.0,1.6135447483471388,0.016526648803928557,0.3763533042760713,6.0,40.0
9783,40.0,1.751607357102318,0.011780951550361308,0.374542594072281,4.0,34.0
9784,57.0,1.826294516087874,0.010055426571347111,0.39029524980720653,2.0,34.0
9785,48.0,1.5041409085882982,0.01690007063439222,0.3293911320255678,5.0,37.0
9786,48.0,1.5795488012941086,0.014769876153551392,0.34940406540111335,5.0,33.0
9787,42.0,1.5996556563552478,0.01650296626596003,0.3344039583595006,5.0,37.0
